ID,star,STARmeter
nm9453374,Frederic Ferrer,9938113
nm3938956,Frederic Ferrer,4983733
nm11269785,Frederic Ferrer,5176339
nm4444562,Natacha Delmon Casanova,2814717
nm1705549,Volker Wolf,2191778
nm1493135,Liya Kebede,25681
nm10591054,Kang-Woo Kim,2925444
nm0639659,Kieran O&#039;Brien,9287
nm3164860,Antonio Baena Perez,3485855
nm0488613,Antonio Larreta,1844888
nm1788854,Robin Harsch,806042
nm0226398,Vincent Dieutre,808772
nm1090998,Cristi Puiu,52129
nm3889676,Clara Augarde,241593
nm2679438,Joe Jonas,16833
nm1943615,Camille Mauduech,7241562
nm3445934,Jean Dampierre,10078022
nm1810361,Brigitte Lefevre,9234284
nm4671933,Hollman Morris,10383631
nm2037573,Michel Vaujour,1639612
nm3962365,Guy Adler,108191
nm2132387,Hagar Ben Asher,50202
nm0639337,Richard O&#039;Barry,247662
nm2293679,Michael Pollan,84979
nm7736805,Hee Yeon Kim,6424783
nm3119594,Hee Yeon Kim,12385847
nm0219730,John Densmore,73651
nm0768595,Aziz Saadallah,7946543
nm0593589,Maude Mitchell,347808
nm2761038,Catherine Destivelle,1267957
nm2563482,Ronald Bronstein,30840
nm3648580,Walter Bassan,6265005
nm3433672,Ramuntxo Garbisu,5565747
nm1153322,Alexandra Robert,8217287
nm3219597,Mina Orfanou,169847
nm1659661,Anna Wintour,34847
nm3452356,Negar Shaghaghi,372575
nm3540590,Suzette Gondry,1517416
nm1655973,Relja Popovic,136522
nm0685038,Gary Piquer,371663
nm0609741,Luc Moullet,145343
nm3359494,Dario Yazbek Bernal,41565
nm3393343,Kim Saeron,18275
nm1658238,Louise Bourgeois,878642
nm0618468,Youssou N&#039;Dour,149983
nm2692695,Julien Dore,147303
nm3047310,Dominique Guillet,11300910
nm1947564,Kenichi Matsuyama,36574
nm0957396,Zirek,450210
nm1923741,Werner Boote,543989
nm3554980,Henrique Larre,4841481
nm0618986,William Nadylam,24947
nm0610646,Tony Harrisson,1149699
nm0060016,Jean-Michel Basquiat,43816
nm0229498,Do Thi Hai Yen,34747
nm11140662,Vincent Dubois,3557622
nm1045233,Vincent Dubois,678398
nm3521043,Urna Chahar-Tugchi,2087464
nm0000464,Jim Jarmusch,3768
nm0256652,Farah Pahlavi,182832
nm2882125,Sine,9825771
nm0802556,Sine,673920
nm0516360,Ken Loach,6420
nm0371906,Kaarina Hazard,323639
nm6916869,Hugo de Lipowski,4210748
nm6199741,Franz Florez,10392859
nm3430782,Jules Cesar Bamouni,7161090
nm3775089,Svetlana Geier,862211
nm0723796,Firmine Richard,142691
nm1359060,Olivier Besancenot,1802044
nm3829616,Ophelie Bazillou,280536
nm0499237,Sylvie Legault,385502
nm0000318,Tim Burton,1030
nm0686020,Rafi Pitts,155033
nm1313779,Herve Bourges,6455148
nm3777404,Bernard Gainier,11567537
nm3743441,Cai-gen Xu,1039485
nm0155515,Dick Cheney,49683
nm0449285,Dror Keren,218511
nm0756721,Yves Saint Laurent,157622
nm10489653,Mary Monaco,10245548
nm5256679,Karent Hinestroza,205045
nm4100042,Conor McCarron,148799
nm3618871,Maria Luz Albero Calvo,2825783
nm3293192,Pierre Juquin,1983425
nm3297139,Vik Muniz,759108
nm0058401,Sharunas Bartas,82067
nm3208764,Francisco Etxeberria,1038260
nm1756660,Christine Lagarde,265689
nm0350127,Sabina Guzzanti,561536
nm3855687,Roger Landu,5057585
nm3888382,Omri Fuhrer,7008037
nm0147476,Nicolae Ceausescu,109974
nm0869099,Daniel Toscan du Plantier,88233
nm1151835,Sara Ziff,1081819
nm1424220,Itziar Aizpuru,193312
nm0005440,Kelly Slater,35735
nm0008332,Aktan Arym Kubat,383621
nm1741912,Rashid Debbouze,4245293
nm1915979,Tiken Jah Fakoly,1855595
nm3834164,Jenn Proske,8792
nm4001846,Philomene Bilodeau,408598
nm1294652,Erika Sainte,36995
nm3332179,Esther Comar,408345
nm4062320,Giorgio Passerone,9947523
nm2617424,Raed Andoni,521561
nm2088684,Francois Sagat,73763
nm15272101,Patrick Teal,4410982
nm2984327,Zoe Sloane,211363
nm3147751,Lakeith Stanfield,1846
nm0543547,Predrag &#039;Miki&#039; Manojlovic,36358
nm4004123,Tadashi Yoshimura,6703526
nm2141178,Ascanio Celestini,824321
nm4061877,Moussa Ag Keyna,2658360
nm2696541,Junjie Bai,2649245
nm0001065,Harry Connick Jr,4078
nm4163617,Severn Cullis-Suzuki,1310355
nm0044386,Anne Azoulay,74842
nm4379365,Claudine Andre,3836810
nm0194900,Nicholas D&#039;Agosto,4839
nm0784389,Ayrton Senna,54198
nm2866868,Jean-Luc Touly,5711953
nm1970707,Hande Kodja,135112
nm0618715,Jalil Naciri,365303
nm4163799,Lionel Puch,6863721
nm8911102,El Carpeta,7191733
nm4166709,Camille Rutherford,16989
nm1498581,Roxana Blanco,883732
nm0892299,Manuela Velasco,18543
nm1235213,Georges Freche,6441537
nm2272242,Catherine de Lean,136585
nm1669626,Marc Abaya,51639
nm6554925,Mahnaz Mohammadi,540198
nm12530329,Dylan O&#039;Brien,109529
nm1386658,Dylan O&#039;Brien,161236
nm3901472,Daniel Baudon,6499656
nm3182094,Chris Colfer,11839
nm1549582,Zoe Heran,49809
nm2176563,Booder,401659
nm0062471,Pina Bausch,133146
nm0609291,Jose Mota,916690
nm1239566,Jose Mota,154044
nm0660216,Serge Papagalli,1567379
nm4263033,Luli Bitri,575700
nm0654889,Genesis P-Orridge,183181
nm0138460,Stokely Carmichael,218255
nm2281879,Mikhail Khodorkovsky,545273
nm4580656,Clement Metayer,420629
nm6810917,Katerina Fedchenko,3764077
nm1772455,Ferran Adria,694094
nm0604230,Enrique Morente,6315133
nm4841296,Rustum Roy,11541458
nm0025340,Sylvestre Amoussou,8518531
nm4208692,Leonard Percival Lowell,2449618
nm5033968,Nathalia Acevedo,94624
nm4892061,Michel Etievent,11431131
nm4182029,Javier Baladia,9307588
nm2188943,Axel Philippon,539443
nm0126875,Didier Benureau,274165
nm3846106,Jacob Wysocki,14184
nm0500977,Philippe Lellouche,279801
nm1196061,Filippo Pucillo,207845
nm0997737,Michel Petrucciani,12447379
nm4296129,Tota Komizu,7530981
nm2674069,Helena Albergaria,404932
nm3307062,Diego Noguera,253274
nm5079741,Leon Maille,9515143
nm2670493,Alex Skarbek,160501
nm0211278,Alessandra De Rossi,33770
nm1434298,Yves Adrien,2824002
nm0797674,Jasmina Sijercic,425052
nm3856271,Mathias Melloul,135741
nm4090751,Christophe Aguiton,11310462
nm0070159,Jafar Panahi,27480
nm9214485,Anna (II),7722955
nm0312217,Jordan Gelber,43176
nm0483965,David Lampson,327159
nm0220019,Raymond Depardon,194918
nm0794476,Vandana Shiva,501834
nm1416772,Gerhard Richter,337333
nm0097504,Alex Borstein,2722
nm1051247,Christelle Cornil,402619
nm3984452,Robert Hebras,12090085
nm2358105,Raymond Ochoa,26203
nm0241622,Bruno Dumont,18777
nm4093909,Anna Zeitindjioglou,10804664
nm12156774,Michel Ballot,2404574
nm4223639,Aurelie Ango Abore,9167376
nm4391146,David Prat,884130
nm1056370,Diana Vreeland,322430
nm4150929,Medi Sadoun,112853
nm5530771,Marcos Luna,1269217
nm0670553,Yann Peira,1118786
nm1017762,Jian Bin Chen,79940
nm4629815,Camille Genaud,488561
nm6578009,O&#039;Shea Jackson Jr.,5537
nm9776230,Albin Creta,2804722
nm0166438,Laure De Clermont-Tonnerre,35734
nm4320620,Christophe Karabache,1154517
nm3456600,Laurent Hasse,1806879
nm0320980,Benoit Giros,878362
nm0494309,Philippe Le Gall,8072956
nm1499518,Tamer Karadagli,152425
nm13130292,Ai Weiwei,1038651
nm2675885,Ai Weiwei,152060
nm0009127,Marina Abramovic,73437
nm4796490,John McInerny,12293636
nm0070594,Malik Bendjelloul,70115
nm0310511,Francisca Gavilan,175434
nm1645352,Ryan O&#039;Nan,9026
nm4984499,Tundup,3874022
nm4889464,Rick Lens,683078
nm0968797,Sophie Cattani,296700
nm0931654,Saul Williams,60021
nm2464599,Theo Alexander,37296
nm4917548,Jacques Bompard,2699365
nm10204916,Pascal Eguisier,13126790
nm4890268,Siham Abdel Messeeh,9974208
nm4468505,Dub Inc,9539691
nm0220907,Dante Desarthe,721307
nm5019038,Abdoul Karim Konate,2046041
nm0634765,Noor .,1092092
nm2873722,Fabrice Abraham,1579267
nm2507485,Roy Assaf,214683
nm3816363,Nabil Asli,305584
nm4506094,Jay Weidner,146676
nm1483369,Chris O&#039;Dowd,3580
nm1463426,Jon Foo,21997
nm0217780,Michel Delpech,346008
nm2108143,Brice Fournier,463767
nm5004095,Norman Thavaud,162316
nm2660604,Thomas Ngijol,157454
nm1269118,Alexandre Laigner,4856634
nm2134203,Carine Roitfeld,173557
nm1728911,Kate Spicer,1458073
nm0517975,Florence Loiret-Caille,38920
nm5904498,Felix Bossuet,92738
nm1857033,Tomi Ungerer,377577
nm1065929,Elyas M&#039;Barek,20077
nm5153714,Hayley Joanne Bacon,596447
nm5646210,Francis Halle,4603964
nm3753393,Laurence Arne,33030
nm3239918,Lou Lesage,623375
nm0726034,Patrick Ridremont,99395
nm0202075,Serge Dassault,9298220
nm0641304,Mary Margaret O&#039;Hara,127329
nm2261296,Virginie Legeay,318875
nm5213200,Declan Conneely,9672437
nm1194101,Patric Chiha,85168
nm4178963,Lola Bessis,115595
nm0685889,Eric Pittard,3625906
nm0603511,Cida Moreira,6260529
nm3234765,Andrei Mateiu,207873
nm5181353,Aurelia Poirier,57871
nm0756389,Djamila Sahraoui,5503969
nm10714880,Panagiotis Grigoriou,6095445
nm3723650,Angelo Debarre,989470
nm0799169,Enrico Silvestrin,541839
nm7837906,Francois Ruffin,525103
nm2973669,Terence Nance,134523
nm11123724,Jaume Torreguitart,12196736
nm0138520,Yosef Carmon,275157
nm5222328,Benjamin Murmelstein,898602
nm2277869,Marjane Satrapi,30484
nm4658351,Lukas Ionesco,198046
nm7024491,Yang Dongping,4268290
nm0962366,Victor Prada,2127563
nm5193669,Mohamed El Hadi Benadouda,10476561
nm5869154,Mira Grosin,351138
nm1533569,Thomas Blumenthal,343772
nm6063975,Andre Le Meut,12218281
nm12812412,Andre Le Meut,6637646
nm2157392,Francois Caillat,757722
nm3612367,Merlin Rose,32266
nm0532235,Seth MacFarlane,956
nm0041374,Raymond Aubrac,1292309
nm6133648,Jack O&#039;Connell,113283
nm0640080,Jack O&#039;Connell,522070
nm13713297,Jack O&#039;Connell,3846498
nm5805372,Jack O&#039;Connell,139066
nm3694627,Takuya Ogushi,6333194
nm4443538,Younes Bouab,143453
nm3416644,Patrick Riester,838684
nm2127740,Pierre Rabhi,2069541
nm3229585,Francois Gerard,7649064
nm0359734,Michael Haneke,6110
nm1244084,Raphael Beaugrand,1536881
nm0595783,Avi Mograbi,235793
nm1450566,Edda Magnason,164871
nm0317772,Gilberto Gil,586394
nm1670041,Remi Gaillard,536638
nm4917563,Nabil Djedouani,1572804
nm5454878,Paulo de Figueiredo,8237278
nm2383511,Ciomara Morais,465109
nm4401615,Anna Juliana Jaenner,620045
nm0758204,Sebastiao Salgado,207472
nm0037247,Guillermo Arriaga,39481
nm0211956,Guillaume De Tonquedec,34577
nm14700074,Suraj Baba,576214
nm4684387,Baptiste Lecaplain,447010
nm1561881,Amy Winehouse,6508
nm0961244,Raymond Kurzweil,285355
nm3743617,Philippe Lacheau,18512
nm5571751,Barbara Cassin,8959208
nm2660839,Pierre Dulaine,508359
nm2785540,Christoph Blocher,9889762
nm0684666,Joaquim Pinto,555384
nm3283770,Joaquim Pinto,7023571
nm5033535,Carlo Zoratti,745508
nm3061633,Emma Dante,371352
nm0541692,Winnie Mandela,292556
nm5898129,Kym Vercoe,1743842
nm5674223,Shadi Mar&#039;i,24058
nm5888006,Zakaria Ramdane,1320844
nm5258395,Pascal J. Jardel,12693143
nm6381264,Vivian Maier,247877
nm5990229,Aurelien Gabrielli,862341
nm5893857,Rainer Voss,562716
nm5569702,Hatha Yogi Baba,10339003
nm1225096,Alexandre Tharaud,424023
nm6007844,Martin Aleksa,5118149
nm6216987,Lea van Acken,14655
nm5746353,Baptiste Amigorena,7291553
nm3480005,Gunther Van Severen,1131805
nm5492782,Marion Richez,10946523
nm1522834,Yuliet Cruz,165305
nm0078394,Marc Bertrand,2129593
nm6875286,Alvaro Ogalla,1223785
nm0234255,Christine Dory,1062086
nm0005012,Lauryn Hill,14205
nm0102494,Tatjana Bozic,1060882
nm6037542,Hamisi Bazili,11304519
nm0011965,Jim-Adhi Limas,325756
nm6772308,Virginie Godier,6283316
nm0815677,Jerome Soubeyrand,12229753
nm4854148,Samira Brahmia,11141637
nm1866067,Scotty Bowman,792159
nm1715453,Nassim Amaouche,1290794
nm6571752,David Martelleur,3454982
nm3551745,Mehran Tamadon,366944
nm5903556,Thomas Rongen,136986
nm1763172,Plantu,3670581
nm6541263,Didier Pourquery,3012097
nm6086360,Ambre Grouwels,817367
nm0449984,Irvin Kershner,15745
nm6281511,Stefano Bellotti,1690105
nm4201461,Ingrid Garcia-Jonsson,19581
nm6510724,Maria Alexandra Lungu,79748
nm5945163,KT Gorique,8017878
nm5684654,Jallel Dridi,1313058
nm1764072,Julianne Cote,115629
nm2680679,Liron Ben-Shlush,327919
nm2990531,Sauvane Delanoe,1465935
nm7320179,Claude Lorius,838289
nm0396391,Michel Houellebecq,96465
nm0641421,Deirdre O&#039;Kane,19505
nm2168300,Irvin D. Yalom,228416
nm1006741,Jarvis Cocker,25419
nm0812977,Olivier Soler,4574259
nm6588248,Amelie Abrieu,1414532
nm2084039,Regis Jauffret,3473545
nm1717949,Corneliu Porumboiu,125964
nm2160876,Antoine d&#039;Agata,335867
nm13411834,Jean-Yves Bourgeois,1278542
nm5188826,Frederic Bayer Azem,9401647
nm3790547,Reese Mishler,168322
nm6854730,Gaelle Bridoux,2033734
nm4595176,Kheiron,219550
nm2735449,Joseph Roe,5323400
nm5917464,Jonathan Whitmore,4763282
nm5781348,Dandara de Morais,739130
nm0110501,Olivier Broche,154569
nm0195538,Francois d&#039;Aubigny,645203
nm7446511,Jacir Eid,2899572
nm6663217,Arielle Holmes,21236
nm0720745,Ze&#039;ev Revach,117171
nm6546037,Rejao Refaralahy Joela,8975483
nm15568082,Kim Min-Hee,11270346
nm1195119,Kim Min-Hee,14574
nm0423645,Arthur Joffe,258820
nm6854582,Anne Matalon,12743209
nm0094274,Bertrand Bonello,20139
nm14157788,Chiyaan Vikram,622366
nm5722984,Edward Snowden,40984
nm0687913,Bruno Podalydes,128211
nm3853313,Jean-Michel Correia,385102
nm6619278,Camelia Pand&#039;or,4884310
nm0851724,Bertrand Tavernier,28744
nm3277348,Alix Benezech,16376
nm4067510,David Chausse,1984259
nm4875971,Alain Weiller,6250560
nm0173353,Marius Colucci,201324
nm0183430,Jean-Louis Coulloc&#039;h,216633
nm2098616,Carl Barat,242808
nm5022546,Yohan Manca,228081
nm1631137,Fujio Hayashi,11410536
nm5933047,Gerd Bergersen,6810889
nm0783733,Ousmane Sembene,35034
nm3402552,Amaryllis Uitterlinden,248086
nm6857809,Maria Mercedes Croy,9847555
nm7230908,Annie Le Brun,1700034
nm5219994,Annie Le Brun,3398406
nm0287335,Franco Fortini,8863625
nm2605079,Victoria Bedos,357573
nm6529133,Mateus Almada,379631
nm0252733,Rachid El-Ouali,412195
nm7572028,Marion Mazille,4296632
nm8084788,Valentin Jean,5927065
nm4595016,Kyan Khojandi,244960
nm0618460,Maimouna N&#039;Diaye,499153
nm7087481,Baya Medhaffar,844557
nm4765550,Orelsan,87465
nm4238622,Fatsah Bouyahmed,263287
nm0296117,Nicolas Frize,8927396
nm2676618,Salome Richard,125769
nm15640129,Manoel de Oliveira,1520473
nm0210701,Manoel de Oliveira,52639
nm7640682,Ashkenaton,4931555
nm7319095,Magnini Koroba Cisse,3741556
nm0195750,David D&#039;Ingeo,595912
nm7869824,Pauline Lloret-Besson,8351011
nm12750969,Daniel Xavier Pereira,2335622
nm3743427,Ulrik Munther,343421
nm0429767,Janis Joplin,28210
nm0146965,Francois Cavanna,782810
nm7403353,Marcel Conche,12132300
nm6176299,Jerome Auger,11541350
nm1226857,Elisabeth Badinter,155085
nm3420087,Charles Chu,322544
nm2300160,Alma Jodorowsky,25915
nm0007292,Dominique A,1782252
nm6938587,Edmond Baudoin,7081619
nm1197366,Bernard Maris,11699330
nm6928549,Theo Taplitz,53452
nm7020052,Thomas Polly,11010655
nm2800599,Marrese Crump,47747
nm4131136,Anthony Pho,616968
nm5752105,Arnaud Khayadjanian,12524405
nm1235163,Leonardo Cuello,7725240
nm0530901,Yo-Yo Ma,75396
nm10193893,Georges Federmann,8142673
nm0729050,Erica Rivas,48954
nm0044354,Pedro Aznar,1758709
nm0058388,Bartabas,804258
nm0974796,Fleur Albert,1689701
nm5363870,Paulina Veltina,2891943
nm2878617,Geoffrey Couet,94935
nm0014960,Alexandre Aja,13714
nm7740677,Marion Bovinelli,2364484
nm7582961,Guy Ribes,8600935
nm7683379,Alex R. Hibbert,18219
nm1614998,Jean-Jacques Lelte,3949723
nm1457623,Matthieu Tartamella,4329168
nm4245303,Sabrina Nouchi,360893
nm1715140,Sara Baras,1975742
nm1700528,Ohad Naharin,389280
nm8133317,Sonita Alizadeh,965422
nm8631509,Sherwan Haji,84663
nm5685112,Maryam Touzani,44303
nm3603418,Ina Mihalache,857997
nm0544632,Robert Mapplethorpe,162537
nm1797064,Tamer Nafar,806860
nm4492215,Pierre Mille,2489968
nm7922884,Pietro Bartolo,2787916
nm7373466,Lena Magnien,541870
nm5211096,Salim Shaheen,411722
nm3102442,Aicha Ouattara,6488164
nm6407177,Aicha Ouattara,1264217
nm2443054,Alina Grigore,164149
nm2278363,Ilanit Ben Yaakov,253680
nm0013741,Ramon Agirre,162310
nm9312758,Anne Gruwez,1026993
nm5908908,Celine Fuhrer,139874
nm1335532,Yotuel Romero,489477
nm0349856,Alain Guyard,12184887
nm4404734,Ivy Elrod,2667183
nm1018521,Benjamin Millepied,13160
nm2404755,Claudia Sainte-Luce,232881
nm3427444,Sebnem Bozoklu,73399
nm0043241,Shai Avivi,324399
nm0005936,Vilmos Zsigmond,30166
nm5245171,Nawell Madani,61382
nm8667557,Francesca Hayward,8090
nm5131566,Thiebaut Viel,10935448
nm8413742,Mathilde Lazuech,2157968
nm1635180,Jeremy Rifkin,932614
nm1436204,Sarah-Jeanne Labrosse,37926
nm1126733,Zuzana Maurery,199809
nm0484557,Frederic Landenberg,1173414
nm6669928,Hiroto Ogi,517572
nm1196161,Carlos Reygadas,31575
nm2465126,Camille Bardery,1588948
nm4608165,Antoine-Olivier Pilon,29375
nm3333908,Adeline D&#039;Hermy,393683
nm0797322,Alejandro Sieveking,604731
nm3851426,Tarek Boudali,37500
nm0319267,Andrew Gillis,7363176
nm8077090,Myles Truitt,28449
nm0714235,Philippe Rebbot,61946
nm0381242,Dan Herzberg,291427
nm3214278,Michel Ferracci,322637
nm1175459,Thierry Fremaux,286630
nm5002057,Y&#039;lan Noel,20103
nm9486622,Dogu Demirkol,47776
nm7109283,Eric Metzger,1767776
nm2213723,Jean Lassalle,1049814
nm6911887,Francois Pouron,782611
nm3161680,Jenny Lepage,5604346
nm1351419,Jean Oury,7822082
nm3226187,Anthony Sonigo,127137
nm3861689,Marie-Lou Morin,8626722
nm4853066,Josh O&#039;Connor,2724
nm7393453,Souad Arsane,373136
nm3434305,Abbi Jacobson,5727
nm0330722,Al Gore,40333
nm2082716,Joao Pedro Vaz,115280
nm4155844,Bryerly Long,219923
nm0911125,Jamyang Jamtsho Wangchuk,67482
nm8742390,Kelner Macedo,514675
nm0889805,Chavela Vargas,247957
nm2761731,Alain Ducasse,455533
nm3188127,Itsaso Arana,95715
nm3481079,Thomas Arnaud,1047850
nm2658218,Peter Rudolf,2409484
nm0748919,Peter Rudolf,196713
nm0002008,Eric Clapton,28755
nm2964838,Frederic Chau,93521
nm3707785,Dash Boam,217386
nm2836916,Pierre Glenat,955672
nm4527390,Jung-Min Hwang,5677883
nm5802695,Thomas Pesquet,293669
nm1817113,Stella Damasus,254680
nm8851520,Rhys Fehrenbacher,514993
nm8737618,Anna Komandareva,1030280
nm1118214,Andy Goldsworthy,390414
nm2873594,Raffaella Giordano,2169733
nm8561010,Brady Jandreau,63661
nm0274562,Ibrahim Ferrer,274684
nm2582431,Emmanuel Matte,11203773
nm4397358,Giovanny Garcia,304367
nm8938000,Kabwita Kasongo,4353293
nm7944285,David Meslet,11811642
nm0594503,Hayao Miyazaki,1149
nm2143282,Lupita Nyong&#039;o,811
nm4423756,Cedrick Spinassou,632212
nm10624906,Mila Alzahrani,110370
nm8202045,Andrea Bescond,0
nm0767012,Hubert Sauper,316142
nm0638557,Bill Nye,22588
nm11292145,Alexander Yatsenko,8347391
nm4006677,Julian Assange,59582
nm1446642,Francois Corbier,808010
nm9068855,Boris Cheshirkov,1158606
nm11349361,Grace Orsato,1614656
nm2961248,Eva de Dominici,12712
nm3880241,Tom Blyth,1058
nm8401191,Kabrina Adams,157699
nm0452963,Q&#039;Orianka Kilcher,1758
nm3696081,Gustavo Caputo,6343790
nm1815404,Tomas Cao,918815
nm1896035,Bogdan Dumitrache,177954
nm0307143,Ana de la Reguera,1877
nm7936649,Suhaee Abro,1412763
nm2965220,Thomas Ruat,12974504
nm8695038,Avenarius d'Ardronville,8925936
nm4451348,Francois-Marie Nivon,1257486
nm1360363,Jean-Luc Melenchon,5904654
nm12512353,Khatia Nozadze,10983148
nm11944251,Ah-In Yoo,11566567
nm0003029,Isabelle Broue,1701998
nm6004844,Ximun Fuchs,833873
nm1417249,Jean-Benoit Ugeux,158499
nm9379600,Emily Lombi,13036298
nm4852358,Florian Hessique,436489
nm5261341,Julie Moulier,82389
nm0195883,Jean d&#039;Ormesson,547662
nm0620808,Itala Nandi,308555
nm1281415,Karine Teles,79331
nm9150637,Sadaf Asgari,294044
nm0476202,Yayoi Kusama,196005
nm8742392,Linn da Quebrada,364871
nm0140641,Eric Carriere,1509923
nm11240135,Eric Carriere,2309096
nm9503394,Patrick J. Exenat,1789630
nm9258549,Lucia de Carvalho,8137728
nm0046029,Ruth Bader Ginsburg,90359
nm2588960,Chilly Gonzales,392758
nm1732997,Matthieu Ricard,590680
nm8570499,Gabriel D&#039;Almeida Freitas,116080
nm4446099,Stephane Plaza,391459
nm0739998,Rod Rondeaux,86063
nm6409564,Luise Aschenbrenner,188110
nm0000005,Ingmar Bergman,4526
nm8589659,Janne Puustinen,131546
nm7366968,MHD,257267
nm6672053,Vitalina Varela,697676
nm14858174,Licu,9204384
nm3384349,Anja Kofmel,1373090
nm3002574,Cassandro,147431
nm9836724,Ophelie Lefebvre,4745715
nm9849721,Henrique Ihjac Kraho,9968303
nm1252650,Marcelo Novais Teles,712211
nm1500446,Thomas Scimeca,192409
nm4656408,Joseph Rottner,11922526
nm1150842,Bino Sauitzvy,2697964
nm5977670,Lucas Domejean,1323772
nm1312884,Franck Llopis,1800197
nm9196203,Viveik Kalra,13058
nm4498129,Grace Passo,405037
nm0076814,Emmanuele Bernheim,374555
nm7400322,Jeanne Added,1780500
nm10117075,Milad Amin,2044732
nm6130977,Karim Jebli,1466801
nm4378422,Wanlop Rungkumjad,4813106
nm4085003,Laliv Sivan,504133
nm5870727,Jean-Simon Leduc,104530
nm6463298,Andre Robillard,11997440
nm6014042,Dominika Moravkova,88889
nm0480524,Chantal Ladesou,146879
nm7547151,Marta Lanca,2702150
nm2760775,Alireza Motamedi,4041885
nm0121233,Rodolphe Burger,1538501
nm10799899,Adriano Dafy,8437928
nm1665985,Frederic Lenoir,940771
nm9169779,Louise Boulard,8319441
nm0291349,Aretha Franklin,19497
nm8088409,Vicky Knight,3220169
nm10779805,Hatidze Muratova,195593
nm6426761,Hassan Fazili,334440
nm6913087,Alexandre Wetter,213713
nm13591716,Rene De Angelis,3422634
nm4592524,Jing-chun Wang,239803
nm0303902,Damon Gameau,50645
nm13775067,Nguyen Trung Kien,12446014
nm1118339,Madonna Thunder Hawk,3765699
nm0052442,Steve Bannon,51076
nm7015906,Prune Nourry,1436896
nm10408302,Waad al-Kateab,79395
nm5495932,Bjarki Thor,10935101
nm2374711,Thomas Germaine,7454057
nm0187648,Francois Creton,73116
nm10732120,Zacharie Heyblom-Taliercio,7666296
nm10571698,Amande Marty,4585183
