ID,Director,STARmeter
nm0000487,Ang Lee,5615
nm1460159,Rohit Shetty,18290
nm0291082,Scott Frank,7761
nm0878638,David Twohy,20363
nm0875468,Norio Tsuruta,196021
nm0502954,John R. Leonetti,47660
nm0090386,James Bobin,19732
nm1083489,Kevin Munroe,118855
nm0155528,Yarrow Cheney,216092
nm0000972,Tinto Brass,5036
nm5257743,Michael Ballif,537691
nm0913835,Mamoru Watanabe,610829
nm7202086,Aakash Bhatia,266189
nm0835799,Mel Stuart,24858
nm1196684,Paul Tibbitt,81974
nm0528963,Nick Lyon,64002
nm1028093,Hanna Bergholm,95084
nm0141961,Thomas Carter,31400
nm0844333,Malgorzata Szumowska,53586
nm0364963,Kirk Harris,362188
nm0617130,Daniel Myrick,34902
nm0239228,Mandla Dube,143035
nm0775056,Maria Schrader,23102
nm2105585,Tobias Lindholm,28095
nm0027943,Masashi Ando,256381
nm0765685,Wisit Sasanatieng,238206
nm0156906,Marco Mak,1508057
nm0089940,Don Bluth,10252
nm1802294,Banjong Pisanthanakun,62287
nm5895463,Tatsuma Minamikawa,1247742
nm0733263,Adam Robitel,31523
nm0650905,Kenny Ortega,16169
nm0216214,Camille Delamarre,73852
nm4252203,Il Cho,161747
nm0000431,Taylor Hackford,10329
nm0152312,Brenda Chapman,44196
nm0493257,Josh Lawson,8270
nm2435022,Lucky Kuswandi,222371
nm0459170,Randal Kleiser,27917
nm0199722,Rod Daniel,60035
nm0848414,Lee Tamahori,20713
nm0945026,Boaz Yakin,24601
nm1892926,Brian Andrew Mendoza,37913
nm0619507,Phyllis Nagy,66080
nm1367142,Jeffrey Hidalgo,78493
nm0268380,Peter Farrelly,2273
nm3515833,Adam Berg,71327
nm0078943,Janeen Damian,33127
nm0797869,Brad Silberling,20871
nm0596668,Christian Molina,273184
nm0744834,Eli Roth,2194
nm0970606,Cody Cameron,43057
nm0160840,Jon M. Chu,9473
nm2518118,Taichi Ishidate,118443
nm2880943,Liam O'Donnell,40735
nm0922346,Simon West,14389
nm1197971,Marcus Nispel,27714
nm3229507,Olivia Newman,31904
nm2532541,Stephen Durham,187683
nm0252135,Breck Eisner,32991
nm0589284,Sam Miller,33077
nm0586281,Takashi Miike,7592
nm0221662,Alain Desrochers,118675
nm3067348,Henk Pretorius,58166
nm2507695,Rodrigo Sorogoyen,22170
nm0605672,Kôzô Morishita,785288
nm3050537,David Gidali,243339
nm0001723,Tom Shadyac,18773
nm1496044,Masahiko Murata,382578
nm1925637,David Charhon,91465
nm0002728,Juan José Campanella,25382
nm3350420,Nicolai Fuglsig,92226
nm0275698,Andy Fickman,31184
nm0030417,Hideaki Anno,15955
nm13748062,Li Xi Jie,563877
nm1325899,Travis Knight,23672
nm1899071,Eric Cabello,1668971
nm0635759,Stephen Norrington,20375
nm0718645,Ivan Reitman,5268
nm4078209,Roman Perez Jr.,75988
nm0276169,Tom Holland,14349
nm0505642,K. Asher Levin,76564
nm0149260,Alain Chabat,28776
nm0138620,Joe Carnahan,12088
nm0039192,Bethany Ashton Wolf,76024
nm1902232,Tony Leondis,90803
nm0629306,Gino Nichele,606145
nm0383688,Shinji Higuchi,70439
nm0318795,Stuart Gillard,69607
nm4991744,Tim Sutton,66750
nm0005069,Spike Jonze,4234
nm14032663,Nadja Loschky,3356438
nm0381478,Jared Hess,5125
nm0054954,Mike Barker,41919
nm1294961,Michael Spierig,26770
nm0525659,Robert Luketic,29786
nm2738755,Dutch Marich,85505
nm0781842,Peter Segal,17899
nm0275629,Glenn Ficarra,24561
nm0919369,Paul Weitz,23875
nm2005384,Laura Mora Ortega,126441
nm0651915,Nagisa Ôshima,29058
nm0148999,Tony Cervone,146852
nm0576987,Fernando Meirelles,16798
nm0939128,James Wong,19662
nm0729514,Christian Rivers,52345
nm0349484,Chus Gutiérrez,205026
nm0107774,Eric Bress,39508
nm0026174,John Andreas Andersen,68084
nm0506619,Shuki Levy,86156
nm1479803,Vince Marcello,81164
nm0517589,John Logan,13498
nm0081540,Susanne Bier,13840
nm1052791,Pascal Laugier,21616
nm0039402,Cecilie A. Mosli,125353
nm0300866,Stephen Gaghan,21509
nm6660754,Kyohei Ishiguro,267300
nm0591450,Rob Minkoff,13751
nm0914132,Mark Waters,14823
nm0000591,Roman Polanski,2122
nm0003922,Michael Goi,18339
nm1637852,Holger Tappe,218829
nm6482910,Yoshinobu Sena,686025
nm0957772,Rob Zombie,5184
nm0862211,Michael Thurmeier,240221
nm1388074,Tony Jaa,6051
nm0001486,Sidney Lumet,4370
nm0001206,Abel Ferrara,8646
nm1519353,Tom Six,17737
nm3231728,Mattson Tomlin,39454
nm2140186,Rodo Sayagues,49590
nm0777788,Matthias Schweighöfer,2554
nm2013928,Tetsurô Araki,73975
nm0108094,Eric Brevig,91975
nm0446819,Richard Kelly,8632
nm0958387,Jerry Zucker,20404
nm0389591,P.J. Hogan,28908
nm2178458,Janus Metz,38137
nm4787750,Marc Carreté,268172
nm0504802,Sheldon Lettich,45075
nm0005367,Brian Robbins,9964
nm10398220,Maciej Kawulski,122455
nm1170286,Martin Weisz,212516
nm7291131,Xiaopeng Tian,220702
nm0423333,Phil Joanou,31724
nm1764816,Mark Raso,84165
nm0504641,François Leterrier,130218
nm0261629,Danishka Esterhazy,47206
nm0000490,Spike Lee,2784
nm3852987,Sammi Cohen,33315
nm0002041,Dean Devlin,14190
nm2674307,Patrick Brice,31769
nm1702145,Dave Wilson,87680
nm1243905,Michael Gracey,25519
nm1033517,Ariel Vromen,41899
nm0235719,John Erick Dowdle,29025
nm0002184,Vic Armstrong,25553
nm0588340,Frank Miller,6310
nm5332002,Amp Wong,298629
nm5263494,Tomohisa Taguchi,199163
nm3798034,Leroy Kincaide,226271
nm0002657,Gary Ross,16119
nm0001460,Mimi Leder,15097
nm0432627,Gil Junger,34393
nm0858525,Betty Thomas,16431
nm0861826,Peter Thorwarth,63066
nm0001708,Joel Schumacher,6080
nm0424103,Karan Johar,15871
nm1637806,Sôichi Masui,309150
nm0000231,Oliver Stone,2856
nm0313623,Terry George,43981
nm4097598,James Cullen Bressack,36489
nm1837748,Josh Boone,33149
nm0000118,John Carpenter,1751
nm0436780,Makoto Kamiya,440502
nm2096009,Andrew Jones,72825
nm3325960,Egor Abramenko,105733
nm1167962,Takeo Takahashi,665523
nm0515891,Luis Llosa,51460
nm0327944,Alejandro G. Iñárritu,3567
nm0645513,Tensai Okamura,78472
nm0405632,Mikael Håfström,18701
nm3462290,Michael Matthews,39883
nm2782185,Rupert Sanders,8311
nm0005295,Trey Parker,4824
nm0417708,Annabel Jankel,44817
nm0304541,Dennis Gansel,67895
nm1224299,Rob Letterman,35045
nm0000957,Jan de Bont,14226
nm9282974,Ga-Young Jeong,345607
nm0476064,Alex Kurtzman,16116
nm0520488,Phil Lord,9794
nm0000247,John Woo,4026
nm4315078,Dominic Cooke,73050
nm1109126,Rodrigo Fiallega,471753
nm0863387,George Tillman Jr.,30548
nm0075859,Ted Berman,189220
nm0091335,Bobby Boermans,87836
nm0192446,Sean S. Cunningham,33680
nm0191147,Michael Cuesta,40039
nm0330057,Bryan Gordon,44594
nm0230666,Walt Dohrn,12468
nm0485878,Perry Lang,37010
nm0971239,Simon J. Smith,109650
nm1103162,Tim Story,19915
nm3121098,Lluís Galter,546744
nm2108205,Sid Bennett,265776
nm0619836,Babak Najafi,74000
nm0587277,Lewis Milestone,22955
nm1714255,Elliott Lester,71310
nm0939182,Kar-Wai Wong,4462
nm1580685,Thorbjørn Christoffersen,245575
nm0799110,Emmanuel Silvestre,11446384
nm1267470,Anna Zielinski,31325
nm0812200,Iain Softley,30003
nm4142927,Navot Papushado,45343
nm1481493,Gil Kenan,3491
nm0352524,David Hackl,80943
nm0267287,Coralie Fargeat,33802
nm0005436,John Singleton,9326
nm1334526,Simon Kinberg,10401
nm0404882,John Hyams,19814
nm10868023,Liming Li,394288
nm0000601,Harold Ramis,886
nm0000186,David Lynch,801
nm3521344,Braden R. Duemmler,269066
nm6793979,Rosalind Ross,17230
nm0001317,Renny Harlin,6976
nm0386382,Ryûichi Hiroki,136838
nm0831557,Nicholas Stoller,15779
nm0229694,David Dobkin,24778
nm0426287,Susan Johnson,72422
nm0031407,Tony Oliver,64430
nm1009775,Greg Marcks,83589
nm9409111,Kate Cox,102972
nm0340436,Kevin Greutert,30092
nm0005303,Kimberly Peirce,36639
nm0457565,Ryûhei Kitamura,26875
nm1893457,Siddharth Anand,4555
nm1272773,Prachya Pinkaew,93900
nm1039977,Chad Faust,23305
nm2035118,Babak Anvari,29721
nm0324875,Menahem Golan,28682
nm0304521,Christophe Gans,18361
nm0853546,Lewis Teague,37546
nm0851281,Patrick Tatopoulos,36510
nm0414817,David Jacobson,120934
nm0777881,Robert Schwentke,21361
nm4772813,Yang Lu,484540
nm0000484,John Landis,5967
nm4248682,D.C. Fairhurst,11929236
nm0231596,Andrew Dominik,12003
nm2182866,Julien Leclercq,27267
nm0000682,Paul Verhoeven,1540
nm0771054,Lone Scherfig,25002
nm0821128,Alexs Stadermann,273721
nm9484608,Jack Peter Mundy,263261
nm0620378,Hideo Nakata,30928
nm0425957,Patrick Read Johnson,40206
nm0948488,Hiromasa Yonebayashi,38262
nm0101047,David Bowers,76724
nm0438228,Diego Kaplan,185959
nm1016428,James Marsh,26852
nm0000041,Akira Kurosawa,2987
nm0103187,Dan Bradley,93847
nm0505152,Brian Levant,20079
nm0936482,Len Wiseman,6983
nm11207005,Maisie Benson,230957
nm0000876,Noah Baumbach,2584
nm2028380,Isaac Gabaeff,167996
nm0376006,Anthony Hemingway,36139
nm1286340,Angela Robinson,32890
nm0504513,Richard Lester,21443
nm0510912,Justin Lin,9220
nm13189140,Emy Jay,1533375
nm0371755,Jimmy Hayward,82969
nm0794000,Toshiya Shinohara,1388024
nm3336170,Justin P. Lange,121815
nm0394280,Stephen Hopkins,15166
nm0001238,Jesús Franco,12132
nm0003423,Peter MacDonald,71525
nm0387706,Gregory Hoblit,24566
nm0945674,Shigeyasu Yamauchi,195102
nm0049786,Mark Baldo,670951
nm0008352,Noriyuki Abe,223079
nm7834624,Jis Joy,99400
nm4104149,Henrik Martin Dahlsbakken,53196
nm0935863,Michael Winterbottom,16395
nm0001681,George A. Romero,8523
nm3705960,Michael Pearce,34527
nm8412166,Li Jun,415590
nm12933234,Zhou Jiu Qin,3116766
nm1031639,Cedric Nicolas-Troyan,55222
nm0005116,Mary Lambert,37484
nm1247462,Christopher Smith,19926
nm3644812,Sung-hee Jo,250858
nm0179697,Ericson Core,42231
nm0000576,Sean Penn,1443
nm0000126,Kevin Costner,237
nm4144240,Mauricio Eça,134395
nm0245829,Robert Dyke,232340
nm5278287,David Helling,48002
nm1771279,Iris K. Shim,93073
nm0519456,Eva Longoria,2006
nm0355192,Kellie Madison,155027
nm0312881,Toby Genkel,235029
nm0542450,Ethan Maniquis,37804
nm0159147,Aditya Chopra,32416
nm1369708,Patrick Gilmore,229350
nm0003080,Rachel Talalay,27731
nm8844176,Aly Hardt,1735439
nm4154470,M.L. Pundhevanop Dhewakul,280325
nm0609549,Greg Mottola,11381
nm0662530,Ol Parker,9605
nm0126096,James Ward Byrkit,26124
nm2270935,A.J. Edwards,71729
nm1630273,Phyllida Lloyd,43086
nm0950553,Ronny Yu,39082
nm0536632,Sharon Maguire,72500
nm1258686,Joachim Trier,10647
nm0103804,Brannon Braga,27638
nm0956052,Howard Zieff,59194
nm2764304,Takanori Tsujimoto,566589
nm3108153,Tsutomu Hanabusa,249413
nm0624423,Antonio Negret,66396
nm0331193,Michael Gornick,115886
nm0004675,Phil Alden Robinson,25781
nm0001361,Tobe Hooper,10819
nm0514546,Dwight H. Little,31871
nm0572951,Tom McLoughlin,34042
nm0002189,Giuliano Carnimeo,169578
nm2366527,Robert Cullen,303242
nm10851807,Chris Juarez,695292
nm1834891,Maneesh Sharma,66042
nm2728447,Maritte Lee Go,164627
nm1347153,Tyler Perry,2962
nm1293863,Hiroyuki Morita,101644
nm1509478,Benny Safdie,726
nm12785791,Oh-Seung Kwon,293588
nm2128244,Yoshihiro Fukagawa,395023
nm4383646,Eric Demeusy,226107
nm0063279,Edward Bazalgette,98591
nm0001008,Frank Capra,10962
nm1450274,Shin'ya Kawatsura,275428
nm1360702,Stéphane Rybojad,532917
nm2008067,Galder Gaztelu-Urrutia,38238
nm0005366,Jay Roach,12115
nm0170043,Isabel Coixet,25825
nm1191481,Leigh Whannell,5406
nm6682916,Karl Holt,212139
nm0850173,Mar Targarona,69988
nm3547147,Elle Callahan,63247
nm1553529,Shady El-Hamus,284677
nm2872021,Carlos Moreno,236399
nm0946521,David Yarovesky,38179
nm1457361,Anna Mastro,123149
nm0303032,George Gallo,28072
nm0322515,John Glen,36289
nm0802248,Tarsem Singh,10442
nm4224379,Johannes Hartmann,179577
nm2202596,Eren Celeboglu,114772
nm10880739,Zhiwei Deng,8507991
nm3794735,Thet Win,1422271
nm2038223,Daniel Benmayor,96016
nm0395262,Israel Horovitz,145513
nm0925482,Stiles White,146618
nm2678073,Ody C. Harahap,744704
nm0318150,Lewis Gilbert,34591
nm3511659,Mikkel Brænne Sandemose,262118
nm1726691,Adam Randall,41369
nm0508441,Kai Li,507659
nm0996696,Matthew Currie Holmes,56526
nm0482774,Joel Lamangan,93064
nm0192845,John Curran,49399
nm1393967,Wanuri Kahiu,103254
nm0269502,John Fawcett,45970
nm0220720,Turkan Derya,282469
nm5090040,Wes Miller,79072
nm1019493,Kevin Donovan,99052
nm0154716,Stephen Chbosky,18336
nm8168644,Myles Clohessy,38441
nm0299603,Claudio Fäh,33472
nm0855035,Andy Tennant,23747
nm0004716,Darren Aronofsky,2024
nm0334787,Michael Grandage,73637
nm0334353,William A. Graham,74441
nm0097517,Derrick Borte,94140
nm0464804,Satoshi Kon,10408
nm0000269,Jean-Jacques Annaud,18188
nm0953392,Meir Zarchi,62734
nm1897760,Jesse Atlas,128554
nm0773689,Aaron Schneider,30766
nm0091076,Sergei Bodrov,47389
nm0829038,Robert Stevenson,34885
nm0640323,Frances O'Connor,2831
nm0000583,Wolfgang Petersen,8923
nm0614222,Doug Murphy,474166
nm0001508,Penny Marshall,6329
nm1836315,Marc Meyers,96130
nm0060505,Charles E. Bastien,223968
nm0780833,George Seaton,64471
nm0662529,Oliver Parker,27986
nm0150906,Gordon Chan,119795
nm1023919,Ramin Bahrani,26682
nm0000783,Dario Argento,5665
nm2022248,Naoyoshi Shiotani,469953
nm0001705,Rob Schneider,2646
nm0149548,Don Chaffey,55648
nm0001774,Ben Stiller,862
nm0793840,Akiyuki Shinbô,160408
nm0563760,Laura Mañá,104746
nm1379002,David Robert Mitchell,8944
nm0948027,Soon-rye Yim,782651
nm0172772,Peter Collinson,58683
nm1411972,Alex Lehmann,50627
nm2550041,David Mahmoudieh,89963
nm0204628,Garth Davis,12810
nm0371059,Jamie Uys,69529
nm0006625,Steve Barron,35223
nm1497918,Andrew Douglas,75294
nm0819702,Alejandro Springall,366628
nm1583510,Nikita Argunov,312380
nm8041830,Nan Zhou,13130244
nm2034711,Will Slocombe,490942
nm0997291,Justin Kurzel,14186
nm0087861,William Peter Blatty,27239
nm0515005,Sam Liu,65213
nm0875793,Anand Tucker,71581
nm0001331,Todd Haynes,2565
nm1175724,Noboru Iguchi,84524
nm1594248,Alexandre Astier,78503
nm0957263,Joseph Zito,52935
nm1761263,Lindsay Gossling,112715
nm0000581,Joseph L. Mankiewicz,17650
nm0338576,Rob Greenberg,71543
nm0473549,Toshiyuki Kubooka,247111
nm3006131,Thurop Van Orman,31007
nm1556116,Kevin Kölsch,62198
nm11311282,Chip Bryant,913714
nm2078406,Kae-Byeok Lee,626411
nm0024622,Alejandro Amenábar,10389
nm3262170,Ben Howling,189317
nm0294457,Thor Freudenthal,29187
nm1823283,Kôji Shiraishi,37495
nm0563301,Craig Mazin,8873
nm1803260,Aleem Hossain,662709
nm0191717,Jill Culton,129604
nm1142073,Colm McCarthy,40526
nm3094978,Srdjan Spasojevic,26260
nm6478535,Gints Zilbalodis,289779
nm0002031,Michael Curtiz,15085
nm0721817,Kevin Reynolds,17131
nm1250961,Sungkyu Cho,1130631
nm1195123,Hisashi Kimura,672959
nm0188165,Michael Cristofer,14595
nm0006904,Tony Gilroy,9501
nm2151439,John Poliquin,197429
nm0275286,David S. Goyer,13179
nm0374048,Matthijs van Heijningen Jr.,40293
nm0357891,Guy Hamilton,31008
nm3792134,Aneesh Chaganty,34669
nm0097259,Walerian Borowczyk,24718
nm2445201,Takashi Ôtsuka,311088
nm0319213,Vince Gilligan,3591
nm2085752,Jabbar Raisani,31552
nm0796124,Charles Shyer,31614
nm1082740,JK Youn,137598
nm0546057,Adam Marcus,86442
nm1659741,David Soren,57646
nm3228270,Dan Berk,27632
nm0639033,Petter Næss,133610
nm0005522,Mario Van Peebles,9443
nm2149505,Jayson Thiessen,160281
nm0000466,Jean-Pierre Jeunet,8063
nm0012155,Gilbert Adler,142839
nm0708870,Ben Ramsey,62095
nm1843517,Hisashi Saitô,1869329
nm1337885,Jeff Baena,13547
nm0011950,Robert Adetuyi,183760
nm1154184,Jon Harris,75369
nm1397301,Anurag Basu,34379
nm3391600,Kwang Il Han,230175
nm0317638,Tony Giglio,57131
nm0937306,Bille Woodruff,58945
nm0000180,David Lean,8367
nm0294997,Jason Friedberg,29258
nm0091668,Antonia Bogdanovich,54340
nm0009942,Shane Acker,34464
nm0960028,Katsuhiro Ôtomo,21863
nm0036582,Newt Arnold,79824
nm0769874,Franklin J. Schaffner,23056
nm1047856,Marc Fehse,245498
nm1128050,Chris Addison,20746
nm2720681,Riley Stearns,20098
nm0001102,Joe Dante,10178
nm2423816,Tomohiko Itô,226123
nm0353673,Paul Haggis,13232
nm3394423,Keith Emerson,513762
nm3325172,Derrick Granado,849427
nm0412517,Shunji Iwai,35828
nm0619110,Tatsuya Nagamine,232279
nm1732848,Michal Rogalski,232843
nm0002175,Ken Annakin,52276
nm1228976,Scott Speer,83371
nm1515266,Jean-Baptiste Léonetti,311946
nm2040537,Kim Farrant,130301
nm0504495,Mark L. Lester,26230
nm0443411,Tony Kaye,12814
nm0000941,Kathryn Bigelow,3156
nm2670218,Hiroyuki Seshita,200402
nm0629216,Phil Nibbelink,136990
nm0070474,Jack Bender,25070
nm2553357,Keiichirô Kawaguchi,1198159
nm2634746,Tyler Spindel,37545
nm0814469,Sion Sono,19644
nm0945724,Takashi Yamazaki,7244
nm0678646,P.J. Pettiette,236360
nm1637768,Jim Field Smith,38295
nm2209002,Lars Klevberg,103862
nm2910657,Junji Shimizu,628531
nm2586324,Trish Sie,48575
nm6461537,John Swab,22204
nm0404606,Brian G. Hutton,19241
nm0000750,Jon Amiel,31301
nm0925870,John Whitesell,85799
nm0587518,John Milius,11561
nm0477035,Corey Yuen,40598
nm0234506,Andrew Dosunmu,138231
nm0355806,Klay Hall,151422
nm0206259,Roxann Dawson,3327
nm0125803,Bobby Farrelly,8156
nm4139472,Afonso Poyart,69442
nm3519173,Nora Fingscheidt,24314
nm3966426,Atsuko Ishizuka,425445
nm0652300,Talia Osteen,108087
nm0005237,Anthony Minghella,8855
nm2066439,Gorô Miyazaki,20767
nm2128335,J Blakeson,27102
nm6119117,Jung-hwan Kim,449357
nm0271402,Sam Fell,45847
nm0916424,Peter Webber,43893
nm0817895,Christopher Spencer,232262
nm1140492,James Mather,112810
nm0001843,James Whale,30959
nm0084059,Gregg Bishop,166180
nm0006939,Richard Berry,61460
nm0628724,Yiu-Kuen Ng,985271
nm0855424,Shinsuke Terasawa,327539
nm3246780,Mark Dennis,93171
nm0330687,Joseph Gordon-Levitt,816
nm1164755,Xavier Gens,23443
nm2305431,Oren Peli,36233
nm1237416,S.J. Clarkson,3894
nm1028302,Jason Bourque,116613
nm1302591,Michael Sucsy,68182
nm0000329,Jackie Chan,997
nm0407024,Takuya Igarashi,558380
nm10959418,Hugo Cardozo,891837
nm1240647,Nicolás López,108497
nm3028578,Johane Matte,414382
nm1637163,Sophon Sakdaphisit,126101
nm9227039,Sandeep Reddy Vanga,2606
nm0224331,Andrea Di Stefano,38142
nm0139867,Steve Carr,48777
nm0000128,Russell Crowe,496
nm0003697,Florian Henckel von Donnersmarck,18648
nm2501633,Lena Dunham,3526
nm2842319,Hamish Grieve,423628
nm0459552,Elem Klimov,25730
nm0727754,Carl Rinsch,37019
nm0562645,Les Mayfield,54075
nm0934578,Simon Wincer,31833
nm0205199,Mitch Davis,212643
nm0424800,Clark Johnson,10846
nm0291205,David Frankel,17590
nm13312314,Suraj Singhan,551137
nm1210360,Alejandro Montiel,273350
nm0002132,Amy Heckerling,12512
nm0513974,Steven Lisberger,34511
nm1103496,BJ McDonnell,56637
nm2432984,Hayato Kawai,403365
nm9297525,Kim Tae-soo,396116
nm2411495,Gary Shore,35035
nm0860483,Matt Thompson,100535
nm0455394,Zalman King,20075
nm1286069,Steven K. Tsuchida,173260
nm0103744,Tom Brady,28498
nm0528718,Jonathan Lynn,24050
nm0150802,Benny Chan,73308
nm0931095,Tod Williams,13845
nm3401779,Andrew Erwin,53637
nm1482702,Masaaki Yuasa,32723
nm1531934,Dennis Iliadis,46444
nm0936044,Peter Winther,141052
nm2063968,Damien O'Connor,189596
nm3566987,Rebecca Sugar,31737
nm0000934,Bernardo Bertolucci,11434
nm1622836,Masahiro Andô,166830
nm3914507,Santiago Menghini,102940
nm0006889,Herbert Ross,18963
nm2101751,Anvita Dutt,82123
nm0686903,Ruth Platt,56620
nm0001054,Joel Coen,1172
nm2153088,Gareth Evans,6762
nm0002044,Roger Donaldson,17790
nm6507770,Daniel Mark Young,3200321
nm2830260,Fionn Watts,910736
nm1069989,Olatunde Osunsanmi,20284
nm0533284,David Mackenzie,12035
nm0294379,Juan Carlos Fresnadillo,15556
nm0654830,François Ozon,12273
nm1203013,Hang-jun Jang,91293
nm0252230,Chiwetel Ejiofor,3289
nm2063694,Josh Ruben,15131
nm0001328,Howard Hawks,9910
nm0660098,Nicol Paone,42172
nm1033668,Ariel Winograd,135014
nm0219959,Ruggero Deodato,25203
nm0501185,Michael Lembeck,9914
nm3210514,Yûichirô Hayashi,242032
nm1082611,Diederik Van Rooijen,98786
nm1229520,Ben Falcone,9772
nm0294505,Bart Freundlich,18978
nm0694249,Nick Powell,95726
nm0701592,Joe Pytka,15255
nm0943758,William Wyler,9612
nm4219902,Park Hoon-jung,22208
nm0041161,Philip G. Atwell,104522
nm0348197,Jon Gunn,18519
nm0268107,Daniel Farrands,98023
nm0596407,Hans Petter Moland,33158
nm0973835,Josh Sternfeld,112222
nm4422247,Jeong-hoon Kim,366968
nm1672051,Régis Roinsard,188048
nm6225858,Larry Yang,172931
nm0001090,Joe D'Amato,16260
nm0000416,Terry Gilliam,3572
nm4911300,Toshimasa Kuroyanagi,2167423
nm0001747,Charles Martin Smith,6517
nm0402597,Peter R. Hunt,57402
nm0132485,Glenn Campbell,129019
nm4368529,Ji Zhao,183842
nm0662086,Bradley Parker,97881
nm2132883,Alain Darborg,241950
nm0098908,Loren Bouchard,27679
nm0435563,Mikhail Kalatozov,46491
nm0796923,Don Siegel,11894
nm0000985,James L. Brooks,7942
nm0696309,Michael Pressman,60460
nm4134911,Robert Kouba,159183
nm0001175,Blake Edwards,10118
nm0918873,Sam Weisman,34453
nm0639321,Dan O'Bannon,17148
nm1258777,Eskil Vogt,38548
nm0167195,Robert Clouse,42794
nm0604263,Bobby Moresco,33470
nm0349183,Lawrence Guterman,116966
nm0070368,Steve Bencich,334658
nm0087595,Jamie Blanks,47097
nm0527261,Patrick Lussier,32515
nm7287167,Andreas Fontana,134593
nm0831690,Charles Stone III,13927
nm1729978,Tom Hammock,202800
nm0357807,David Hamilton,34138
nm0339030,Paul Greengrass,7998
nm0001994,Michael Caton-Jones,25028
nm2201450,Alper Mestçi,99896
nm0612730,Jag Mundhra,106203
nm0347657,John Gulager,38905
nm0535340,Mahiro Maeda,194529
nm0717603,Halina Reijn,13980
nm1315409,Hanno Olderdissen,274661
nm0000316,Mel Brooks,1533
nm0782213,Santiago Segura,21544
nm4248415,Greig Cameron,270529
nm0391502,Hannes Holm,73736
nm0165290,Richard Claus,223802
nm0001885,Lars von Trier,1940
nm0651900,Mamoru Oshii,26503
nm3575912,Doron Paz,149790
nm2303666,Tim Brown,35514
nm0281598,Andrew Fleming,29282
nm0558873,Nic Mathieu,86234
nm0179542,Sebastián Cordero,79515
nm7691142,Hikaru Yamaguchi,533785
nm0113477,Dylan Brown,130422
nm7204868,Aleksandr Boguslavskiy,106651
nm0001425,Krzysztof Kieslowski,10870
nm1299690,Hu Guan,148890
nm0760072,Salvatore Samperi,88775
nm0096319,Christopher Borrelli,133992
nm1938064,Deon Taylor,38757
nm2411128,Takeru Nakajima,368548
nm2588606,Steve McQueen,5228
nm0000408,Jonathan Frakes,4061
nm0850774,Clay Tarver,85608
nm1587778,Ben Young,41752
nm0000850,Clive Barker,12727
