Column1;ID;Budget_dollards
10526;299413; 10 932 037,0   
10403;295050; 10 923 569,0   
7656;248638; 10 905 469,6   
5826;223209; 10 900 000,0   
1559;108783; 10 890 811,0   
8183;255961; 10 885 076,0   
8916;265952; 10 841 702,0   
8131;255532; 10 821 600,0   
2002;124897; 10 803 147,1   
2297;130153; 10 800 000,0   
156;27920; 10 800 000,0   
930;53097; 10 800 000,0   
1142;57218; 10 800 000,0   
1190;57729; 10 800 000,0   
1369;60013; 10 800 000,0   
1398;60583; 10 800 000,0   
1759;111414; 10 800 000,0   
2743;137311; 10 800 000,0   
3212;145738; 10 800 000,0   
3358;171087; 10 800 000,0   
3820;181881; 10 800 000,0   
6140;227279; 10 800 000,0   
7689;249108; 10 800 000,0   
8399;258350; 10 800 000,0   
8582;261613; 10 800 000,0   
2786;138194; 10 692 000,0   
3153;144618; 10 670 400,0   
7560;247484; 10 637 816,4   
8923;266043; 10 584 000,0   
9827;281293; 10 582 266,0   
1767;111536; 10 562 400,0   
3410;172862; 10 531 558,0   
7857;251711; 10 507 361,0   
2465;133038; 10 501 085,0   
8858;264954; 10 500 000,0   
406;29718; 10 500 000,0   
2275;129815; 10 500 000,0   
7466;246234; 10 500 000,0   
6048;226411; 10 488 932,0   
3526;175909; 10 476 000,0   
5092;207788; 10 476 000,0   
5560;219715; 10 476 000,0   
1149;57401; 10 467 048,0   
5515;218496; 10 414 000,0   
1602;109281; 10 369 396,0   
4873;202924; 10 368 000,0   
10283;292560; 10 368 000,0   
1709;110671; 10 324 341,0   
292;28936; 10 260 000,0   
3854;182745; 10 260 000,0   
6793;235590; 10 260 000,0   
7822;251160; 10 260 000,0   
10689;304908; 10 260 000,0   
3167;145068; 10 249 599,0   
1439;61149; 10 205 575,0   
8169;255768; 10 204 920,0   
7729;249721; 10 200 000,0   
1852;114997; 10 200 000,0   
4105;188147; 10 200 000,0   
1569;108917; 10 160 000,0   
3368;171229; 10 160 000,0   
2153;127956; 10 153 961,0   
681;46022; 10 130 108,0   
8855;264918; 10 106 640,0   
1399;60593; 10 080 808,0   
9142;269768; 10 063 871,0   
4156;189377; 10 044 000,0   
89;26835; 10 000 000,0   
117;27063; 10 000 000,0   
195;28478; 10 000 000,0   
288;28927; 10 000 000,0   
304;28981; 10 000 000,0   
308;29004; 10 000 000,0   
334;29113; 10 000 000,0   
393;29314; 10 000 000,0   
430;32941; 10 000 000,0   
443;33926; 10 000 000,0   
463;34584; 10 000 000,0   
568;41311; 10 000 000,0   
620;43986; 10 000 000,0   
630;44435; 10 000 000,0   
737;47491; 10 000 000,0   
845;50833; 10 000 000,0   
1042;55429; 10 000 000,0   
1093;56435; 10 000 000,0   
1203;57828; 10 000 000,0   
1248;58211; 10 000 000,0   
1428;61008; 10 000 000,0   
1446;61254; 10 000 000,0   
1460;61334; 10 000 000,0   
1724;110818; 10 000 000,0   
1792;111805; 10 000 000,0   
2012;125149; 10 000 000,0   
2015;125198; 10 000 000,0   
2043;125893; 10 000 000,0   
2392;131694; 10 000 000,0   
2516;133975; 10 000 000,0   
2521;134066; 10 000 000,0   
2523;134096; 10 000 000,0   
2611;135370; 10 000 000,0   
2636;135665; 10 000 000,0   
2929;140302; 10 000 000,0   
2991;141329; 10 000 000,0   
3332;170054; 10 000 000,0   
3429;173124; 10 000 000,0   
3847;182518; 10 000 000,0   
3920;183574; 10 000 000,0   
4039;186338; 10 000 000,0   
4055;186783; 10 000 000,0   
4085;187601; 10 000 000,0   
4117;188551; 10 000 000,0   
4189;189851; 10 000 000,0   
4338;192332; 10 000 000,0   
4577;196164; 10 000 000,0   
4616;196628; 10 000 000,0   
5066;207003; 10 000 000,0   
5247;211083; 10 000 000,0   
5258;211703; 10 000 000,0   
5356;214588; 10 000 000,0   
5368;214989; 10 000 000,0   
5543;219286; 10 000 000,0   
5767;222503; 10 000 000,0   
5894;224388; 10 000 000,0   
5916;224661; 10 000 000,0   
6229;228165; 10 000 000,0   
6305;228709; 10 000 000,0   
6479;230720; 10 000 000,0   
7532;246978; 10 000 000,0   
7569;247563; 10 000 000,0   
7719;249531; 10 000 000,0   
7742;249823; 10 000 000,0   
8475;259594; 10 000 000,0   
9492;275060; 10 000 000,0   
10075;287116; 10 000 000,0   
10151;289056; 10 000 000,0   
1317;59254; 10 000 000,0   
1333;59574; 10 000 000,0   
2429;132242; 10 000 000,0   
2876;139326; 10 000 000,0   
4349;192566; 10 000 000,0   
4660;197309; 10 000 000,0   
7574;247743; 10 000 000,0   
9161;270162; 10 000 000,0   
9298;272059; 9 956 464,0   
3856;182765; 9 936 000,0   
5241;210804; 9 936 000,0   
5897;224437; 9 936 000,0   
5892;224355; 9 914 715,4   
6632;232740; 9 900 000,0   
789;48424; 9 882 000,0   
4359;192769; 9 882 000,0   
9080;268345; 9 859 392,0   
907;52613; 9 844 180,0   
2347;130773; 9 800 000,0   
7056;239764; 9 798 848,0   
10095;287509; 9 795 364,0   
1703;110619; 9 783 862,6   
9459;274204; 9 738 741,0   
1154;57417; 9 720 000,0   
1680;110279; 9 720 000,0   
2924;140284; 9 720 000,0   
3443;173469; 9 720 000,0   
3874;182990; 9 720 000,0   
5326;213964; 9 720 000,0   
6349;229351; 9 720 000,0   
6794;235591; 9 720 000,0   
5441;216917; 9 719 052,8   
10211;290530; 9 698 135,0   
971;53826; 9 676 800,0   
5861;223933; 9 662 028,8   
2244;129330; 9 654 468,0   
8409;258530; 9 644 400,0   
1598;109244; 9 612 667,0   
1476;61545; 9 612 000,0   
7267;243261; 9 612 000,0   
7934;252874; 9 612 000,0   
9133;269586; 9 600 000,0   
808;49148; 9 600 000,0   
133;27438; 9 570 000,0   
10177;289992; 9 568 800,0   
1958;122972; 9 511 289,0   
624;44206; 9 500 000,0   
694;46524; 9 500 000,0   
2095;126866; 9 500 000,0   
3473;174066; 9 500 000,0   
4816;201420; 9 500 000,0   
9047;267950; 9 496 174,0   
1929;120882; 9 457 734,0   
4254;190848; 9 442 904,0   
4602;196465; 9 400 000,0   
5729;222021; 9 400 000,0   
3317;148441; 9 396 000,0   
6249;228326; 9 382 573,0   
1354;59831; 9 370 520,0   
9279;271917; 9 358 025,0   
227;28629; 9 357 911,0   
3841;182276; 9 345 596,4   
5730;222030; 9 307 095,0   
2235;129240; 9 285 568,0   
6838;236367; 9 242 157,0   
5784;222641; 9 239 940,0   
3150;144603; 9 200 000,0   
1891;119023; 9 180 000,0   
2217;128963; 9 180 000,0   
3441;173428; 9 180 000,0   
8260;256968; 9 180 000,0   
9437;273882; 9 180 000,0   
2243;129328; 9 162 523,4   
1761;111431; 9 161 625,0   
847;50843; 9 139 342,0   
3883;183098; 9 135 911,2   
3764;180588; 9 100 000,0   
1214;57912; 9 072 000,0   
1631;109607; 9 072 000,0   
6831;236231; 9 072 000,0   
10262;291920; 9 072 000,0   
10548;299938; 9 056 053,0   
3889;183136; 9 047 981,0   
5091;207787; 9 022 075,9   
5549;219362; 9 004 094,0   
10749;306990; 9 000 000,0   
1022;54503; 9 000 000,0   
2218;128990; 9 000 000,0   
2228;129188; 9 000 000,0   
2530;134185; 9 000 000,0   
4428;193488; 9 000 000,0   
4801;200956; 9 000 000,0   
5037;206619; 9 000 000,0   
5738;222167; 9 000 000,0   
6728;234748; 9 000 000,0   
6940;237773; 9 000 000,0   
6950;237866; 9 000 000,0   
8368;258079; 9 000 000,0   
2686;136119; 8 997 644,0   
4501;194920; 8 964 000,0   
4807;201181; 8 964 000,0   
8478;259646; 8 953 200,0   
5116;208342; 8 932 920,0   
3288;146954; 8 927 094,0   
2242;129327; 8 910 000,0   
4101;188067; 8 900 000,0   
9392;273524; 8 891 486,6   
6403;229969; 8 800 000,0   
4243;190664; 8 775 693,0   
788;48422; 8 755 325,0   
5984;225647; 8 683 200,0   
427;32701; 8 640 000,0   
614;43921; 8 640 000,0   
1342;59645; 8 640 000,0   
1492;61659; 8 640 000,0   
2249;129366; 8 640 000,0   
2322;130427; 8 640 000,0   
2842;138824; 8 640 000,0   
3347;170626; 8 640 000,0   
3719;179839; 8 640 000,0   
4828;201455; 8 640 000,0   
5446;216962; 8 640 000,0   
5502;218308; 8 640 000,0   
5654;221166; 8 640 000,0   
6137;227272; 8 640 000,0   
6507;231178; 8 640 000,0   
6576;231847; 8 640 000,0   
6762;235197; 8 640 000,0   
6963;238242; 8 640 000,0   
7570;247579; 8 640 000,0   
7803;250801; 8 640 000,0   
8680;262725; 8 640 000,0   
9259;271607; 8 640 000,0   
9915;283794; 8 640 000,0   
8132;255535; 8 639 586,4   
1595;109203; 8 629 200,0   
8225;256594; 8 629 200,0   
8005;253750; 8 607 600,0   
10154;289236; 8 598 322,0   
3041;142114; 8 575 200,0   
1163;57438; 8 568 040,0   
9813;280964; 8 567 345,0   
2263;129557; 8 564 400,0   
3173;145167; 8 540 794,0   
6595;232095; 8 540 288,0   
6708;234318; 8 532 000,0   
773;48272; 8 516 629,0   
364;29225; 8 500 000,0   
1798;111831; 8 500 000,0   
2501;133723; 8 500 000,0   
5254;211500; 8 500 000,0   
6650;233214; 8 500 000,0   
7756;250120; 8 500 000,0   
9363;273331; 8 500 000,0   
2692;136230; 8 500 000,0   
839;50582; 8 499 600,0   
7210;241997; 8 499 600,0   
4662;197311; 8 495 072,6   
3147;144472; 8 472 220,0   
1994;124567; 8 454 351,0   
7688;249082; 8 439 825,2   
1582;109021; 8 424 000,0   
7631;248355; 8 424 000,0   
4025;186083; 8 411 230,1   
4376;192927; 8 400 000,0   
718;47139; 8 385 395,0   
3062;142643; 8 359 200,0   
8521;260561; 8 316 000,0   
7383;244715; 8 305 200,0   
10214;290592; 8 302 119,8   
9606;277463; 8 300 000,0   
5100;207967; 8 278 058,5   
6773;235380; 8 273 919,0   
1826;112382; 8 208 000,0   
9990;285618; 8 208 000,0   
10140;288851; 8 208 000,0   
207;28537; 8 181 647,6   
6961;238150; 8 178 001,0   
10419;295626; 8 174 394,0   
2693;136233; 8 170 000,0   
5353;214522; 8 151 309,7   
7558;247411; 8 150 295,6   
1911;119641; 8 146 041,0   
3538;176326; 8 128 000,0   
1451;61263; 8 116 128,0   
40;19174; 8 100 000,0   
44;19430; 8 100 000,0   
233;28673; 8 100 000,0   
2497;133705; 8 100 000,0   
8697;262946; 8 100 000,0   
10086;287317; 8 100 000,0   
9216;270944; 8 096 596,0   
5524;218634; 8 063 543,5   
10043;286514; 8 052 602,0   
1336;59605; 8 046 000,0   
8508;260395; 8 033 866,0   
5944;225039; 8 031 955,0   
76;26157; 8 000 000,0   
425;32636; 8 000 000,0   
576;41514; 8 000 000,0   
708;46940; 8 000 000,0   
779;48372; 8 000 000,0   
966;53769; 8 000 000,0   
986;54024; 8 000 000,0   
1179;57615; 8 000 000,0   
1553;108681; 8 000 000,0   
1654;109815; 8 000 000,0   
1677;110254; 8 000 000,0   
1882;118711; 8 000 000,0   
1887;118946; 8 000 000,0   
1907;119442; 8 000 000,0   
1937;121781; 8 000 000,0   
2013;125172; 8 000 000,0   
2824;138661; 8 000 000,0   
2906;139824; 8 000 000,0   
3378;171731; 8 000 000,0   
3382;171855; 8 000 000,0   
3415;172980; 8 000 000,0   
3503;175045; 8 000 000,0   
3626;178188; 8 000 000,0   
3628;178190; 8 000 000,0   
4800;200881; 8 000 000,0   
4939;204184; 8 000 000,0   
4986;205375; 8 000 000,0   
5127;208568; 8 000 000,0   
5817;223008; 8 000 000,0   
5821;223076; 8 000 000,0   
6673;233871; 8 000 000,0   
4253;190799; 8 000 000,0   
5801;222858; 8 000 000,0   
6008;225946; 8 000 000,0   
6840;236397; 8 000 000,0   
2010;125128; 7 999 896,0   
665;45460; 7 992 000,0   
1738;111102; 7 992 000,0   
6573;231788; 7 953 295,0   
238;28691; 7 938 000,0   
4408;193231; 7 938 000,0   
6542;231600; 7 905 933,7   
4601;196448; 7 893 757,0   
2114;127190; 7 885 098,4   
5485;218007; 7 884 000,0   
7928;252628; 7 884 000,0   
6584;231919; 7 862 364,0   
7625;248271; 7 860 511,0   
10242;291527; 7 858 171,0   
8477;259640; 7 851 600,0   
8023;253927; 7 851 397,0   
9535;275832; 7 792 716,0   
6661;233649; 7 786 465,2   
1144;57293; 7 776 000,0   
1471;61510; 7 754 566,0   
5863;223958; 7 746 296,8   
6223;228049; 7 732 614,0   
5694;221570; 7 700 000,0   
7605;248052; 7 700 000,0   
5318;213856; 7 694 587,4   
4110;188408; 7 668 000,0   
6455;230486; 7 664 764,0   
9825;281251; 7 627 100,0   
9887;283208; 7 620 000,0   
2751;137370; 7 600 000,0   
6915;237405; 7 594 467,1   
10158;289292; 7 587 853,0   
981;53934; 7 560 000,0   
1213;57894; 7 560 000,0   
1461;61361; 7 560 000,0   
1657;109860; 7 560 000,0   
2212;128902; 7 560 000,0   
2483;133404; 7 560 000,0   
2755;137419; 7 560 000,0   
3044;142306; 7 560 000,0   
3581;177409; 7 560 000,0   
3711;179626; 7 560 000,0   
3941;184026; 7 560 000,0   
5488;218061; 7 560 000,0   
5540;219102; 7 560 000,0   
5986;225672; 7 560 000,0   
6413;230045; 7 560 000,0   
6842;236409; 7 560 000,0   
6991;238633; 7 560 000,0   
7629;248351; 7 560 000,0   
6371;229762; 7 547 563,8   
5019;206423; 7 539 438,0   
8322;257706; 7 524 472,0   
5287;212754; 7 511 443,2   
9837;281467; 7 502 846,0   
9505;275227; 7 501 454,0   
7508;246702; 7 500 000,0   
441;33905; 7 500 000,0   
904;52545; 7 500 000,0   
1932;121167; 7 500 000,0   
2176;128377; 7 500 000,0   
3486;174540; 7 500 000,0   
4669;197403; 7 472 502,0   
10076;287124; 7 466 699,0   
5657;221207; 7 464 919,0   
1442;61186; 7 453 316,0   
6925;237510; 7 452 000,0   
7302;243835; 7 452 000,0   
8087;255059; 7 452 000,0   
10160;289301; 7 449 840,0   
8098;255265; 7 443 906,0   
5282;212707; 7 422 695,0   
7582;247834; 7 410 409,2   
6492;230835; 7 407 566,6   
3828;182049; 7 400 000,0   
3466;173873; 7 400 000,0   
2079;126473; 7 398 000,0   
2430;132243; 7 398 000,0   
7283;243534; 7 398 000,0   
2234;129239; 7 394 221,1   
10715;306013; 7 388 855,0   
10682;304576; 7 382 212,0   
4090;187817; 7 354 800,0   
7340;244371; 7 332 120,0   
1780;111720; 7 320 323,0   
8509;260397; 7 310 018,0   
1671;110204; 7 300 000,0   
2858;139050; 7 300 000,0   
8864;265032; 7 276 133,0   
7129;240842; 7 268 779,0   
10357;293633; 7 265 622,0   
5554;219617; 7 255 685,0   
2269;129672; 7 236 000,0   
4155;189370; 7 223 101,0   
5305;213527; 7 217 600,0   
9546;276181; 7 200 000,0   
3430;173154; 7 200 000,0   
10267;291948; 7 192 800,0   
4290;191300; 7 181 735,0   
10256;291804; 7 138 800,0   
8882;265545; 7 128 952,0   
8572;261440; 7 128 000,0   
9315;272251; 7 106 400,0   
9250;271546; 7 100 581,0   
2886;139378; 7 084 800,0   
7852;251646; 7 080 720,0   
10430;295765; 7 056 157,0   
2676;135962; 7 054 484,0   
2341;130678; 7 048 886,0   
1697;110582; 7 045 251,0   
3528;175987; 7 020 000,0   
4016;185936; 7 020 000,0   
4926;204026; 7 020 000,0   
5095;207819; 7 020 000,0   
5527;218761; 7 020 000,0   
6844;236415; 7 020 000,0   
8026;253962; 7 020 000,0   
9048;267951; 7 020 000,0   
150;27774; 7 000 000,0   
1292;59027; 7 000 000,0   
1378;60114; 7 000 000,0   
1419;60878; 7 000 000,0   
1431;61095; 7 000 000,0   
1562;108840; 7 000 000,0   
2052;125938; 7 000 000,0   
2172;128311; 7 000 000,0   
2195;128742; 7 000 000,0   
2793;138239; 7 000 000,0   
2928;140300; 7 000 000,0   
2944;140471; 7 000 000,0   
3206;145724; 7 000 000,0   
3267;146626; 7 000 000,0   
4416;193339; 7 000 000,0   
4456;193927; 7 000 000,0   
4595;196315; 7 000 000,0   
5373;215108; 7 000 000,0   
5727;222006; 7 000 000,0   
6532;231525; 7 000 000,0   
6635;232793; 7 000 000,0   
6730;234766; 7 000 000,0   
