,ID,titre_original,acteur_1,acteur_2,acteur_3,acteur_4,real_1,real_2,real_3,scen_1,scen_2,scen_3,distrib_1,distrib_2,distrib_3,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,pays,jour_sortie,mois_sortie,annee_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,Budget_dollards
7320,244060,Primaire,Sara Forestier, Vincent Elbaz, Patrick d&#039;Assumçao, Guilaine Londez,Hélène Angel,,,Yann Coridian, Hélène Angel, Hélène Angel,StudioCanal,,,Drame,,,,,,,France,4.0,1.0,2017.0,2.0,3.3,105.0,80237.0,
7321,244062,Tamara,Héloïse Martin, Sylvie Testud, Cyril Gueï, Rayane Bensetti,Alexandre Castagnetti,,,Zidrou, Darasse,,UGC Distribution,,,Comédie,,,,,,,France,26.0,10.0,2016.0,2.0,3.2,100.0,423077.0,
7322,244064,Les Habitants,,,,,Raymond Depardon,,,,,,Wild Bunch Distribution,,,Documentaire,,,,,,,France,27.0,4.0,2016.0,2.0,3.6,84.0,30028.0,491710.0
7323,244067,Des Plans sur la comète,Vincent Macaigne, Philippe Rebbot, Suzanne Clément, Hafsia Herzi,Guilhem Amesland,,,Guilhem Amesland, Vincent Mariette,,Jour2fête,,,Comédie dramatique,,,,,,,France,21.0,6.0,2017.0,2.0,2.3,93.0,3402.0,
7324,244069,Divines,Oulaya Amamra, Kevin Mischel, Jisca Kalvanda, Farid Larbi,Houda Benyamina,,,Houda Benyamina, Romain Compingt, Malik Rumeau,Diaphana Distribution,,,Drame,,,,,,,France,31.0,8.0,2016.0,2.0,3.6,105.0,106156.0,2635200.0
7325,244084,Creed II,Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad,Steven Caple Jr.,,,Sylvester Stallone, Juel Taylor, Ryan Coogler,Warner Bros. France,,,Action, Drame,,,,,,U.S.A.,9.0,1.0,2019.0,2.0,2.9,130.0,832553.0,50000000.0
7326,244089,Faut savoir se contenter de beaucoup,Jean-Marc Rouillan, Noël Godin, Miss Ming, Bernardo Sandoval,Jean-Henri Meunier,,,Jean-Henri Meunier,,,Entre2Prises,,,Documentaire,,,,,,,France,10.0,2.0,2016.0,2.0,3.3,90.0,141.0,
7327,244090,Les Raisins de l'espoir,Ahmet Mekin, Altan Erkekli, Norina Nobashari, Elisabeth Niederer,Tunç Okan,,,Tunç Okan, Fakir Baykurt,,Chapeau Melon Distribution,,,Comédie dramatique,,,,,,,Turquie,27.0,4.0,2016.0,2.0,3.0,84.0,112.0,
7328,244092,The Mirror,Jemma Dallender, Joshua Dickinson, Nate Fallows, Abby Ford,Edward Boase,,,Edward Boase, Edward Boase, Keidrych Wasley,Chapeau Melon Distribution,,,Epouvante-horreur,,,,,,,Grande-Bretagne,2.0,11.0,2016.0,2.0,1.4,83.0,367.0,
7329,244093,Les Oiseaux De Passage,Clarisse Djuroski, Léa Warny, Jeanne Dandoy, Renaud Rutten,Olivier Ringer,,,Olivier Ringer, Yves Ringer,,Chapeau Melon Distribution,,,Drame, Famille,,,,,,France,9.0,11.0,2016.0,2.0,3.1,83.0,773.0,
7330,244108,Nakhodka,Aleksei Guskov, Nadezhda Markina, Anastasia Sheveleva, Valeri Smirnov,Viktor Dement,,,Viktor Dement, Vladimir Tendryakov,,Borealia Films,,,Drame,,,,,,,Russie,16.0,3.0,2016.0,2.0,3.6,96.0,1416.0,10456.0
7331,244123,Hibou,Ramzy Bedia, Élodie Bouchez, Etienne Chicot, Lucie Laurier,Ramzy Bedia,,,Ramzy Bedia, Fadette Drouard, François Uzan,Gaumont Distribution,,,Comédie,,,,,,,France,6.0,7.0,2016.0,2.0,3.4,83.0,7958.0,40159.0
7332,244218,Cartas da Guerra,Miguel Nunes, Margarida Vila-Nova, Ricardo Pereira, João Luís Arrais,Ivo M. Ferreira,,,Ivo M. Ferreira, Edgar Medina, António Lobo Antunes,Memento Distribution,,,Drame,,,,,,,Portugal,12.0,4.0,2017.0,2.0,3.5,105.0,3757.0,177388.0
7333,244221,Ejhdeha Vared Mishavad!,Amir Jadidi, Homayoun Ghanizadeh, Ehsan Goudarzi, Kiana Tajammol,Mani Haghighi,,,Mani Haghighi,,,Happiness Distribution,,,Policier, Fantastique,,,,,,Iran,25.0,1.0,2017.0,2.0,2.8,108.0,2088.0,
7334,244222,Fuocoammare,Pietro Bartolo,,,,Gianfranco Rosi,,,,,,Météore Films,,,Documentaire,,,,,,,Italie,28.0,9.0,2016.0,2.0,4.1,114.0,17744.0,120933.0
7335,244224,Smrt u Sarajevu,Jacques Weber, Snezana Markovic, Izudin Bajrovic, Vedrana Seksan,Danis Tanovic,,,Danis Tanovic, Bernard-Henri Lévy,,Vendredi Distribution,,,Drame,,,,,,,France,23.0,8.0,2017.0,2.0,2.6,80.0,1237.0,46475.0
7336,244226,Zjednoczone Stany Miłosci,Julia Kijowska, Magdalena Cielecka, Dorota Kolak, Marta Nieradkiewicz,Tomasz Wasilewski,,,Tomasz Wasilewski,,,Dulac Distribution,,,Drame,,,,,,,Pologne,5.0,4.0,2017.0,2.0,2.6,106.0,5037.0,
7337,244238,Rock'n Roll,Guillaume Canet, Marion Cotillard, Gilles Lellouche, Philippe Lefebvre,Guillaume Canet,,,Guillaume Canet, Philippe Lefebvre, Rodolphe Lauga,Pathé,,,Comédie, Comédie dramatique,,,,,,France,15.0,2.0,2017.0,2.0,3.3,123.0,630004.0,19332000.0
7338,244252,Mobile Étoile,Géraldine Pailhas, Luc Picard, Felicia Shulman, Eléonore Lagacé,Raphaël Nadjari,,,Raphaël Nadjari, Vincent Poymiro,,Zootrope Films,,,Drame,,,,,,,France,27.0,4.0,2016.0,2.0,3.2,119.0,2173.0,1716628.0
7339,244298,Verónica,Sandra Escacena, Bruna González, Claudia Placer, Iván Chavero,Paco Plaza,,,Fernando Navarro, Paco Plaza,,Wild Bunch Distribution,,,Epouvante-horreur,,,,,,,Espagne,24.0,1.0,2018.0,2.0,2.5,105.0,73210.0,
7340,244310,El Soñador,Gustavo Borjas, Elisa Tenaud, Herbert Corimanya, Valentín Prado,Adrián Saba,,,Adrián Saba,,,Bobine Films,,,Drame,,,,,,,Pérou,15.0,3.0,2017.0,2.0,2.3,80.0,150.0,
7341,244331,Jamais contente,Léna Magnien, Patricia Mazuy, Philippe Duquesne, Catherine Hiegel,Emilie Deleuze,,,Marie Desplechin, Emilie Deleuze, Laurent Guyot,Ad Vitam,,,Comédie,,,,,,,France,11.0,1.0,2017.0,2.0,3.2,90.0,25081.0,172835.0
7342,244334,Rückkehr nach Montauk,Stellan Skarsgård, Nina Hoss, Susanne Wolff, Isi Laborde,Volker Schlöndorff,,,Volker Schlöndorff, Colm Tóibín, Max Frisch,Gaumont Distribution,,,Drame,,,,,,,Allemagne,14.0,6.0,2017.0,2.0,2.9,106.0,17360.0,361159.0
7343,244364,Tout s'accélère,,,,,Gilles Vernet,,,Gilles Vernet,,,Kamea Meah Films,,,Documentaire,,,,,,,France,20.0,4.0,2016.0,2.0,3.6,83.0,2110.0,
7344,244371,Sage Femme,Catherine Frot, Catherine Deneuve, Olivier Gourmet, Mylène Demongeot,Martin Provost,,,Martin Provost,,,Memento Distribution,,,Comédie dramatique,,,,,,,France,22.0,3.0,2017.0,2.0,3.6,117.0,331215.0,7332120.0
7345,244376,Rara﻿,Julia Lübbert, Emilia Ossandon, Mariana Loyola, Coca Guazzini,Pepa San Martín,,,Pepa San Martín, Alicia Scherson,,Outplay Films,,,Drame, Famille,,,,,,Argentine,21.0,6.0,2017.0,2.0,3.5,86.0,6879.0,
7346,244382,Wind River,Jeremy Renner, Elizabeth Olsen, Kelsey Asbille, Jon Bernthal,Taylor Sheridan,,,Taylor Sheridan,,,Metropolitan FilmExport,,,Drame, Thriller,,,,,,U.S.A.,30.0,8.0,2017.0,2.0,3.5,107.0,105709.0,
7347,244387,Seuls ensemble,,,,,David Kremer,,,,,,Survivance,,,Documentaire,,,,,,,France,27.0,1.0,2016.0,2.0,3.4,75.0,193.0,
7348,244406,Problemski Hotel,Tarek Halaby, Gökhan Girginol, Evgenia Brendes, Lydia Indjova,Manu Riche,,,Manu Riche, Steve Hawes, Dimitri Verhulst,Wayna Pitch,,,Drame,,,,,,,Belgique,29.0,11.0,2017.0,2.0,3.4,111.0,1243.0,51940.0
7349,244410,Jeune Femme,Laetitia Dosch, Souleymane Seye Ndiaye, Nathalie Richard, Léonie Simaga,Léonor Serraille,,,Léonor Serraille,,,Shellac,,,Comédie, Drame,,,,,,France,1.0,11.0,2017.0,2.0,3.9,98.0,47593.0,1080000.0
7350,244412,Passade,Fanny Valette, Amaury de Crayencour,,,Gorune Aprikian,,,Gorune Aprikian,,,Zelig Films Distribution,,,Drame,,,,,,,France,9.0,8.0,2017.0,2.0,2.6,85.0,4214.0,
7351,244414,Grave,Garance Marillier, Ella Rumpf, Rabah Naït Oufella, Joana Preiss,Julia Ducournau,,,Julia Ducournau,,,Wild Bunch Distribution,,,Drame, Epouvante-horreur,,,,,,France,15.0,3.0,2017.0,2.0,4.1,98.0,62340.0,3780000.0
7352,244415,Ma vie avec James Dean,Johnny Rasse, Mickaël Pelissier, Nathalie Richard, Juliette Damiens,Dominique Choisy,,,Dominique Choisy,,,Optimale Distribution,,,Comédie,,,,,,,France,23.0,1.0,2019.0,2.0,3.4,108.0,1821.0,
7353,244417,Nothingwood,Salim Shaheen,,,,Sonia Kronlund,,,Sonia Kronlund,,,Pyramide Distribution,,,Documentaire,,,,,,,France,14.0,6.0,2017.0,2.0,4.0,90.0,10890.0,129888.0
7354,244422,Ex-TAZ Citizen Ca$h (1987-1994),,,,,Xanaé Bove,,,Xanaé Bove,,,Cinéma Saint-André des Arts,,,Documentaire,,,,,,,France,16.0,3.0,2016.0,2.0,3.3,97.0,104.0,
7355,244428,Madame Hyde,Isabelle Huppert, Romain Duris, José Garcia, Adda Senani,Serge Bozon,,,Serge Bozon, Axelle Ropert, Robert Louis Stevenson,Haut et Court,,,Comédie, Fantastique,,,,,,France,28.0,3.0,2018.0,2.0,3.2,95.0,48421.0,5008968.0
7356,244439,Passion,Aoba Kawai, Ryuta Okamoto, Fusako Urabe, Nao Okabe,Ryūsuke Hamaguchi,,,,,,Art House,,,Drame,,,,,,,Japon,15.0,5.0,2019.0,2.0,3.9,115.0,13641.0,
7357,244440,Den allvarsamma leken,Karin Franz Körlof, Sverrir Gudnason, Liv Mjönes, Michael Nyqvist,Pernilla August,,,Lone Scherfig, Hjalmar Söderberg,,Paradis Films,,,Drame,,,,,,,Suède,7.0,6.0,2017.0,2.0,2.5,115.0,7364.0,5400000.0
7358,244454,Royahaye Dame Sobh,,,,,Mehrdad Oskouei,,,Mehrdad Oskouei,,,Les Films du Whippet,,,Documentaire,,,,,,,Iran,20.0,9.0,2017.0,2.0,3.7,76.0,336.0,5937.0
7359,244482,La Madre,Javier Mendo, Laia Marull, Nieve de Medina, Ovidiu Crisan,Alberto Morais,,,Alberto Morais, Ignacio Gutiérrez-Solana, Verónica García,Alfama Films,,,Drame,,,,,,,Espagne,14.0,6.0,2017.0,2.0,3.1,87.0,842.0,2259.0
7360,244485,7 Jours Pas Plus,Benoît Poelvoorde, Pitobash, Alexandra Lamy, Anne Girouard,Héctor Cabello Reyes,,,Héctor Cabello Reyes, Sebastián Borensztein,,Ouragan films,,,Comédie dramatique,,,,,,,France,30.0,8.0,2017.0,2.0,2.9,91.0,29604.0,323784.0
7361,244492,Boule & Bill 2,Charlie Langendries, Franck Dubosc, Mathilde Seigner, Jean-François Cayrey,Pascal Bourdiaux,,,Benjamin Guedj, Benjamin Guedj, Benjamin Guedj,Pathé,,,Comédie,,,,,,,Belgique,12.0,4.0,2017.0,2.0,2.2,80.0,196715.0,3433585.0
7362,244496,Pim-Pim Tché – Toast de vie,Aïcha Ouattara, Jean Odoutan, Stephane Soo Mongo, Teemour Mambety-Diop,Jean Odoutan,,,Jean Odoutan,,,,,,Comédie,,,,,,,Bénin,17.0,2.0,2016.0,2.0,3.6,90.0,104.0,
7363,244500,Salafistes,,,,,François Margolin, Lemine Ould M. Salem,,,,,Margo Cinema,,,Documentaire,,,,,,,France,27.0,1.0,2016.0,2.0,3.0,71.0,2715.0,
7364,244507,The Hurricane Heist,Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson,Rob Cohen,,,Scott Windhauser, Jeff Dixon, Anthony Fingleton,SND,,,Action,,,,,,,U.S.A.,28.0,2.0,2018.0,2.0,2.6,100.0,138886.0,35000000.0
7365,244520,Die Biene Maja 2 - Die Honigspiele,,,,,Noel Cleary, Sergio Delfino, Alexs Stadermann,Fin Edquist, Alexs Stadermann, Noel Cleary,Paramount Pictures France,,,Animation, Famille,,,,,,Allemagne,18.0,7.0,2018.0,2.0,2.9,83.0,98096.0,
7366,244528,Inhebbek Hedi,Majd Mastoura, Rym Ben Messaoud, Sabah Bouzouita, Hakim Boumsaoudi,Mohamed Ben Attia,,,Mohamed Ben Attia,,,Bac Films,,,Drame, Romance,,,,,,Tunisie,28.0,12.0,2016.0,2.0,3.6,93.0,18701.0,
7367,244530,Soy Nero,Johnny Ortiz, Rory Cochrane, Aml Ameen, Khleo Thomas,Rafi Pitts,,,Rafi Pitts, Razvan Radulescu,,Dulac Distribution,,,Drame,,,,,,,Allemagne,21.0,9.0,2016.0,2.0,3.8,118.0,10207.0,2500000.0
7368,244531,Mary Magdalene,Rooney Mara, Joaquin Phoenix, Chiwetel Ejiofor, Tahar Rahim,Garth Davis,,,Philippa Goslett, Helen Edmundson,,Universal Pictures International France,,,Biopic, Drame, Historique,,,,,Grande-Bretagne,28.0,3.0,2018.0,2.0,2.2,119.0,50726.0,124741.0
7369,244552,Kursk,Matthias Schoenaerts, Léa Seydoux, Colin Firth, Peter Simonischek,Thomas Vinterberg,,,Robert Rodat, Robert Moore (II),,EuropaCorp Distribution,,,Drame, Historique,,,,,,Belgique,7.0,11.0,2018.0,2.0,2.8,118.0,78122.0,
7370,244560,Astérix - Le Secret de la Potion Magique,,,,,Louis Clichy, Alexandre Astier,,Alexandre Astier, René Goscinny, Albert Uderzo,SND,,,Aventure, Animation, Famille,,,,,France,5.0,12.0,2018.0,2.0,3.7,86.0,928153.0,32400000.0
7371,244574,Sound of Metal,Riz Ahmed, Olivia Cooke, Lauren Ridloff, Mathieu Amalric,Darius Marder,,,Darius Marder, Abraham Marder, Darius Marder,Tandem,,,Drame, Musical,,,,,,U.S.A.,16.0,6.0,2021.0,2.0,3.9,120.0,11385.0,
7372,244600,Tout là-haut,Kev Adams, Vincent Elbaz, Bérénice Bejo, Martijn Lakemeier,Serge Hazanavicius,,,Serge Hazanavicius, Stéphane Dan, Marie-Noëlle Dana,UGC Distribution,,,Aventure,,,,,,,France,20.0,12.0,2017.0,2.0,3.1,99.0,104791.0,11232000.0
7373,244605,Parasol,Julienne Goeffers, Delphine Théodore, Alfie Thomson, Pere Yosko,Valéry Rosier,,,Valéry Rosier, Matthieu Donck,,Bodega Films,,,Comédie,,,,,,,Belgique,10.0,8.0,2016.0,2.0,2.2,77.0,1502.0,24171.0
7374,244627,Mirage d'Amour avec fanfare,Marie Gillain, Jean-François Stévenin, Eduardo Paxeco, Catalina Saavedra,Hubert Toint,,,Bernard Giraudeau, Hernán Riviera Letelier,,KapFilms,,,Drame, Historique,,,,,,Belgique,23.0,3.0,2016.0,2.0,1.3,97.0,84.0,
7375,244631,Casablancas The Man Who Loved Women,Cindy Crawford, Linda Evangelista, Naomi Campbell, Stephanie Seymour,Hubert Woroniecki,,,Hubert Woroniecki,,,UFO Distribution,,,Documentaire,,,,,,,France,29.0,6.0,2016.0,2.0,2.5,89.0,2095.0,
7376,244633,Brüder der Nacht,,,,,Patric Chiha,,,Patric Chiha,,,Epicentre Films,,,Documentaire,,,,,,,Autriche,8.0,2.0,2017.0,2.0,3.8,88.0,3718.0,
7377,244639,Homo sapiens,,,,,Nikolaus Geyrhalter,,,Nikolaus Geyrhalter,,,ASC Distribution,,,Documentaire,,,,,,,Autriche,19.0,10.0,2016.0,2.0,3.1,94.0,701.0,
7378,244640,Ilegitim,Alina Grigore, Adrian Titieni, Robi Urs, Bogdan Albulescu,Adrian Sitaru,,,Adrian Sitaru, Alina Grigore,,Damned Distribution,,,Drame,,,,,,,Roumanie,8.0,6.0,2016.0,2.0,3.6,89.0,2760.0,61560.0
7379,244641,Inertia,Ilanit Ben Yaakov, Mohammad Bakri, Galia Isay, Ami Weinberg,Idan Haguel,,,Idan Haguel, Ifat Makbi,,Wayna Pitch,,,Drame,,,,,,,Israël,1.0,2.0,2017.0,2.0,3.4,72.0,199.0,
7380,244654,La Sociologue et L'ourson,,,,,Etienne Chaillou, Mathias Théry,,,,,Docks 66,,,Documentaire,,,,,,,France,6.0,4.0,2016.0,2.0,3.8,78.0,4727.0,
7381,244677,Posto-Avançado do Progresso,Nuno Lopes, Ivo Alexandre, David Caracol, Inês Helena,Hugo Vieira da Silva,,,Hugo Vieira da Silva, Joseph Conrad,,Alfama Films,,,Drame,,,,,,,Portugal,10.0,5.0,2017.0,2.0,3.2,121.0,968.0,5746.0
7382,244678,Jug-yeo-ju-neun Yeo-ja,Yuh-Jung Youn, Chon Moo-song, Kyesang Yoon, An A-zu,Je-yong Lee,,,Je-yong Lee,,,ASC Distribution,,,Drame,,,,,,,Corée du Sud,1.0,8.0,2018.0,2.0,2.5,110.0,1586.0,744487.0
7383,244679,Nunca Vas a Estar Solo,Sergio Hernandez, Andrew Bargsted, Jaime Leva, Antonia Zegers,Alex Anwandter,,,Alex Anwandter,,,Epicentre Films,,,Action, Drame,,,,,,Chili,3.0,5.0,2017.0,2.0,2.5,81.0,2012.0,
7384,244692,Aundiya,Ramón Agirre, Eneko Sagardoy, Joseba Usabiaga, Aia Kruse,Jon Garaño, José Mari Goenaga,,Jon Garaño, José Mari Goenaga, Aitor Arregi,Gabarra Films,,,Drame,,,,,,,Espagne,24.0,1.0,2018.0,2.0,3.3,114.0,1259.0,
7385,244700,Rio Corgo,,,,,Sérgio da Costa, Maya Kosa,,Sérgio da Costa, Maya Kosa,,Norte Distribution,,,Documentaire, Drame,,,,,,Portugal,26.0,7.0,2017.0,2.0,3.5,95.0,308.0,
7386,244703,Les Sauteurs,Abou Bakar Sidibéand,,,,Moritz Siebert, Estephan Wagner, Abou Bakar Sidibéand,Moritz Siebert, Estephan Wagner,,Wide Distribution,,,Documentaire,,,,,,,Maroc,5.0,4.0,2017.0,2.0,3.4,82.0,211.0,
7387,244715,Fleuve noir,Vincent Cassel, Romain Duris, Sandrine Kiberlain, Élodie Bouchez,Erick Zonca,,,Erick Zonca, Lou de Fanget Signolet, Dror Mishani,Mars Films,,,Thriller,,,,,,,France,18.0,7.0,2018.0,2.0,2.6,114.0,117809.0,8305200.0
7388,244719,Ta’ang,,,,,Wang Bing,,,,,,Les Acacias,,,Documentaire,,,,,,,Hong-Kong,26.0,10.0,2016.0,2.0,4.0,147.0,4064.0,
7389,244747,10949 women,,,,,Nassima Guessoum,,,Nassima Guessoum,,,Les Films des Deux Rives,,,Documentaire,,,,,,,Algérie,27.0,4.0,2016.0,2.0,3.6,76.0,396.0,
7390,244750,Corporate,Céline Sallette, Lambert Wilson, Stéphane De Groodt, Alice de Lencquesaing,Nicolas Silhol,,,Nicolas Silhol, Nicolas Fleureau,,Diaphana Distribution,,,Drame, Thriller,,,,,,France,5.0,4.0,2017.0,2.0,3.4,95.0,82630.0,2531622.0
7391,244755,"Ni Juge, Ni Soumise",Anne Gruwez, David Derumier, Serge Graide,,Jean Libon, Yves Hinant,,Jean Libon, Yves Hinant,,ARP Sélection,,,Documentaire,,,,,,,France,7.0,2.0,2018.0,2.0,3.3,99.0,31110.0,1262984.0
7392,244756,Apnée,Céline Fuhrer, Thomas Scimeca, Maxence Tual, Thomas De Pourquery,Jean-Christophe Meurisse,,,Jean-Christophe Meurisse,,,Shellac,,,Comédie,,,,,,,France,19.0,10.0,2016.0,2.0,3.3,89.0,16073.0,
7393,244758,Maman a tort,Jeanne Jestin, Emilie Dequenne, Camille Chamoux, Sabrina Ouazani,Marc Fitoussi,,,Marc Fitoussi, Marc Fitoussi,,SND,,,Comédie dramatique,,,,,,,France,9.0,11.0,2016.0,2.0,3.3,110.0,38729.0,4287432.0
7394,244761,Life,Jake Gyllenhaal, Ryan Reynolds, Rebecca Ferguson, Ariyon Bakare,Daniel Espinosa,,,Rhett Reese, Paul Wernick,,Sony Pictures Releasing France,,,Science Fiction, Thriller,,,,,,U.S.A.,19.0,4.0,2017.0,2.0,3.3,104.0,222132.0,
7395,244774,Detroit,John Boyega, Will Poulter, Algee Smith, Jacob Latimore,Kathryn Bigelow,,,Mark Boal,,,Mars Films,,,Drame, Thriller,,,,,,U.S.A.,11.0,10.0,2017.0,2.0,4.0,134.0,106423.0,
7396,244808,Colette,Keira Knightley, Dominic West, Eleanor Tomlinson, Denise Gough,Wash Westmoreland,,,Richard Glatzer, Wash Westmoreland, Rebecca Lenkiewicz,Mars Films,,,Biopic, Drame,,,,,,U.S.A.,16.0,1.0,2019.0,2.0,3.0,112.0,75393.0,
7397,244867,El Acompañante,Yotuel Romero, Armando Miguel Gómez, Camila Arteche, Yailene Sierra,Pavel Giroud,,,Pavel Giroud, Pierre Edelman, Alejandro Brugués,Happiness Distribution,,,Drame,,,,,,,Cuba,17.0,8.0,2016.0,2.0,3.0,102.0,2201.0,
7398,244869,Logan Lucky,Channing Tatum, Adam Driver, Daniel Craig, Riley Keough,Steven Soderbergh,,,Rebecca Blunt,,,ARP Sélection,,,Comédie, Policier, Drame,,,,,U.S.A.,25.0,10.0,2017.0,2.0,3.7,118.0,85199.0,29000000.0
7399,244915,La Philo vagabonde,Alain Guyard,,,,Yohan Laffort,,,Yohan Laffort,,,Les Films des Deux Rives,,,Documentaire,,,,,,,France,5.0,10.0,2016.0,2.0,3.7,98.0,589.0,
7400,244918,Earth: One Amazing Day,,,,,Peter Webber, Richard Dale, Lixin Fan,Frank Cottrell Boyce, Geling Yan,,Paramount Pictures France,,,Documentaire,,,,,,,Grande-Bretagne,5.0,9.0,2018.0,2.0,3.0,94.0,68248.0,81345.0
7401,244919,Diego Maradona,Diego Maradona,,,,Asif Kapadia,,,Asif Kapadia,,,Mars Films,,,Documentaire, Évènement Sportif,,,,,,Grande-Bretagne,31.0,7.0,2019.0,2.0,3.7,130.0,9742.0,
7402,244923,Akher ayam el madina,Khalid Abdalla, Hanan Youssef, Bassem Fayad,,Tamer El Said,,,Tamer El Said, Rasha Salti,,Norte Distribution,,,Drame,,,,,,,Egypte,28.0,6.0,2017.0,2.0,3.5,118.0,2041.0,
7403,244933,Alba,Macarena Arias, Pablo Aguirre Andrade, Amaia Merino, Isabel Borje,Ana Cristina Barragán,,,Ana Cristina Barragán,,,Sokol films,,,Drame,,,,,,,Equateur,29.0,11.0,2017.0,2.0,3.1,94.0,104.0,
7404,244935,Un caballo llamado Elefante,Tomas Arriagada, Joaquin Saldana, Ana Sofía Durand, Miguel Rodarte,Andrés Waissbluth,,,Andrés Waissbluth, Miguel Ángel Labarca, Daniel Laguna,Bobine Films,,,Aventure, Fantastique,,,,,,Chili,4.0,4.0,2018.0,2.0,2.0,80.0,12.0,1000000.0
7405,244941,24 Hours To Live,Ethan Hawke, Paul Anderson, Rutger Hauer, Liam Cunningham,Brian Smrz,,,Zach Dean, Jim McClain, Ron Mita,SND,,,Action, Thriller,,,,,,U.S.A.,17.0,1.0,2018.0,2.0,1.5,97.0,95319.0,5826740.0
7409,244948,Kedi,,,,,Ceyda Torun,,,,,,Epicentre Films,,,Documentaire,,,,,,,Turquie,27.0,12.0,2017.0,2.0,3.3,80.0,28245.0,2835047.0
7410,244967,Espèces menacées,Alice Isaaz, Vincent Rottiers, Grégory Gadebois, Suzanne Clément,Gilles Bourdos,,,Gilles Bourdos, Michel Spinosa, Richard Bausch,Mars Films,,,Drame,,,,,,,France,27.0,9.0,2017.0,2.0,3.2,105.0,17642.0,111756.0
7411,244968,Ozzy,,,,,Alberto Rodríguez (III), Nacho la Casa,,Juan Ramón Ruiz de Somavía,,,ARP Sélection,,,Animation, Famille,,,,,,Espagne,12.0,7.0,2017.0,2.0,2.8,91.0,50649.0,14005298.0
7412,244974,Ôtez-moi d'un doute,François Damiens, Cécile de France, Guy Marchand, André Wilms,Carine Tardieu,,,Carine Tardieu, Michel Leclerc, Raphaële Moussafir,SND,,,Comédie, Drame,,,,,,France,6.0,9.0,2017.0,2.0,3.4,100.0,249649.0,5617931.0
7413,244978,Gangsterdam,Kev Adams, Manon Azem, Côme Levin, Hubert Koundé,Romain Lévy,,,Romain Lévy, Mathieu Oullion, Rémy Four,StudioCanal,,,Action, Comédie,,,,,,France,29.0,3.0,2017.0,2.0,2.0,98.0,215260.0,954.0
7414,245005,Bein gderot,,,,,Avi Mograbi,,,,,,Météore Films,,,Documentaire,,,,,,,Israël,11.0,1.0,2017.0,2.0,3.5,84.0,2994.0,
7415,245006,Deadpool 2,Ryan Reynolds, Josh Brolin, Morena Baccarin, Julian Dennison,David Leitch,,,Rhett Reese, Paul Wernick, Ryan Reynolds,Twentieth Century Fox France,,,Action, Aventure, Comédie,,,,,U.S.A.,16.0,5.0,2018.0,2.0,3.1,120.0,1186493.0,
7416,245010,"Three Billboards Outside Ebbing, Missouri",Frances McDormand, Woody Harrelson, Sam Rockwell, Peter Dinklage,Martin McDonagh,,,Martin McDonagh,,,Twentieth Century Fox France,,,Comédie, Policier, Drame,,,,,Grande-Bretagne,17.0,1.0,2018.0,2.0,3.9,116.0,239977.0,
7417,245011,The Killing of a Sacred Deer,Colin Farrell, Nicole Kidman, Barry Keoghan, Alicia Silverstone,Yórgos Lánthimos,,,Yórgos Lánthimos, Efthymis Filippou,,Haut et Court,,,Drame, Fantastique,,,,,,Grande-Bretagne,1.0,11.0,2017.0,2.0,2.9,121.0,30756.0,
7418,245042,Miss Sloane,Jessica Chastain, Mark Strong, Sam Waterston, Gugu Mbatha-Raw,John Madden,,,Jonathan Perera, Jonathan Perera, Jonathan Perera,EuropaCorp Distribution,,,Drame, Thriller,,,,,,U.S.A.,8.0,3.0,2017.0,2.0,3.2,133.0,60650.0,13000000.0
7419,245046,7 Days In Entebbe,Daniel Brühl, Rosamund Pike, Eddie Marsan, Lior Ashkenazi,José Padilha,,,Gregory Burke,,,Orange Studio Distribution , UGC Distribution,,Biopic, Thriller,,,,,,Grande-Bretagne,2.0,5.0,2018.0,2.0,2.9,107.0,16708.0,
7420,245072,Bumblebee,Hailee Steinfeld, John Cena, Jorge Lendeborg Jr., Jason Drucker,Travis Knight,,,Christina Hodson,,,Paramount Pictures France,,,Action, Science Fiction,,,,,,U.S.A.,26.0,12.0,2018.0,2.0,3.2,114.0,578223.0,
7421,245084,Wallabout,Ivy Elrod, Steve Ward, Jo-Anne Lee, Mark Reay,Eric McGinty,,,,,,ESPERANZA Productions et MISE EN LUMIERE,,,Drame,,,,,,,U.S.A.,13.0,4.0,2016.0,2.0,2.8,102.0,34.0,
7422,245107,Down to Earth,,,,,Rolf Winters, Renata Heinen,,Rolf Winters,,,Jupiter Films,,,Documentaire,,,,,,,Grande-Bretagne,13.0,4.0,2016.0,2.0,2.5,90.0,1192.0,
7423,245145,Une Vie Ailleurs,Isabelle Carré, Ramzy Bedia, Maria Dupláa, Dylan Cortes,Olivier Peyon,,,Olivier Peyon, Cecilia Rouaud, Patricia Mortagne,Haut et Court,,,Drame,,,,,,,France,22.0,3.0,2017.0,2.0,3.2,96.0,20729.0,130910.0
