ID,titre_original,acteur_1,acteur_2,acteur_3,acteur_4,real_1,real_2,real_3,scen_1,scen_2,scen_3,scen_4,score_disctrib,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,pays,jour_sortie,mois_sortie,annee_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,Budget_dollards
142320,Sound Of Noise,BengtNilsson,SannaPersson,MagnusBorjeson,AndersVestergard,OlaSimonsson,JohannesStjarneNilsson,,OlaSimonsson,JohannesStjarneNilsson,OlaSimonsson,,"0,02538",Policier, Musical,,,,,,Suède,29.0,12.0,2010.0,2.0,2.9,102.0,17945.0,4320000.0
142440,Amreeka,NisreenFaour,HiamAbbass,MelkarMuallem,AliaShawkat,CherienDabis,,,CherienDabis,,,,"0,02134",Drame,,,,,,,U.S.A.,17.0,6.0,2009.0,2.0,3.6,96.0,52011.0,627436.0
142442,Cold Souls,PaulGiamatti,DinaKorzun,EmilyWatson,DavidStrathairn,SophieBarthes,,,SophieBarthes,,,,"0,02134",Comédie dramatique, Fantastique,,,,,,U.S.A.,5.0,5.0,2010.0,2.0,3.4,101.0,8197.0,905209.0
142455,Rendez-vous avec un ange,IsabelleCarre,SergiLopez,MayaSansa,MireilleDelunsch,YvesThomas,SophiedeDaruvar,,YvesThomas,SophiedeDaruvar,,,"0,01496",Drame,,,,,,,France,1.0,6.0,2011.0,2.0,2.0,98.0,6939.0,9724.0
142464,Okuribito,MasahiroMotoki,TsutomuYamazaki,RyokoHirosue,KazukoYoshiyuki,YojiroTakita,,,KundoKoyama,ShinmonAoki,,,"0,04368",Drame,,,,,,,Japon,3.0,6.0,2009.0,2.0,3.7,131.0,24378.0,1498210.0
142467,Sin Nombre,EdgarFlores,PaulinaGaitan,KristianFerrer,TenochHuerta,CaryJojiFukunaga,,,CaryJojiFukunaga,,,,"0,01427",Aventure, Policier, Drame,,,,,U.S.A.,21.0,10.0,2009.0,2.0,3.9,96.0,47426.0,2536665.0
142523,Ironclad,JamesPurefoy,PaulGiamatti,KateMara,BrianCox,JonathanEnglish,,,JonathanEnglish,ErickKastel,StephenMcDool,,"0,04368",Action, Aventure,,,,,,U.S.A.,20.0,7.0,2011.0,2.0,2.7,121.0,76828.0,25000000.0
142524,Expérience africaine,,,,,LaurentChevallier,,,,,,,"0,01356",Documentaire, Musical,,,,,,France,25.0,3.0,2009.0,2.0,3.3,85.0,375.0,2342.0
142528,Black Mass,JohnnyDepp,JoelEdgerton,BenedictCumberbatch,DakotaJohnson,ScottCooper,,,MarkMallouk,JezButterworth,DickLehr,,"0,03340",Biopic, Policier, Thriller,,,,,U.S.A.,25.0,11.0,2015.0,2.0,3.4,123.0,185014.0,53000000.0
142530,Miss March,ZachCregger,TrevorMoore,RaquelAlessi,MollyStanton,ZachCregger,TrevorMoore,,ZachCregger,TrevorMoore,RyanHomchick,,"0,02846",Comédie,,,,,,,U.S.A.,22.0,7.0,2009.0,2.0,1.0,90.0,1161.0,6000000.0
142553,Tatarak,KrystynaJanda,PawelSzajda,JanEnglert,JadwigaJankowska-Cieslak,AndrzejWajda,,,JaroslawIwaszkiewicz,,,,"0,02516",Drame,,,,,,,Pologne,17.0,2.0,2010.0,2.0,3.3,85.0,7056.0,265670.0
142555,Sex and the City 2,SarahJessicaParker,KimCattrall,KristinDavis,CynthiaNixon,MichaelPatrickKing,,,MichaelPatrickKing,CandaceBushnell,DarrenStar,,"0,03340",Comédie,,,,,,,U.S.A.,2.0,6.0,2010.0,2.0,2.5,146.0,584359.0,100000000.0
142560,Darbareye Elly,TaranehAlidoosti,GolshiftehFarahani,ShahabHosseini,ManiHaghighi,AsgharFarhadi,,,AsgharFarhadi,,,,"0,02134",Drame,,,,,,,Iran,9.0,9.0,2009.0,2.0,3.9,119.0,34115.0,470760.0
142564,Gigante,HoracioCamandule,LeonorSvarcas,CarlosLissardy,EstebanLago,AdrianBiniez,,,AdrianBiniez,,,,"0,01496",Comédie, Drame,,,,,,Uruguay,27.0,4.0,2011.0,2.0,3.7,84.0,1408.0,
142565,La teta asustada,MagalySolier,SusiSanchez,EfrainSolis,MarinoBollon,ClaudiaLlosa,,,ClaudiaLlosa,,,,"0,02466",Drame,,,,,,,Espagne,17.0,6.0,2009.0,2.0,3.6,93.0,11403.0,10462.0
142567,Katalin Varga,HildaPeter,NorbertTanko,LaszloMatray,RobertoGiacomello,PeterStrickland,,,PeterStrickland,,,,"0,02134",Drame,,,,,,,Roumanie,7.0,10.0,2009.0,2.0,3.3,84.0,2694.0,28399.0
142643,The Tree,CharlotteGainsbourg,MorganDavies,MartonCsokas,AdenYoung,JulieBertuccelli,,,JulieBertuccelli,JuliePascoe,,,"0,02668",Comédie dramatique,,,,,,,France,11.0,8.0,2010.0,2.0,3.4,100.0,122440.0,8359200.0
142714,The Spectacular Now,MilesTeller,ShaileneWoodley,BrieLarson,MasamHolden,JamesPonsoldt,,,ScottNeustadter,MichaelH.Weber,TimTharp,,"0,02334",Comédie, Drame, Romance,,,,,U.S.A.,8.0,1.0,2014.0,2.0,3.2,95.0,10093.0,2500000.0
142736,London Boulevard,ColinFarrell,KeiraKnightley,DavidThewlis,AnnaFriel,WilliamMonahan,,,WilliamMonahan,KenBruen,,,"0,04368",Romance, Thriller,,,,,,U.S.A.,8.0,6.0,2011.0,2.0,2.3,102.0,84041.0,25000000.0
142752,La Nana,CatalinaSaavedra,ClaudiaCeledon,AlejandroGoic,AndreaGarcia-Huidobro,SebastianSilva,,,SebastianSilva,PedroPeirano,,,"0,01452",Comédie, Drame,,,,,,Chili,14.0,10.0,2009.0,2.0,3.6,95.0,11881.0,430000.0
142773,The Company You Keep,ShiaLaBeouf,RobertRedford,SusanSarandon,StanleyTucci,RobertRedford,,,LemDobbs,NeilGordon,,,"0,02585",Thriller,,,,,,,U.S.A.,8.0,5.0,2013.0,2.0,2.7,122.0,181427.0,2000000.0
142774,The Cove,RichardO&#039;Barry,LouiePsihoyos,SimonHutchins,Mandy-RaeCruickshank,LouiePsihoyos,,,MarkMonroe,,,,"0,02372",Documentaire,,,,,,,U.S.A.,30.0,9.0,2009.0,2.0,3.5,94.0,4324.0,857005.0
142802,La Chance de ma vie,Francois-XavierDemaison,VirginieEfira,ArmelleDeutsch,RaphaelPersonnaz,NicolasCuche,,,LucBossi,LaurentTurner,LucBossi,,"0,02658",Comédie, Romance,,,,,,France,5.0,1.0,2011.0,2.0,3.1,87.0,382283.0,5400000.0
142812,Les Deux moustiques,,,,,JannikHastrup,FlemmingQuistMoller,,FlemmingQuistMoller,,,,"0,01464",Animation, Comédie musicale,,,,,,Danemark,14.0,10.0,2009.0,2.0,2.9,77.0,1822.0,
142844,La Flûte et le grelot,,,,,TangCheng,WuQiang,TeWei,SangHu,,,,"0,01731",Drame,,,,,,,Chine,23.0,2.0,2011.0,2.0,3.6,42.0,3867.0,
142870,Furry Vengeance,BrendanFraser,BrookeShields,KenJeong,AngelaKinsey,RogerKumble,,,MichaelCarnes,JoshGilbert,,,"0,02585",Action, Comédie,,,,,,U.S.A.,21.0,7.0,2010.0,2.0,1.7,92.0,72392.0,35000000.0
142905,Tête de Turc,RoschdyZem,PascalElbe,RonitElkabetz,LeoElbe,PascalElbe,,,PascalElbe,,,,"0,03340",Policier, Drame,,,,,,France,31.0,3.0,2010.0,2.0,3.8,87.0,145375.0,5940000.0
142911,Bullet to the Head,SylvesterStallone,SungKang,SarahShahi,JasonMomoa,WalterHill,,,AlessandroCamon,WalterHill,AlexisNolent,,"0,04368",Action, Thriller,,,,,,U.S.A.,27.0,2.0,2013.0,2.0,1.9,91.0,98210.0,45000000.0
142913,Tomb Raider,AliciaVikander,DominicWest,WaltonGoggins,DanielWu,RoarUthaug,,,GenevaRobertson-Dworet,AlastairSiddons,GenevaRobertson-Dworet,,"0,03340",Action, Aventure,,,,,,U.S.A.,14.0,3.0,2018.0,2.0,2.6,118.0,667523.0,94000000.0
142917,Disparue en hiver,KadMerad,GeraldinePailhas,LolaCreton,PierrePerrier,ChristopheLamotte,,,ChristopheLamotte,PierreChosson,MarcSyrigas,,"0,02334",Drame, Thriller,,,,,,France,21.0,1.0,2015.0,2.0,2.7,100.0,29265.0,4428000.0
142950,Centurion,MichaelFassbender,DominicWest,OlgaKurylenko,NoelClarke,NeilMarshall,,,NeilMarshall,,,,"0,03024",Action, Aventure, Historique,,,,,Grande-Bretagne,7.0,7.0,2010.0,2.0,2.8,97.0,3104.0,12000000.0
142987,Predators,AdrienBrody,AliceBraga,TopherGrace,DannyTrejo,NimrodAntal,,,AlexLitvak,MichaelFinch,JimThomas,,"0,02846",Action, Science Fiction,,,,,,U.S.A.,14.0,7.0,2010.0,2.0,2.5,107.0,325659.0,40000000.0
143026,District 9,SharltoCopley,JasonCope,DavidJames(XLII),VanessaHaywood,NeillBlomkamp,,,NeillBlomkamp,TerriTatchell,,,"0,04368",Action, Science Fiction, Thriller,,,,,U.S.A.,16.0,9.0,2009.0,2.0,4.0,110.0,473873.0,30000000.0
143035,Neuilly sa mère !,SamySeghir,JeremyDenisty,RachidaBrakni,DenisPodalydes,GabrielJulien-Laferriere,,,PhilippedeChauveron,MarcdeChauveron,DjamelBensalah,,"0,02295",Comédie,,,,,,,France,12.0,8.0,2009.0,2.0,2.7,90.0,432722.0,3240000.0
143048,Kung Fu Panda 2,,,,,JenniferYuhNelson,,,JonathanAibel,GlennBerger,,,"0,02429",Aventure, Animation, Famille, Arts Martiaux,,,,U.S.A.,15.0,6.0,2011.0,2.0,3.4,95.0,873345.0,150000000.0
143050,Última Parada 174,SilvioOrlando,MichelGomes,ChrisVianna,MarcelloMelo,BrunoBarreto,,,BraulioMantovani,,,,"0,01496",Drame, Thriller,,,,,,Brésil,22.0,7.0,2009.0,2.0,3.1,108.0,1567.0,1672292.0
143059,Broken Horses,AntonYelchin,VincentD&#039;Onofrio,ThomasJane,SeanPatrickFlanery,VidhuVinodChopra,,,VidhuVinodChopra,,,,"0,00701",Policier, Drame,,,,,,U.S.A.,13.0,1.0,2016.0,2.0,1.9,101.0,46.0,15000000.0
143067,Cloud Atlas,TomHanks,HalleBerry,JimBroadbent,HugoWeaving,LanaWachowski,TomTykwer,LillyWachowski,LanaWachowski,TomTykwer,LillyWachowski,,"0,03340",Drame, Science Fiction, Thriller,,,,,Allemagne,13.0,3.0,2013.0,2.0,3.4,165.0,202952.0,102000000.0
143102,"Food, Inc.",MichaelPollan,EricSchlosser,,,RobertKenner,,,,,,,"0,00774",Documentaire,,,,,,,U.S.A.,2.0,12.0,2009.0,2.0,3.1,94.0,1622.0,4417674.0
143114,My Life in Ruins,NiaVardalos,RichardDreyfuss,AlexisGeorgoulis,MariaAdanez,DonaldPetrie,,,MikeReiss,,,,"0,02846",Comédie,,,,,,,U.S.A.,9.0,9.0,2009.0,2.0,2.3,90.0,1494.0,17000000.0
143276,Valentine's Day,JuliaRoberts,JessicaAlba,AnneHathaway,JessicaBiel,GarryMarshall,,,AbbyKohn,MarcSilverstein,KatherineFugate,,"0,03340",Comédie, Romance,,,,,,U.S.A.,17.0,2.0,2010.0,2.0,2.5,123.0,635278.0,52000000.0
143288,Na-moo-eobs-neun san,HeeYeonKim,SongHeeKim,SooAhLee,MiHyAngKim,SoYongKim,,,SoYongKim,,,,"0,01452",Drame,,,,,,,U.S.A.,30.0,12.0,2009.0,2.0,3.5,89.0,702.0,60336.0
143368,Beastly,VanessaHudgens,AlexPettyfer,Mary-KateOlsen,PeterKrause,DanielBarnz,,,DanielBarnz,AlexFlinn,,,"0,04368",Drame, Fantastique, Romance,,,,,U.S.A.,6.0,7.0,2011.0,2.0,1.4,83.0,93524.0,17000000.0
143416,Ensemble c'est trop,NathalieBaye,PierreArditi,AissaMaiga,JocelynQuivrin,LeaFazer,,,LeaFazer,,,,"0,02587",Comédie,,,,,,,France,17.0,2.0,2010.0,2.0,2.1,96.0,184397.0,2721810.0
143429,Ramona and Beezus,SelenaGomez,JoeyKing,HutchDano,JohnCorbett,ElizabethAllenRosenbaum,,,LaurieCraig,NickPustay,BeverlyCleary,,"0,02846",Comédie dramatique, Famille,,,,,,U.S.A.,19.0,1.0,2011.0,2.0,2.0,103.0,573.0,15000000.0
143451,When You're Strange,JohnDensmore,RobbyKrieger,RayManzarek,JimMorrison,TomDiCillo,,,TomDiCillo,,,,"0,01548",Documentaire, Musical,,,,,,U.S.A.,9.0,6.0,2010.0,2.0,3.6,90.0,55099.0,246078.0
143463,The Disappearance of Alice Creed,GemmaArterton,EddieMarsan,MartinCompston,,JBlakeson,,,JBlakeson,,,,"0,02287",Thriller,,,,,,,Grande-Bretagne,30.0,6.0,2010.0,2.0,3.0,100.0,24564.0,800000.0
143493,Four Lions,RizAhmed,ArsherAli,NigelLindsay,KayvanNovak,ChrisMorris,,,ChrisMorris,JesseArmstrong,SamBain,,"0,01724",Comédie dramatique,,,,,,,Grande-Bretagne,8.0,12.0,2010.0,2.0,3.0,101.0,23663.0,304616.0
143523,Number One,AzizSaadallah,NezhaRahil,ChantalLadesou,KhadijaAssad,ZakiaTahiri,,,ZakiaTahiri,,,,"0,00410",Comédie,,,,,,,Maroc,17.0,6.0,2009.0,2.0,2.6,86.0,4869.0,
143540,Dollhouse,MaudeMitchell,MarkPovinelli,,,LeeBreuer,,,HenrikIbsen,,,,"0,01515",Drame,,,,,,,France,18.0,3.0,2009.0,2.0,2.5,123.0,84.0,
143561,Ish lelo selolari,RaziShawahdeh,BassemLoulou,LoaiNofi,NaelaZarqawy,SamehZoabi,,,SamehZoabi,FredRice,,,"0,02334",Comédie dramatique,,,,,,,France,25.0,7.0,2012.0,2.0,2.8,83.0,279.0,
143562,Ouf,EricElmosnino,SophieQuinton,ValeriaGolino,LuisRego,YannCoridian,,,YannCoridian,SophieFillieres,,,"0,01548",Comédie, Romance,,,,,,France,27.0,2.0,2013.0,2.0,2.9,82.0,4081.0,918000.0
143611,Ce que le jour doit à la nuit,NoraArnezeder,Fu&#039;adAitAattou,AnneParillaud,VincentPerez,AlexandreArcady,,,DanielSaint-Hamont,AlexandreArcady,BlandineStintzy,,"0,02538",Drame, Historique, Romance,,,,,France,12.0,9.0,2012.0,2.0,2.4,159.0,6089.0,14223600.0
143613,Évolution,MaxBrebant,Julie-MarieParmentier,RoxaneDuran,NissimRenard,LucileHadzihalilovic,,,LucileHadzihalilovic,AlanteKavaite,GeoffCox,,"0,01403",Fantastique,,,,,,,France,16.0,3.0,2016.0,2.0,3.5,81.0,445.0,
143638,Le Premier homme,JacquesGamblin,CatherineSola,MayaSansa,DenisPodalydes,GianniAmelio,,,GianniAmelio,AlbertCamus,,,"0,01265",Drame,,,,,,,France,27.0,3.0,2013.0,2.0,2.7,101.0,15352.0,
143664,You Will Meet a Tall Dark Stranger,NaomiWatts,AntonioBanderas,JoshBrolin,AnthonyHopkins,WoodyAllen,,,WoodyAllen,,,,"0,03340",Comédie, Drame, Romance,,,,,U.S.A.,6.0,10.0,2010.0,2.0,3.5,98.0,337498.0,22000000.0
143692,Inception,LeonardoDiCaprio,MarionCotillard,ElliotPage,CillianMurphy,ChristopherNolan,,,ChristopherNolan,,,,"0,03340",Science Fiction, Thriller,,,,,,U.S.A.,21.0,7.0,2010.0,2.0,4.1,148.0,1305534.0,160000000.0
143741,Pieds nus sur les limaces,DianeKruger,LudivineSagnier,DenisMenochet,BrigitteCatillon,FabienneBerthaud,,,FabienneBerthaud,PascalArnold,FabienneBerthaud,,"0,02287",Comédie dramatique, Famille,,,,,,France,1.0,12.0,2010.0,2.0,3.1,108.0,38657.0,2484000.0
143745,La Prima Linea,GiovannaMezzogiorno,FabrizioRongione,LinoGuanciale,DarioAita,RenatoDeMaria,,,SandroPetraglia,IvanCotroneo,FidelSignorile,,"0,01427",Drame,,,,,,,Belgique,14.0,4.0,2010.0,2.0,3.1,100.0,5568.0,1562486.0
143746,Gemini Man,WillSmith,MaryElizabethWinstead,CliveOwen,BenedictWong,AngLee,,,DarrenLemke,BillyRay,DavidBenioff,,"0,02429",Action, Science Fiction,,,,,,U.S.A.,2.0,10.0,2019.0,2.0,2.9,117.0,360006.0,138000000.0
143748,Ma compagne de nuit,EmmanuelleBeart,HafsiaHerzi,LaurentGrevill,BrunoTodeschini,IsabelleBrocard,,,IsabelleBrocard,HeleneLaurent,,,"0,01422",Drame,,,,,,,France,23.0,3.0,2011.0,2.0,2.6,100.0,7933.0,
143753,La Folie Almayer,StanislasMerhar,AuroraMarion,MarcBarbe,ZacAndrianasolo,ChantalAkerman,,,ChantalAkerman,JosephConrad,,,"0,02470",Drame,,,,,,,France,25.0,1.0,2012.0,2.0,3.5,127.0,5012.0,7876.0
143755,Le Mariage à trois,PascalGreggory,JulieDepardieu,LouisGarrel,AgatheBonitzer,JacquesDoillon,,,JacquesDoillon,,,,"0,01481",Comédie,,,,,,,France,21.0,4.0,2010.0,2.0,3.4,100.0,18080.0,
143756,Cosmopolis,RobertPattinson,JulietteBinoche,SarahGadon,MathieuAmalric,DavidCronenberg,,,DavidCronenberg,DonDeLillo,,,"0,00554",Drame,,,,,,,France,25.0,5.0,2012.0,4.0,3.6,108.0,134570.0,20500000.0
143759,En Kongelig Affære,MadsMikkelsen,AliciaVikander,MikkelBoeFolsgaard,DavidDencik,NikolajArcel,,,NikolajArcel,RasmusHeisterberg,,,"0,00671",Drame, Historique, Romance,,,,,Danemark,21.0,11.0,2012.0,2.0,3.6,136.0,81405.0,1546761.0
143767,Sans laisser de traces,BenoitMagimel,Francois-XavierDemaison,JulieGayet,LeaSeydoux,GregoireVigneron,,,GregoireVigneron,LaurentTirard,,,"0,02658",Thriller,,,,,,,Belgique,10.0,3.0,2010.0,2.0,2.7,95.0,62527.0,505250.0
143770,North,AndersBaasmoChristiansen,LarsOlsen,MadsSjogardPettersen,MarteAunemo,RuneDenstadLanglo,,,ErlendLoe,,,,"0,02093",Comédie dramatique,,,,,,,Norvège,10.0,3.0,2010.0,2.0,3.3,78.0,3059.0,
143892,Capitalism: A Love Story,MichaelMoore,WallaceShawn,,,MichaelMoore,,,MichaelMoore,,,,"0,02429",Documentaire,,,,,,,U.S.A.,25.0,11.0,2009.0,2.0,3.0,126.0,65531.0,20000000.0
143926,Au-delà des cimes,CatherineDestivelle,GabyBriand,BernardGiraudeau,,RemyTezier,,,,,,,"0,03024",Documentaire,,,,,,,France,18.0,3.0,2009.0,2.0,4.2,80.0,5696.0,78237.0
143928,Miral,FreidaPinto,HiamAbbass,WillemDafoe,RubaBlal,JulianSchnabel,,,RulaJebreal,RulaJebreal,,,"0,03024",Drame, Historique,,,,,,France,15.0,9.0,2010.0,2.0,1.7,112.0,22348.0,373420.0
143963,Acolytes,JoelEdgerton,SebastianGregory,DannyBaldwin,HollyBaldwin,JonHewitt,,,ShayneArmstrong,ShaneKrause,JonHewitt,,"0,00774",Epouvante-horreur, Thriller,,,,,,Australie,25.0,3.0,2009.0,2.0,1.8,91.0,158.0,860.0
143988,Go Get Some Rosemary,RonaldBronstein,SageRanaldo,FreyRanaldo,EleonoreHendricks,JoshSafdie,BennySafdie,,JoshSafdie,BennySafdie,,,"0,02281",Comédie dramatique,,,,,,,U.S.A.,28.0,4.0,2010.0,2.0,3.6,100.0,6114.0,21766.0
143994,The Twilight Saga: Eclipse,KristenStewart,RobertPattinson,TaylorLautner,AshleyGreeneKhoury,DavidSlade,,,MelissaRosenberg,StephenieMeyer,,,"0,02585",Fantastique, Romance,,,,,,U.S.A.,7.0,7.0,2010.0,2.0,2.6,124.0,2001000.0,68000000.0
144065,"Walter, retour en résistance",WalterBassan,JohnBerger(II),StephaneHessel,ConstantPaisant,GillesPerret,,,,,,,"0,00595",Documentaire,,,,,,,France,4.0,11.0,2009.0,2.0,3.2,86.0,1375.0,
144111,Fair Game,NaomiWatts,SeanPenn,BruceMcGill,MichaelKelly,DougLiman,,,JezButterworth,John-HenryButterworth,ValeriePlame,,"0,02266",Drame, Thriller,,,,,,U.S.A.,3.0,11.0,2010.0,2.0,2.8,108.0,117377.0,22000000.0
144127,La Buena Vida,AlineKuppenheim,RobertoFarias,EduardoPaxeco,PaulaSotelo,AndresWood,,,RodrigoBazaes,MamounHassan,RodrigoBazaes,,"0,02466",Drame,,,,,,,Chili,17.0,3.0,2010.0,2.0,3.0,88.0,2036.0,
144132,Yogi Bear,TomCavanagh,AnnaFaris,T.J.Miller,AndrewDaly,EricBrevig,,,JoshuaSternin,JeffreyVentimilia,BradCopeland,,"0,03340",Aventure, Animation, Comédie,,,,,U.S.A.,9.0,2.0,2011.0,2.0,2.3,80.0,76886.0,80000000.0
144133,No Popcorn On The Floor,RamuntxoGarbisu,Jean-GeorgesValles,BorjaSanMartin,,GaelMocaer,,,,,,,"0,00704",Documentaire,,,,,,,France,29.0,4.0,2009.0,2.0,3.0,90.0,682.0,
144148,Total Recall,ColinFarrell,KateBeckinsale,JessicaBiel,BryanCranston,LenWiseman,,,KurtWimmer,MarkBomback,PhilipK.Dick,,"0,02583",Action, Aventure, Science Fiction,,,,,U.S.A.,15.0,8.0,2012.0,2.0,1.9,121.0,551476.0,125000000.0
144174,Sweetgrass,,,,,LucienCastaing-Taylor,IlisaBarbash,,LucienCastaing-Taylor,,,,"0,00466",Aventure, Documentaire, Western,,,,,France,14.0,12.0,2011.0,2.0,3.6,91.0,1365.0,
144180,Cop Out,BruceWillis,TracyMorgan,JuanCarlosHernandez,CoryFernandez,KevinSmith,,,RobbCullen,MarkCullen,,,"0,03340",Action, Comédie, Policier,,,,,U.S.A.,23.0,6.0,2010.0,2.0,1.7,100.0,111144.0,30000000.0
144185,Suicide Squad,MargotRobbie,WillSmith,JaredLeto,CaraDelevingne,DavidAyer,,,DavidAyer,,,,"0,03340",Action, Fantastique,,,,,,U.S.A.,3.0,8.0,2016.0,2.0,2.1,123.0,1108407.0,175000000.0
144195,The Other Guys,MarkWahlberg,WillFerrell,SamuelL.Jackson,DwayneJohnson,AdamMcKay,,,AdamMcKay,ChrisHenchy,,,"0,02583",Action, Comédie,,,,,,U.S.A.,27.0,10.0,2010.0,2.0,3.3,107.0,319447.0,100000000.0
144222,Never Let Me Go,CareyMulligan,AndrewGarfield,KeiraKnightley,IsobelMeikle-Small,MarkRomanek,,,AlexGarland,KazuoIshiguro,,,"0,02846",Drame, Romance,,,,,,U.S.A.,2.0,3.0,2011.0,2.0,3.1,103.0,37774.0,
144242,Cendrillon au Far West,,,,,PascalHerold,,,AlexandreApergis,JeromeApergis,PascalHerold,,"0,02579",Animation, Western,,,,,,France,25.0,7.0,2012.0,2.0,2.0,84.0,14345.0,520859.0
144257,D'une seule voix,Jean-YvesLabatdeRossi,,,,XavierdeLauzanne,,,XavierdeLauzanne,,,,"0,00888",Documentaire,,,,,,,France,11.0,11.0,2009.0,2.0,3.1,83.0,4606.0,
144263,Au loin des villages,,,,,OlivierZuchuat,,,,,,,"0,01356",Documentaire,,,,,,,France,11.0,11.0,2009.0,2.0,3.6,75.0,221.0,
144278,In Prison My Whole Life,SnoopDogg,YasiinBey,NoamChomsky,RussellSimmons,MarcEvans,,,MarcEvans,WilliamFrancome,WilliamFrancome,,"0,00813",Documentaire,,,,,,,Grande-Bretagne,23.0,11.0,2011.0,2.0,3.3,97.0,142.0,2367.0
144315,Below Sea Level,,,,,GianfrancoRosi,,,,,,,"0,01282",Documentaire,,,,,,,U.S.A.,28.0,9.0,2016.0,2.0,3.7,110.0,158.0,
144320,Je voudrais aimer personne,SabrinaMuller,BelindaMuller,Anne-GaelleMuller,JasonMuller,MarieDumora,,,,,,,"0,00496",Documentaire, Famille,,,,,,France,12.0,5.0,2010.0,2.0,3.2,110.0,254.0,
144338,In the Heart of the Sea,ChrisHemsworth,BenjaminWalker,CillianMurphy,BenWhishaw,RonHoward,,,CharlesLeavitt,NathanielPhilbrick,CharlesLeavitt,,"0,03340",Aventure, Drame, Fantastique, Péplum,,,,U.S.A.,9.0,12.0,2015.0,2.0,3.1,122.0,138532.0,100000000.0
144345,Ddongpari,Ik-juneYang,KimKkot-bi,HwanLee,KimHee-su,Ik-juneYang,,,Ik-juneYang,,,,"0,00752",Drame,,,,,,,Corée du Sud,14.0,4.0,2010.0,2.0,4.1,130.0,2890.0,686703.0
144346,Song from the Southern Seas,VladimirYavorsky,AjzhanAjtenova,DzaidarbekKunguzhinov,IrinaAgejkina,MaratSarulu,,,,,,,"0,01487",Drame,,,,,,,France,17.0,2.0,2010.0,2.0,2.8,84.0,922.0,
144373,Ander,JoseanBengoetxea,ErizAlberdi,ChristianEsquivel,JoseKruzGurrutxaga,RobertoCaston,,,RobertoCaston,,,,"0,02093",Drame,,,,,,,Espagne,17.0,2.0,2010.0,2.0,3.7,128.0,5011.0,3079.0
144404,The Adjustment Bureau,MattDamon,EmilyBlunt,MichaelKelly,AnthonyMackie,GeorgeNolfi,,,GeorgeNolfi,PhilipK.Dick,,,"0,02973",Romance, Science Fiction,,,,,,U.S.A.,23.0,3.0,2011.0,2.0,3.0,107.0,294496.0,50200000.0
144405,Marmaduke,LeePace,WilliamH.Macy,JudyGreer,DavidWalliams,TomDey,,,VinceDiMeglio,TimRasmussen,BradAnderson(II),,"0,02846",Comédie, Famille,,,,,,U.S.A.,18.0,8.0,2010.0,2.0,1.4,87.0,83696.0,50000000.0
144438,Entre nous deux,AlexandraRobert,NicolasGuillou,MoniqueLeNegaret,YvanMahe,NicolasGuillou,,,NicolasGuillou,,,,"0,07143",Comédie,,,,,,,France,12.0,5.0,2010.0,2.0,1.6,88.0,3949.0,630000.0
144449,L'Encerclement,NoamChomsky,IgnacioRamonet,FilipPalda,DonaldJ.Boudreaux,RichardBrouillette,,,RichardBrouillette,,,,"0,01328",Documentaire,,,,,,,Canada,31.0,3.0,2010.0,2.0,3.3,160.0,793.0,
144451,Diari,RoisinGrieco,AmineSlimane,AntonioSommella,ManuelFerreira,AttilioAzzola,,,AttilioAzzola,M.Nuzzo,BebaSlijepcevic,,"0,00667",Comédie, Romance,,,,,,Italie,8.0,9.0,2010.0,2.0,2.2,90.0,330.0,
144456,El mal ajeno,EduardoNoriega,BelenRueda,AngieCepeda,CarlosLeal,OskarSantos,,,DanielSanchezArevalo,,,,"0,01185",Drame, Fantastique,,,,,,Espagne,17.0,11.0,2010.0,2.0,2.9,102.0,107.0,1811479.0
144461,Priest,PaulBettany,KarlUrban,CamGigandet,MaggieQ,ScottStewart(XX),,,CoryGoodman,Min-WooHyung,,,"0,02583",Aventure, Epouvante-horreur, Science Fiction,,,,,U.S.A.,11.0,5.0,2011.0,2.0,3.0,87.0,146463.0,60000000.0
144472,Kill Me Please,AurelienRecoing,VirginieEfira,BenoitPoelvoorde,BouliLanners,OliasBarco,,,OliasBarco,StephaneMalandrin,VirgileBramly,,"0,02668",Comédie,,,,,,,Belgique,3.0,11.0,2010.0,2.0,2.4,95.0,5310.0,8472220.0
144532,Los Herederos,,,,,EugenioPolgovsky,,,EugenioPolgovsky,,,,"0,00888",Documentaire,,,,,,,Mexique,21.0,9.0,2011.0,2.0,3.8,80.0,1014.0,
144536,Seishin 0,,,,,KazuhiroSoda,,,KazuhiroSoda,,,,"0,01365",Documentaire,,,,,,,Japon,4.0,1.0,2023.0,2.0,4.0,119.0,6067.0,
144603,Lullaby For Pi,RupertFriend,ClemencePoesy,ForestWhitaker,SarahWayneCallies,BenoitPhilippon,,,BenoitPhilippon,,,,"0,02334",Comédie, Romance,,,,,,Canada,1.0,12.0,2010.0,2.0,1.9,102.0,5357.0,9200000.0
144605,Rabia,GustavoSanchezParra,MartinaGarcia,IciarBollain,ConchaVelasco,SebastianCordero,,,SebastianCordero,SergioBizzio,,,"0,02287",Thriller,,,,,,,Espagne,2.0,6.0,2010.0,2.0,3.4,95.0,14940.0,5594.0
