ID,director,STARmeter
nm0808973,KevinSmith,9660196
nm0809166,LydiaB.Smith,506218
nm0809243,MarkC.Smith,6310003
nm0809877,SarahSmith,133065
nm0810706,BrianSmrz,100942
nm0811583,ZackSnyder,2667
nm0811611,SoYongKim,48060
nm0811773,PatrickSobelman,468704
nm0812200,IainSoftley,32624
nm0812380,FredericSojcher,1289251
nm0812553,JoSol,551636
nm0812625,FernandoE.Solanas,123625
nm0812626,JuanSolanas,160180
nm0812862,SilvioSoldini,124013
nm0813164,PeterSollett,61414
nm0813219,BrunoSolo,118712
nm0813439,JuliaSolomonoff,124881
nm0814085,StephenSommers,12175
nm0814213,ChristianSonderegger,591661
nm0814469,SionSono,18504
nm0814517,JimSonzero,312405
nm0814570,ShinjiSomai,100632
nm0814719,AlainSoral,607589
nm0815044,CarlosSorin,189140
nm0815204,PaoloSorrentino,8558
nm0815677,JeromeSoubeyrand,1522965
nm0816498,MarinaSpada,550420
nm0817447,WillSpeck,48210
nm0818608,GotzSpielmann,97138
nm0818632,ChristianeSpiero,2179853
nm0818776,MorganSpillemaecker,1076562
nm0818996,MichelSpinosa,619136
nm0819079,JordanaSpiro,5545
nm0820934,AnthonyStacchi,121931
nm0821128,AlexsStadermann,248007
nm0821844,DanielStamm,67116
nm0823721,BenStassen,192720
nm0824882,BurrSteers,32157
nm0825350,NicolasSteil,382255
nm0825407,BjornStein,137705
nm0825756,GustavoSteinberg,4441897
nm0826259,LionelSteketee,224058
nm0827268,JohnStephenson,283312
nm0827750,JoshuaMichaelStern,97282
nm0828207,RobertStevenhagen,356692
nm0828970,JohnStevenson,76491
nm0831321,ChrisStokes,42065
nm0831557,NicholasStoller,16781
nm0833708,Jean-MarieStraub,97234
nm0833779,ColinStrause,59465
nm0833780,GregStrause,99769
nm0834902,RobertStromberg,59871
nm0835249,CarolineStrubbe,373694
nm0835294,TeonaStrugarMitevska,179275
nm0836393,EdwardSturlis,1767298
nm0836423,MichaelSturminger,310947
nm0836430,CharlesSturridge,42224
nm0837485,GisaburoSugii,169770
nm0837661,SteveSuissa,813453
nm0837839,EliaSuleiman,56378
nm0838198,KevinRodneySullivan,46914
nm0838599,EricSummer,256280
nm0839812,StephenSusco,174349
nm0840485,NobuhiroSuwa,160984
nm0841291,OgnjenSvilicic,303983
nm0841456,BobSwaim,165458
nm0842339,DougSweetland,189233
nm0842918,BrigitteSy,153959
nm0843096,RobinSykes,450286
nm0843604,ThomasSzabo,188827
nm0844333,MalgorzataSzumowska,56847
nm0844444,JanosSzasz,153150
nm0845207,JorgeSanchez-Cabezudo,436513
nm0845386,JoelSeria,189857
nm0846119,JuanCarlosTabio,370051
nm0846328,ErezTadmor,164076
nm0847058,JunTakagi,564835
nm0847223,IsaoTakahata,18485
nm0847646,Jean-ClaudeTaki,497707
nm0847690,YojiroTakita,68825
nm0847859,DavidE.Talbert,23227
nm0848414,LeeTamahori,18937
nm0849164,LoveleenTandan,76203
nm0849465,GoroTaniguchi,186306
nm0849747,EmmaTammi,20939
nm0849786,DanisTanovic,34626
nm0850366,CarineTardieu,246817
nm0850601,BelaTarr,15333
nm0850733,GenndyTartakovsky,13234
nm0850942,AlainTasma,326730
nm0851724,BertrandTavernier,30476
nm0851731,NilsTavernier,90409
nm0851752,PaoloTaviani,54602
nm0851754,VittorioTaviani,147447
nm0851930,AlanTaylor,18290
nm0853238,TateTaylor,16700
nm0853374,SamTaylor-Johnson,4337
nm0853380,JulieTaymor,21365
nm0853451,IouriTcherenkov,1057014
nm0853685,IdaTecher,627917
nm0854098,ChicoTeixeira,829026
nm0854697,JulienTemple,22876
nm0855035,AndyTennant,17141
nm0855300,JonathanTeplitzky,109946
nm0856500,SylvieTestud,29279
nm0856774,AgatheTeyssier,1155290
nm0858061,SebastienThiery,344103
nm0858224,PascaleThirode,2635489
nm0858525,BettyThomas,15424
nm0858680,DanielaThomas,223726
nm0859323,PascalThomas,177774
nm0859666,YvesThomas,881063
nm0859762,JoyaThome,508220
nm0859985,ChristopherThompson,170408
nm0860019,DanieleThompson,112491
nm0861292,Jean-PierreThorn,3575889
nm0861610,WarwickThornton,28113
nm0861899,JamieThraves,311359
nm0862002,JacobThuesen,138978
nm0862312,DenisThybaud,1207497
nm0862622,Tiburce,1118796
nm0862911,GregTiernan,130212
nm0863254,EricTill,163802
nm0863387,GeorgeTillmanJr.,25346
nm0863816,PatrickTimsit,92983
nm0864138,PhilTippett,20078
nm0864775,JohnnieTo,24794
nm0864812,JamesToback,29161
nm0865475,MichelToesca,3568949
nm0865572,MariaSoleTognazzi,146183
nm0865651,HubertToint,361673
nm0865918,EricToledano,67207
nm0867127,MarkTonderai,41786
nm0868153,GiuseppeTornatore,12170
nm0868219,GuillermodelToro,1347
nm0868623,EmilianoTorres,1571047
nm0868779,OlivierTorres,983920
nm0869715,MoussaToure,321596
nm0870204,StuartTownsend,4325
nm0870469,DanTrachtenberg,2946
nm0871031,SekouTraore,8070550
nm0871086,PabloTrapero,64336
nm0871428,PeteTravis,25862
nm0871708,SergioTrefaut,506127
nm0871860,JeffTremaine,39770
nm0872045,SteveTrenbirth,394781
nm0872910,JasmineTrinca,15505
nm0873211,PierreTrividic,527489
nm0873260,FienTroch,92274
nm0873779,GaryTrousdale,65334
nm0874096,FernandoTrueba,28318
nm0875159,SvetlaTsotsorkova,778429
nm0875453,KazuyaTsurumaki,120113
nm0875793,AnandTucker,62345
nm0876146,LaurentTuel,362599
nm0876956,MarcoTurco,931563
nm0878216,CyrilTuschi,501461
nm0878638,DavidTwohy,18083
nm0878763,MortenTyldum,18028
nm0879322,EitanZur,1593757
nm0879403,Jean-MarieTeno,370386
nm0879559,FerencTorok,189995
nm0879624,HerminaTyrlova,454951
nm0880085,AlainUghetto,75158
nm0880297,AndreiUjica,479415
nm0880521,LivUllmann,11262
nm0881351,RihoUnt,712936
nm0881591,KirioUrayama,505898
nm0882203,ZazaUrushadze,89157
nm0882445,YesimUstaoglu,141835
nm0882997,MathieuVadepied,209714
nm0884659,EricValette,162354
nm0885108,EricValli,327830
nm0885249,Jean-MarcVallee,11705
nm0885857,DidierVanCauwelaert,752292
nm0887068,PieterVanHees,248126
nm0887375,PhilippeVanLeeuw,468044
nm0888079,SabrinaVanTassel,178251
nm0888926,Pierre-YvesVandeweerd,926554
nm0889513,AgnesVarda,9573
nm0889649,ValentineVarela,528055
nm0890054,DilipVarma,1657446
nm0890060,RamGopalVarma,17929
nm0890782,FlorentVassault,1439646
nm0890810,AntonVassil,1720298
nm0891114,TomVaughan,42818
nm0891216,MatthewVaughn,527
nm0891554,FrancisVeber,44357
nm0891556,JeanVeber,1009039
nm0891580,PaulVecchiali,96162
nm0892804,GabrielVelazquez,787776
nm0893659,GoreVerbinski,5670
nm0894139,Jean-DanielVerhaeghe,291593
nm0894173,SylvieVerheyde,125416
nm0894207,SimonVerhoeven,78797
nm0894439,MarieVermillard,534899
nm0894742,MarionVernoux,322226
nm0894787,GiovanniVeronesi,67576
nm0895455,MarcusVetter,371147
nm0895526,SandrineVeysset,647781
nm0895752,ArnaudViard,36608
nm0895835,DanieleVicari,272366
nm0895930,FerdinandoVicentiniOrgnani,2135763
nm0896459,FredericVideau,1498721
nm0896612,EmmanuelVieilly,469724
nm0897045,DanielVigne,260135
nm0897065,GregoireVigneron,693706
nm0897095,FlorenceVignon,503937
nm0897295,AgustiVila,436796
nm0897674,AnneVillaceque,1038188
nm0898063,AgustiVillaronga,69414
nm0898177,TeresaVillaverde,229612
nm0898288,DenisVilleneuve,206
nm0898306,ThierryVilleneuve,2113369
nm0898512,LaurentVinas-Raymond,512675
nm0898603,ChristianVincent,188662
nm0898773,ThomasVincent,43828
nm0899077,PierreVinour,7731918
nm0899121,ThomasVinterberg,7048
nm0899139,WillVinton,84094
nm0899329,NortonVirgien,257113
nm0899501,PaoloVirzi,59182
nm0900251,MiguelAngelVivas,82934
nm0902001,GerovonBoehm,520840
nm0902741,UtevonMunchow-Pohl,333813
nm0903137,MargarethevonTrotta,42383
nm0903177,NicolasWackerbarth,578422
nm0903474,VaclavVorlicek,146479
nm0904126,AnVrombaut,1128290
nm0904449,PascalVuong,1064290
nm0904605,PetrVaclav,392645
nm0905152,LillyWachowski,2560
nm0905154,LanaWachowski,2820
nm0905570,NicolasWadimoff,279812
nm0905592,JeffWadlow,10740
nm0906548,RupertWainwright,30719
nm0906667,AndrzejWajda,28891
nm0906676,Marc-HenriWajnberg,393916
nm0906709,KojiWakamatsu,73854
nm0908037,MichaelWalker,174219
nm0908223,StephenWalker,175880
nm0908824,RandallWallace,19772
nm0909735,KieronJ.Walsh,159969
nm0911061,WayneWang,30137
nm0911334,MatthewWarchus,63529
nm0911685,LeanderWard,325269
nm0912224,RegisWargnier,100958
nm0914132,MarkWaters,16246
nm0915304,ScottWaugh,21329
nm0916424,PeterWebber,42143
nm0916510,BruceWeber,186709
nm0917188,ChrisWedge,36477
nm0917405,ApichatpongWeerasethakul,23229
nm0917934,AnneWeil,1818816
nm0917992,PaulWeiland,76109
nm0918078,DarylWein,38029
nm0918326,HansWeingartner,214962
nm0918554,JedWeintrob,8043017
nm0919227,InaWeisse,136295
nm0919363,ChrisWeitz,13315
nm0919369,PaulWeitz,24272
nm0920274,JohnWells,18854
nm0920425,SimonWells,29233
nm0920492,NinaWels,1285850
nm0921262,StinaWerenfels,410310
nm0921345,MayaDa-Rin,852528
nm0921348,SandraWerneck,372106
nm0922346,SimonWest,14948
nm0922903,WashWestmoreland,56373
nm0923330,TanyaWexler,62635
nm0923736,JossWhedon,4739
nm0924289,LizWhitaker,378383
nm0924603,ChelWhite,1097431
nm0925870,JohnWhitesell,82461
nm0926688,MichaelWhyte,448549
nm0927090,BoWiderberg,54662
nm0928691,GavinWilding,289676
nm0929509,TadeuszWilkosz,1580900
nm0930964,JohnH.Williams,245242
nm0931095,TodWilliams,20167
nm0932216,NickWilling,99067
nm0934578,SimonWincer,29273
nm0935095,GaryWinick,36115
nm0935529,EdoardoWinspeare,410377
nm0935863,MichaelWinterbottom,13188
nm0936374,KirkWise,81213
nm0936464,FrederickWiseman,22347
nm0936482,LenWiseman,8013
nm0936838,AlexanderWitt,59325
nm0937306,BilleWoodruff,68784
nm0937748,FredWolf,24751
nm0939128,JamesWong,19979
nm0939540,AndresWood,129314
nm0941547,PhilippeWorms,6289002
nm0942331,DeanWright,118808
nm0942367,EdgarWright,2398
nm0942504,JoeWright,6364
nm0945026,BoazYakin,17269
nm0945282,YojiYamada,48765
nm0945412,EiichiYamamoto,134866
nm0945724,TakashiYamazaki,11310
nm0945981,EdwardYang,23329
nm0946327,MennanYapo,131785
nm0946521,DavidYarovesky,40485
nm0946734,DavidYates,9862
nm0947087,HoytYeatman,98629
nm0947121,KerenYedaya,320423
nm0948159,WilsonYip,64964
nm0948488,HiromasaYonebayashi,28855
nm0950226,BenYounger,30554
nm0950553,RonnyYu,42796
nm0950759,Woo-PingYuen,34413
nm0950775,JenniferYuhNelson,35705
nm0951197,KunihikoYuyama,202327
nm0951456,ZabouBreitman,11121
nm0951520,JonathanZaccai,5688
nm0951698,JustinZackham,116953
nm0951944,DrorZahavi,238595
nm0952820,GianniZanasi,410885
nm0953032,AnteZaninovic,489893
nm0953468,ShemiZarhin,394467
nm0953706,YolandeZauberman,361922
nm0954066,ArunasZebriunas,279520
nm0954437,ArielZeitoun,398505
nm0954704,RoschdyZem,40930
nm0954786,MahmoudZemmouri,552110
nm0954912,MarinaZenovich,116115
nm0955026,ChristianZerbib,1383355
nm0955103,KarlZero,2105721
nm0955443,YimouZhang,8797
nm0956022,ClaudeZidi,70447
nm0956454,Jean-JacquesZilbermann,421154
nm0956918,TonniZinck,12282351
nm0957396,Zirek,310435
nm0957505,CraigZobel,15579
nm0957794,ErickZonca,145110
nm0958558,AndrzejZulawski,13557
nm0958969,HaraldZwart,39851
nm0959034,JoelZwick,63186
nm0959062,TerryZwigoff,24992
nm0959746,PerAhlin,236287
nm0959774,JonasAkerlund,19711
nm0959994,TatsushiOmori,163563
nm0960028,KatsuhiroOtomo,22908
nm0961869,AnisiaUzeyman,293726
nm0962593,CorinnePuget,3274725
nm0962729,BrianTaylor,20626
nm0963045,SteveMoreau,2150908
nm0968605,AbdallahBadis,6797860
nm0969395,YvesJeuland,1418690
nm0969427,SemihKaplanoglu,121433
nm0970606,CodyCameron,47661
nm0971239,SimonJ.Smith,133673
nm0973475,JavierMariscal,165250
nm0974796,FleurAlbert,2107648
nm0988803,AntonioPiazza,368067
nm0989305,FabioGrassadonia,254922
nm0992159,FedericoVeiroj,350563
nm0992370,WayneBlair,30615
nm0994245,AleAbreu,196297
nm0994258,BehnamBehzadi,763694
nm0994310,BenGluck,203199
nm0994358,JulieLipinski,2140566
nm0994520,AliciaDuffy,1010942
nm0994562,OlivierPeyon,140405
nm0996406,HilaryAudus,950583
nm0996471,SamuelBenchetrit,78818
nm0996574,LaurentBecue-Renard,1029071
nm0997091,MarikoHarkonen,6682923
nm0997291,JustinKurzel,10507
nm0997841,HerveRenoh,660611
nm0998551,JohnSanford,247178
nm0998930,LukeHolland,227506
nm0999536,IsmoVirtanen,12161113
nm1000499,SergeBromberg,291296
nm10005229,RajathRavishankar,577190
nm1000686,FredericdeBrabant,1596111
nm1001232,MarieKreutzer,59631
nm10020747,GurvinderSingh,2253771
nm1002424,MichaelDougherty,21493
nm1002819,RaphaelNeal,486694
nm10029966,SahraMani,523847
nm1004595,NicolasLeclere,330946
nm10050350,MarcWebb,12947676
nm10068479,CyrilleDroux,1089332
nm1007136,ValeskaGrisebach,103510
nm1007525,AlvaroLongoria,218056
nm1010601,JuanAntin,440166
nm1010896,BonniCohen,287201
nm10113306,EdithPatrouilleau,1768599
nm10117063,GhiathAyoub,11730004
nm1011749,YannMoix,513727
nm10118100,LjubomirStefanov,293115
nm1011841,MichelaOcchipinti,1966471
nm1012385,RoarUthaug,32190
nm1012501,RupertWyatt,12798
nm10131548,HiroshiOkuyama,564454
nm1013662,NorbertoLopezAmado,317467
nm1013671,LucyWalker,94752
nm10138868,EduardoGuillot,1084550
nm1014409,LionelBailliu,770042
nm1014584,EmilieCherpitel,1553641
nm1015050,KariJuusonen,402078
nm1015191,FredericLouf,536972
nm10159049,RonanDeSuin,3019767
nm1016333,DavidFarr,51094
nm1016428,JamesMarsh,30163
nm1016687,LaurentTirard,192957
nm1018426,GonzaloLopez-Gallego,55198
nm1018521,BenjaminMillepied,12066
nm1019493,KevinDonovan,86908
nm1019551,AndreaKiss,1199686
nm10203796,JustinThompson,1758646
nm1020835,JoePenna,35300
nm10208747,LeilaBenAribi,10854426
nm1021224,RachidaBrakni,91884
nm1022334,HatsukiTsuji,2102835
nm1022455,BenhZeitlin,36996
nm10227660,CelineSong,2238
nm10229573,Jean-LouisMahe,8074958
nm10229574,GillSgambato,2863941
nm1023919,RaminBahrani,25480
nm1024677,JohnKrasinski,141
nm10263028,WayneRoberts,3233391
nm1026778,BradFurman,30256
nm1026883,GavinWiesen,118340
nm1027762,LisandroAlonso,41879
nm1029158,MarcDugain,1115190
nm1030585,AgnesKocsis,487266
nm1030794,GeorgiLazarevski,10351007
nm1031003,MatthiasLuthardt,494981
nm1031708,MikkelNorgaard,50676
nm1032108,JeanPerisse,6108455
nm1032521,LoreneScafaria,19167
nm1032539,StephanSchesch,522128
nm10326382,NegarehHalimi,6116240
nm10330433,NicolasDeveaux,2003279
nm1033087,TenShimoyama,391837
nm1033205,ApollineTraore,216518
nm10333770,GeorgesGuillot,12859216
nm1033455,Jean-RobertViallet,624885
nm1033517,ArielVromen,28334
nm1033668,ArielWinograd,112384
nm1033683,AgnieszkaWojtowicz-Vosloo,187433
nm10339953,PayalKapadia,212448
nm1035941,FranckRichard,1818132
nm10363302,KartikSingh,1686700
nm1036646,DelphineLanson,568083
nm1036723,ValerieMinetto,8140161
nm10369711,EmilieJouvet,4176661
nm1037221,SergioG.Sanchez,42495
nm1037451,DustinGuyDefa,78297
nm1037515,DavidSukup,6051677
nm1038127,TatiaRosenthal,337633
nm1038878,PedroRivero,226881
nm1039438,ZaidaBergroth,227102
nm10397756,AntonioAmaral,2196290
nm1041597,MorganSpurlock,22469
nm10417595,TerryJones,6958620
nm10429652,TetsuroKodama,356808
nm10467115,ArthurLevivier,11637140
nm1047271,EricdeMontalier,1313980
nm1047777,StephaneBebert,8630501
nm1048908,DanielLeconte,1844691
nm1049433,LennyAbrahamson,18107
nm1049573,HindeBoujemaa,4020331
nm1050097,IsakiLacuesta,85838
nm1050098,JoachimLafosse,77308
nm1050535,SalvadorSimo,229119
nm10509011,FelixDutilloy-Liegeois,3196502
nm1051346,RieRasmussen,21629
nm1051422,StephanieGirerd,931481
nm1052791,PascalLaugier,22271
nm1053371,DuncanTucker,159873
nm1053530,TomFord,10012
nm1054429,MichaelTully,139073
nm10546165,SophieLoridon,13180768
nm10550998,AdamChapman,7216475
nm1055220,ThibautChatel,3443458
nm10563476,CecileBesnault,5501283
nm1056457,Charles-AntoinedeRouvre,1604399
nm10573713,Hari,4861785
nm10577153,OlivierJobard,13029509
nm10577154,ClaireBillet,4320494
nm10584784,LiseThibeault,1600398
nm10586452,ClaireGlorieux,12015750
nm10592435,LorenzaGarcia,2172169
nm1059759,ClementineYelnik,10274058
nm1060010,StuartMurdoch,273138
nm1060975,KeiichiHara,116800
nm10615340,JeroYun,11302898
nm1061571,Jean-FrancoisPriester,1471941
nm1061623,PhilippeClaudel,176102
nm1062000,JeromeBonnell,191911
nm10620407,MarcDufaud,9905365
nm1062463,VincentKesteloot,1393273
nm1063093,PamelaVarela,1826881
nm1064048,NikolajArcel,9475
nm1064065,ChristophePellet,4104114
nm1064185,ManuelSanchez,11351631
nm1064674,PhilippeAzoulay,1172171
nm1064709,TaylanBarman,1276144
nm1064812,MouradBoucif,1020994
nm1065260,BrunoFrancois-Boucher,2022092
nm1065402,SanaaHamri,37354
nm10654840,DominiqueVarma,7718498
nm1065588,JoaoJardim,497373
nm1066739,YukihikoTsutsumi,261769
nm1068186,M.J.Bassett,19075
nm1068198,JoshFox,157831
nm1068661,FrankBeauvais,560205
nm1068981,NoazDeshe,229347
nm10690449,BorisPetric,6272635
nm1069989,OlatundeOsunsanmi,38479
nm10700391,MarianCrisan,180950
nm10705205,TomMcGrath,11421210
nm10706507,MarieFrapin,11291575
nm10709088,DavidCaviglioli,382814
nm10711799,MarceloBarbosa,3595066
nm10715214,BorisSvartzman,6211389
nm1071849,StephaneBerla,587094
nm1072411,VeronikaFranz,32227
nm10732120,ZacharieHeyblom-Taliercio,9454700
nm10732121,VladimirAuque,10093989
nm1073965,JonSherman,231501
nm10748510,DavidKerr,761017
nm10752476,FilipDiviak,1957548
nm1075436,RyanMurphy,11843057
nm1075853,RajaAmari,260042
nm10760236,CarinneCoisman,13036652
nm10760237,JulienLenoir,1530511
nm1076296,Louis-PascalCouvelaire,644901
nm10764265,MohamedNadif,1103526
nm1076550,YngvildSveFlikke,84325
nm1076716,TomGustafson,93735
nm1077168,YannSamuell,175512
nm1077663,BenoitPhilippon,462903
nm1077862,VirginieSauveur,365593
nm1077873,ThierrySchiel,538445
nm1078935,PhilippeLocquet,860951
nm1079776,GeorgeNolfi,31318
nm10800589,BenPalmer,1957071
nm1082337,OlivierServais,2667504
nm10826106,NeerajGhaywan,8747927
nm1082611,DiederikVanRooijen,63814
nm1082772,CyrildeGasperis,1782510
nm1083489,KevinMunroe,129378
nm1083519,ThomasBornot,835692
nm10842413,Mary-NoelNiba,6068763
nm1085270,JorgeDorado,118298
nm1085510,BenjaminGuedj,972425
nm10858409,Marie-AngeGorbanevsky,12025978
nm1086937,Zep,682913
nm1086956,GustaveKervern,88992
nm10869704,PradeepRanganathan,74106
nm1088150,PascaleLamche,852059
nm1088737,PhilippeVidal,497567
nm10889161,DanielWolfe,12765270
nm1090105,JeroenJaspaert,361758
nm1090362,EtienneLabroue,2102707
nm1090752,FrancoisNarboux,1812933
nm10909651,SelenaPicque,10008900
nm1090998,CristiPuiu,47062
nm1091436,ShigeharuTakahashi,11821077
nm10918665,ChengLi,2785804
nm1093053,BrianPercival,80164
nm10931004,BenYoung,11799001
nm1094888,PennyAllen,711955
nm1095499,LeonardoBrzezicki,349032
nm1095625,IvanCalberac,246204
nm1096212,FrancoisDesagnat,301682
nm1097048,CaoGuimaraes,766823
nm1097367,FrancoiseHuguier,3435507
nm10980089,EricGeorgeault,3937173
nm10980090,HeleneWalter,5155652
nm1098171,MichelLeclerc,184835
nm1098493,RawsonMarshallThurber,12703
nm10996071,PierreWestelynck,5621183
nm1099640,YannickRenier,106200
nm1099918,JeremySaulnier,9948
nm1099970,AJSchnack,306202
nm1099979,JanSchomburg,242551
nm11006971,SophieOlgadeJong,1063956
nm1101221,MathieuZeitindjioglou,1810077
nm11015179,Anne-ClaireDolivet,6919255
nm1102455,SophieBoudre,609170
nm1103106,PascalAdant,540384
nm1103123,MarceloGomes,136972
nm1103162,TimStory,14968
nm1104944,HeitorDhalia,79982
nm1105160,MarineFrancen,445718
nm1106163,AntoineRaimbault,281721
nm11068068,RafikiFariala,1056425
nm1107381,DavidAndre,880035
nm11079303,ToniGarcia,8115017
nm1108007,DavidLowery,6959
nm1108291,AnneAlix,2725041
nm1108392,MaudBaigneres,7510170
nm1108556,BootsRiley,16816
nm11086195,RolandNurier,922254
nm1109092,CortoFajal,4088938
nm1109502,DuaneHopkins,398841
nm1110037,PiaMarais,163661
nm11100421,S.G.Charles,1592750
nm11104874,MehdiFikri,541897
nm1110912,SoiCheang,60957
nm11109830,BaptisteEtchegaray,783861
nm11112386,FabienneLeHouerou,1793011
nm1112145,MikaTard,5266770
nm1113528,MartinBourboulon,32861
nm1113801,GillesDeroo,2141739
nm1114006,RainerFrimmel,477152
nm1114829,MiwaNishikawa,131759
nm11160954,OmarBelkacemi,12715691
nm1116133,ClaireDoyon,709274
nm11161604,CharlesChu,5014056
nm1117067,JohnBruno,449063
nm1117275,MohsenAbdolvahab,809683
nm1117318,ElsaAmiel,465002
nm1117656,VivianeCandas,1448257
nm1118351,JalmariHelander,19565
nm1118659,BerylKoltz,1432707
nm1119022,AlexisMichalik,59206
nm1119478,BenjaminRocher,342192
nm1119645,LynnShelton,21013
nm1119868,EricTosti,557318
nm1119880,ColinTrevorrow,12821
nm1120092,JasmilaZbanic,45046
nm1120902,DavidAlaux,362124
nm1124595,FrantisekVasa,806338
nm1125131,Jean-BaptisteAndrea,113396
nm1125646,Anne-LaureDaffis,4955411
nm1125677,AnneDepetrini,602821
nm1125872,AbelFerry,277201
nm1126428,ThierryKlifa,459712
nm1126697,LeoMarchand,10067680
