ID_film;titre_original;acteur_1;acteur_2;acteur_3;acteur_4;real_1;real_2;real_3;scen_1;scen_2;scen_3;scen_4;score_disctrib;genre_1;genre_2;genre_3;genre_4;genre_5;genre_6;genre_7;pays;jour_sortie;mois_sortie;annee_sortie;day_of_week_sortie;note_presse;duree;budegt_dollars;premiere_semaine_france
231919;LeGrandPartage;KarinViard;DidierBourdon;ValerieBonneton;MichelVuillermoz;AlexandraLeclere;;;AlexandraLeclere;AgnesDeSacy;AgnesDeSacy;;0,02538;Comedie;;;;;;;France;23;12;2015;2;2;103;7862364;474661
231922;Vinodentro;VincenzoAmato;LambertWilson;DanielaVirgilio;GiovannaMezzogiorno;FerdinandoVicentiniOrgnani;;;HeidrunSchleef;;;;0,00512;Drame;;;;;;;Autre;2;3;2016;2;2,5;92;;1825
231971;AuNomDeMaFille;DanielAuteuil;SebastianKoch;Marie-JoseeCroze;ChristelleCornil;VincentGarenq;;;VincentGarenq;JulienRappeneau;JulienRappeneau;;0,02587;Biopic; Drame;;;;;;France;16;3;2016;2;3,3;87;1623;190205
231975;TheOnesBelow;ClemencePoesy;DavidMorrissey;StephenCampbell-Moore;LauraBirn;DavidFarr;;;DavidFarr;;;;0,01245;Thriller;;;;;;;Autre;22;3;2017;2;3;86;12488;11134
231981;Sam;IsabelleCaillat;SergeMusy;FredericLandenberg;SachaGuerreiro;ElenaHazanov;;;GeorgesGuerreiro;;;;0,01086;Drame; Famille;;;;;;Autre;28;1;2015;2;2;80;4000;90
232013;TheAccountant;BenAffleck;AnnaKendrick;J.K.Simmons;JonBernthal;"GavinO&#039;Connor";;;BillDubuque;;;;0,0334;Action; Drame; Thriller;;;;;USA;1;11;2016;1;3;130;44000000;180488
232025;DolaresdeArena;GeraldineChaplin;YanetMojica;RicardoArielToribio;RamonCordero;IsraelCardenas;LauraAmeliaGuzman;;IsraelCardenas;LauraAmeliaGuzman;Jean-NoelPancrazi;;0,00512;Drame;;;;;;;Autre;26;8;2015;2;3,2;88;;835
232043;CastingSauvage;SoufianeAdjadji;JohnnyAmaro;MichaelBernadat;SebastienBidault;GalaadHemsi;;;GalaadHemsi;RaphaelDeletang;ClementVieu;;0,00915;Comedie; Documentaire;;;;;;France;11;2;2015;2;2,9;75;;1352
232045;MaxetLenny;"CameliaPand&#039;or";JiscaKalvanda;AdamHegazy;AlvieBitemo;FredNicolas;;;FredNicolas;FrancoisBegaudeau;;;0,0247;Drame;;;;;;;France;18;2;2015;2;3,9;85;;4796
232047;Unamour;DominiqueBlanc;;;;RichardCopans;;;MarieNimier;RichardCopans;;;0,0247;Documentaire;;;;;;;France;25;3;2015;2;3,2;90;;553
232070;Dheepan;AntonythasanJesuthasan;KalieaswariSrinivasan;ClaudineVinasithamby;VincentRottiers;JacquesAudiard;;;JacquesAudiard;NoeDebre;ThomasBidegain;;0,02266;Drame;;;;;;;France;26;8;2015;2;3,6;115;8623595,88;212472
232095;Connasse,Princessedescoeurs;CamilleCottin;CecileBoland;;;EloiseLang;NoemieSaglio;;NoemieSaglio;EloiseLang;;;0,02338;Comedie;;;;;;;France;29;4;2015;2;3,3;82;4309200;509815
232128;ACureForWellness;DaneDeHaan;JasonIsaacs;MiaGoth;CeliaImrie;GoreVerbinski;;;JustinHaythe;GoreVerbinski;JustinHaythe;;0,02846;Fantastique; Thriller;;;;;;USA;15;2;2017;2;3,2;147;40000000;152375
232132;Wonder;JuliaRoberts;JacobTremblay;OwenWilson;IzabelaVidovic;StephenChbosky;;;SteveConrad;JackThorne;StephenChbosky;;0,04368;Drame; Famille;;;;;;USA;20;12;2017;2;3;111;20000000;82140
232134;Eperdument;GuillaumeGallienne;AdeleExarchopoulos;StephanieCleau;AlienorPoisson;PierreGodeau;;;PierreGodeau;FlorentGoncalves;CatherineSiguret;;0,02587;Drame;;;;;;;France;2;3;2016;2;2,6;110;675;113006
232143;Ballerina;;;;;EricSummer;EricWarin;;CarolNoble;LaurentZeitoun;EricSummer;;0,02338;Animation;;;;;;;France;14;12;2016;2;3,5;90;29047901,4;542443
232152;L'Odeurdelamandarine;OlivierGourmet;GeorgiaScalliet;DimitriStoroge;HeleneVincent;GillesLegrand;;;GuillaumeLaurant;GillesLegrand;GuillaumeLaurant;;0,04368;Drame;;;;;;;France;30;9;2015;2;3,5;110;7519168,44;71477
232161;L'Hiverfeerique;;;;;VasilyShlichkov;YawenZeng;NinaBisyarina;;;;;0,02472;Animation;;;;;;;USA;18;11;2015;2;2,9;38;;2038
232164;TheInfiltrator;BryanCranston;DianeKruger;JohnLeguizamo;BenjaminBratt;BradFurman;;;EllenBrownFurman;RobertMazur;;;0,02552;Thriller;;;;;;;USA;7;9;2016;2;3,2;127;47500000;84859
232169;ZeroMotivation;DanaIvgy;NellyTagar;ShaniKlein;TamaraKlingon;TalyaLavie;;;TalyaLavie;;;;0,02287;Comedie; Drame;;;;;;Autre;19;8;2015;2;3,3;100;;255
232213;LaVolante;NathalieBaye;MalikZidi;JohanLeysen;SabrinaSeyvecou;ChristopheAli;NicolasBonilauri;;ChristopheAli;;;;0,02579;Thriller;;;;;;;France;2;9;2015;2;2;87;3144749,4;65592
232214;MazeRunner:TheDeathCure;"DylanO&#039;Brien";KayaScodelario;ThomasBrodie-Sangster;AidanGillen;WesBall;;;T.S.Nowlin;JamesDashner;;;0,02846;Aventure; Science Fiction;;;;;;USA;7;2;2018;2;2,9;142;62000000;751040
232217;LeGrandjeu;MelvilPoupaud;AndreDussollier;ClemencePoesy;SophieCattani;NicolasPariser;;;NicolasPariser;;;;0,02579;Thriller;;;;;;;France;16;12;2015;2;3,7;99;226708;43381
232219;Ettasoeur;GregoireLudig;VirginieEfira;GeraldineNakache;MelanieMalhere;MarionVernoux;;;MarionVernoux;LynnShelton;;;0,02668;Comedie dramatique;;;;;;;France;5;7;2014;5;2,4;95;3685345,56;81813
232221;ThePriceWePay;;;;;HaroldCrooks;;;HaroldCrooks;BrigitteAlepin;BrigitteAlepin;;0,02552;Documentaire;;;;;;;Autre;4;2;2015;2;4;93;;14245
232226;FlorenceFosterJenkins;MerylStreep;HughGrant;SimonHelberg;RebeccaFerguson;StephenFrears;;;NicholasMartin;;;;0,03024;Biopic; Comedie; Drame;;;;;Autre;13;7;2016;2;3,5;110;19000000;55876
232239;TheLegoBatmanMovie;;;;;ChrisMcKay;;;SethGrahame-Smith;ChrisMcKenna;ErikSommers;;0,0334;Aventure; Animation; Comedie; Famille;;;;USA;18;11;2015;2;2,7;105;;346187
232242;KaaviyaThalaivan-Lesvirtuoses;Prithviraj;Siddarth;;;Vasanthabalan;;;;;;;0,01495;Comedie musicale;;;;;;;Autre;7;11;2014;4;3,5;150;;389
232284;Maryland;MatthiasSchoenaerts;DianeKruger;PaulHamy;ZaidErrougui-Demonsant;AliceWinocour;;;AliceWinocour;Jean-StephaneBron;RobinCampillo;;0,02658;Drame;;;;;;;France;30;9;2015;2;3;98;5238000;46756
232321;Babysitting2;PhilippeLacheau;AliceDavid;VincentDesagnat;TarekBoudali;NicolasBenamou;PhilippeLacheau;;PhilippeLacheau;JulienArruti;NicolasBenamou;;0,02973;Comedie;;;;;;;France;2;12;2015;2;2,2;93;10215434,88;801212
232325;Elciudadanoilustre;OscarMartinez;DadyBrieva;AndreaFrigerio;NoraNavas;MarianoCohn;GastonDuprat;;AndresDuprat;;;;0,02134;Comedie; Drame;;;;;;Autre;8;3;2017;2;3,8;118;4525656;23853
232390;Voyageatraverslecinemafrancais;BertrandTavernier;AndreMarcon;ThierryFremaux;JacquesBecker;BertrandTavernier;;;BertrandTavernier;;;;0,03024;Documentaire;;;;;;;France;12;10;2016;2;3,9;201;52214;9706
232393;Marseille;KadMerad;PatrickBosso;VenantinoVenantini;JudithElZein;KadMerad;;;KadMerad;PatrickBosso;JudithElZein;;0,03024;Comedie; Drame;;;;;;France;16;3;2016;2;2,7;102;6404400;322914
232398;Surlaligne;AnaGeislerova;JuditBardos;RomanLuknar;EvaJosefikova;AndreaSedlackova;;;AndreaSedlackova;;;;0,00525;Drame;;;;;;;Autre;5;8;2015;2;3,6;100;;4509
232415;Mandariinid;LembitUlfsak;ElmoNuganen;MishaMeskhi;GiorgiNakashidze;ZazaUrushadze;;;ZazaUrushadze;;;;0,00393;Drame; Guerre;;;;;;Autre;6;4;2016;2;3,8;87;650000;4816
232420;Simshar;LotfiAbdelli;SekoubaDoucoure;ClareAgiue;AdrianFarrugia;RebeccaCremona;;;RebeccaCremona;DavidGrech;;;0,01019;Drame;;;;;;;Autre;14;9;2016;2;3,4;101;;490
232441;MyLittlePony:TheMovie;;;;;JaysonThiessen;;;MeghanMcCarthy;RitaHsiao;JoeBallarini;;0,04368;Animation;;;;;;;USA;18;10;2017;2;2,7;99;;104809
232442;QueJusticesoitNotre;AlixBenezech;GuyAmram;JulietteBesson;JohanLibereau;Jean-PierreDelepine;;;Jean-PierreDelepine;Jean-PierreDelepine;;;0,04545;Drame; Thriller;;;;;;France;10;12;2014;2;1,9;91;;87
232469;4:48;DavidChausse;AurelieHouguenade;Jean-MarieGaley;MarieMenges;JackyKatu;ThomasLiegeard;;JackyKatu;;;;0,02324;Drame;;;;;;;France;22;2;2017;2;2,5;83;540;30
232547;LeVisageduDiable;AlainWeiller;TiborRadvanyi;EmileSalvador;Sophie-DeborahThorel;"SalvatoreD&#039;Agostini";;;;;;;0,0122;Thriller;;;;;;;France;10;12;2014;2;1;81;;16
232550;BornToBeBlue;EthanHawke;CarmenEjogo;CallumKeithRennie;StephenMcHattie;RobertBudreau;;;RobertBudreau;;;;0,00867;Biopic; Drame; Musical;;;;;Autre;11;1;2017;2;3,4;98;6500000;10854
232598;FreeFire;BrieLarson;CillianMurphy;ArmieHammer;SharltoCopley;BenWheatley;;;AmyJump;BenWheatley;;;0,04368;Action; Comedie; Thriller;;;;;Autre;14;6;2017;2;2,7;90;7000000;6650
232650;Calomnies;MariusColucci;GuyMarchand;PhilippeDuquesne;AgnesSoral;Jean-PierreMocky;;;Jean-PierreMocky;AndreRuellan;;;0,01032;Comedie dramatique;;;;;;;France;19;11;2014;2;2,4;80;;917
232665;Dosalamer;SimonVoss;TonioDescanvelle;JacquesBleu;Jean-ChristopheChavanon;SteveMoreau;;;SteveMoreau;SteveMoreau;DanielBaschieri;;0,00741;Drame;;;;;;;France;14;1;2015;2;3,6;80;;146
232669;Avengers:Endgame;RobertDowneyJr.;ChrisEvans;MarkRuffalo;ChrisHemsworth;JoeRusso;AnthonyRusso;;ChristopherMarkus;StephenMcFeely;;;0,02489;Action; Aventure; Science Fiction;;;;;USA;24;4;2019;2;3,2;181;356000000;3426471
232691;LesChateauxdesable;EmmadeCaunes;YannickRenier;JeanneRosa;ChristineBrucher;OlivierJahan;;;OlivierJahan;Diasteme;Diasteme;;0,01135;Drame;;;;;;;France;1;4;2015;2;3,3;98;1080000;40910
232695;AVingancadeumaMulher;RitaDurao;FernandoRodrigues;HugoTourita;FranciscoNascimento;RitaAzevedoGomes;;;RitaAzevedoGomes;"JulesBarbeyd&#039;Aurevilly";;;0,01128;Drame;;;;;;;Autre;19;11;2014;2;4;100;;291
232701;Tardeparalaira;AntoniodelaTorre;LuisCallejo;RuthDiaz;RaulJimenez;RaulArevalo;;;RaulArevalo;DavidPulido(II);;;0,02552;Drame; Thriller;;;;;;Autre;26;4;2017;2;3,6;92;1296000;29115
232740;Don'tBreathe;StephenLang;JaneLevy;DylanMinnette;DanielZovatto;FedeAlvarez;;;RodolfoSayagues;FedeAlvarez;;;0,02583;Epouvante-horreur; Thriller;;;;;;USA;5;10;2016;2;3,6;88;9900000;124734
232761;APrayerBeforeDawn;JoeCole;VithayaPansringarm;PanyaYimmumphai;PornchanokMabklang;Jean-StephaneSauvaire;;;JonathanHirshbein;NickSaltrese;BillyMoore;;0,02538;Drame; Thriller;;;;;;France;20;6;2018;2;3,5;117;14453;9080
232777;LastoriadiCino;"Jean-LouisCoulloc&#039;h";PhilippeNahon;LilianeRovere;MarcAndreoni;CarloAlbertoPinelli;;;GiovanniDeFeo;TullioPinelli;;;0,00501;Aventure; Famille; Fantastique;;;;;Autre;17;12;2014;2;3;85;1800000;405
232793;TheNeonDemon;ElleFanning;JenaMalone;BellaHeathcote;AbbeyLee;NicolasWindingRefn;;;NicolasWindingRefn;MaryLaws;PollyStenham;;0,02192;Epouvante-horreur; Thriller;;;;;;France;8;6;2016;2;3,4;118;7000000;70316
232806;EnManSomHeterOve;RolfLassgard;BaharPars;IdaEngvoll;FilipBerg;HannesHolm;;;HannesHolm;FredrikBackman;;;0,01265;Comedie dramatique; Drame;;;;;;Autre;14;9;2016;2;3,3;116;4320000;4801
232837;HardcoreHenry;SharltoCopley;DanilaKozlovsky;HaleyBennett;AndreiDementiev;IlyaNaishuller;;;IlyaNaishuller;WillStewart;;;0,04368;Action; Science Fiction;;;;;;USA;13;4;2016;2;2,1;94;10000000;32575
232840;ForThisIsMyBody;CarlBarat;AudreyBastien;FannyArdant;ThibaultdeMontalembert;PauleMuret;;;PauleMuret;;;;0,01415;Drame;;;;;;;Autre;2;11;2016;2;2,3;99;;1012
232850;L'Antiquaire;AnnaSigalevitch;MichelBouquet;RobertHirsch;FrancoisBerleand;FrancoisMargolin;;;Jean-ClaudeGrumberg;FrancoisMargolin;VincentMariette;;0,00706;Thriller;;;;;;;France;18;3;2015;2;2,6;93;2052000;12251
232880;Guirizi;LiangMing;LiZiqian;LiuYu;;ZhaoDayong;;;ZhaoDayong;FuXinhua;;;0,01097;Drame;;;;;;;Autre;30;3;2016;2;3,5;99;;1086
232881;Bamseochtjuvstaden;;;;;ChristianRyltenius;;;JohanKindblom;TomasTivemark;RuneAndreasson;;0,01083;Animation; Famille;;;;;;Autre;24;10;2018;2;3;59;4211368;1722
232910;Downsizing;MattDamon;KristenWiig;ChristophWaltz;HongChau;AlexanderPayne;;;AlexanderPayne;JimTaylor;;;0,02429;Comedie; Comedie dramatique;;;;;;USA;10;1;2018;2;3,2;136;68000000;273979
232911;TheFreeStateOfJones;MatthewMcConaughey;GuguMbatha-Raw;MahershalaAli;KeriRussell;GaryRoss;;;GaryRoss;LeonardHartman;;;0,04368;Drame; Guerre;;;;;;USA;14;9;2016;2;2,8;139;5000;68009
232949;Playmobil:TheMovie;;;;;LinoDiSalvo;;;BlaiseHemingway;GregErb;JasonOremland;;0,03024;Aventure; Animation;;;;;;France;7;8;2019;2;2,2;100;80000000;176947
233049;BonneNuitPapa;;;;;MarinaKem;;;MarinaKem;;;;0,02857;Documentaire;;;;;;;Autre;22;6;2016;2;3,2;100;1480;69
233121;Retouralavie;IlariaBorrelli;PhilippeCaroit;SethaMoniroth;YangSreypich;IlariaBorrelli;GuidoFreddi;;IlariaBorrelli;GuidoFreddi;;;0,01454;Drame;;;;;;;Autre;4;3;2015;2;2;89;;282
233127;Kollektivet;TrineDyrholm;UlrichThomsen;HeleneReingaardNeumann;MarthaSofieWallstromHansen;ThomasVinterberg;;;ThomasVinterberg;TobiasLindholm;ThomasVinterberg;;0,02668;Drame;;;;;;;Autre;18;1;2017;2;2,7;111;;30357
233140;Molly'sGame;JessicaChastain;IdrisElba;KevinCostner;MichaelCera;AaronSorkin;;;AaronSorkin;MollyBloom;;;0,02585;Biopic; Drame;;;;;;USA;3;1;2018;2;3,5;140;30000000;262258
233169;Vivant!;;;;;VincentBoujon;;;VincentBoujon;;;;0,00323;Documentaire;;;;;;;France;1;4;2015;2;3,3;80;;90
233214;TheBirthofaNation;NateParker;ArmieHammer;MarkBooneJunior;ColmanDomingo;NateParker;;;NateParker;JeanMcGianniCelestin;NateParker;;0,02846;Biopic; Drame; Historique;;;;;USA;11;1;2017;2;2,7;120;8500000;59104
233232;ElClan;GuillermoFrancella;PeterLanzani;LiliPopovich;GiselleMotta(II);PabloTrapero;;;PabloTrapero;JulianLoyola;EstebanStudent;;0,02412;Drame; Thriller;;;;;;Autre;10;2;2016;2;3,3;109;201227;46592
233292;ScaryStoriestoTellintheDark;ZoeMargaretColletti;MichaelGarza;GabrielRush;AustinAbrams;AndreOvredal;;;KevinHageman;DanHageman;GuillermodelToro;;0,04368;Epouvante-horreur;;;;;;;USA;21;8;2019;2;2,9;107;25000000;126562
233329;CorrectionsClass;NikitaKukushkin;FilippAvdeyev;MashaPoezhaeva;NatalyaPavlenkova;IvanI.Tverdovsky;;;IvanI.Tverdovsky;DmitryLanchikhin;EkaterinaMurashova;;0,01487;Drame;;;;;;;Autre;23;9;2015;2;3,7;85;;1825
233330;TheLastDuel;MattDamon;AdamDriver;JodieComer;BenAffleck;RidleyScott;;;NicoleHolofcener;MattDamon;BenAffleck;;0,02489;Drame; Historique;;;;;;USA;13;10;2021;2;3,9;153;100000000;147221
233405;GoingInStyle;MorganFreeman;MichaelCaine;AlanArkin;Ann-Margret;ZachBraff;;;TheodoreMelfi;EdwardCannon;;;0,0334;Comedie; Policier;;;;;;USA;3;5;2017;2;3;96;25000000;175604
233461;ATurningTideintheLifeofMen;;;;;LoicJourdain;;;LoicJourdain;MirjamStrugalla;;;0,0111;Documentaire;;;;;;;France;11;10;2017;2;3,5;106;;932
233486;LaVeritesijemens!Lesdebuts;YohanManca;MickaelLumiere;AntonCsaszar;JeremyLewin;MichelMunz;GerardBitton;;GerardBitton;MichelMunz;;;0,02266;Comedie;;;;;;;France;16;10;2019;2;2,4;110;1319366;127768
233500;L'Avenir;IsabelleHuppert;AndreMarcon;RomanKolinka;EdithScob;MiaHansen-Love;;;MiaHansen-Love;;;;0,02516;Drame;;;;;;;France;6;4;2016;2;3,8;98;3240000;102832
233552;Bolgen;KristofferJoner;ThomasBoLarsen;AneDahlTorp;FridtjovSaheim;RoarUthaug;;;JohnKareRaake;HaraldRosenlow-Eeg;;;0,01235;Action; Drame;;;;;;Autre;27;7;2016;2;3,3;110;6480000;16236
233553;Laviedesgens;;;;;OlivierDucray;;;OlivierDucray;;;;0,01485;Documentaire;;;;;;;France;4;3;2015;2;4;85;;1539
233649;MaLoute;FabriceLuchini;JulietteBinoche;ValeriaBruniTedeschi;Jean-LucVincent;BrunoDumont;;;BrunoDumont;BrunoDumont;;;0,02134;Comedie dramatique; Fantastique;;;;;;France;13;5;2016;4;4,1;123;7786465,2;181386
233662;Cezanneetmoi;GuillaumeGallienne;GuillaumeCanet;AlicePol;DeborahFrancois;DanieleThompson;;;DanieleThompson;;;;0,03024;Biopic; Comedie dramatique; Historique;;;;;France;21;9;2016;2;2,4;114;12187845,36;224092
233692;LesLettresportugaises;SegolenePoint;NicolasHerman;;;BrunoFrancois-Boucher;Jean-PaulSeaulieu;;BrunoFrancois-Boucher;MarianaAlcoforado;;;0,01401;Drame;;;;;;;France;13;5;2015;2;3,2;75;;512
233698;Louise;ClaudineBaschet;CharlotteSohm;JulieMarboeuf;ClementineDecraene;Jean-FrancoisGallotte;;;Jean-FrancoisGallotte;IreineSohm;;;0,01372;Drame;;;;;;;France;18;3;2015;2;3;86;;927
233713;FrozenII;;;;;JenniferLee;ChrisBuck;;JenniferLee;AllisonSchroeder;;;0,02489;Animation; Musical;;;;;;USA;20;11;2019;2;3,3;104;150000000;2137267
233728;Toutpouretreheureux;ManuPayet;AudreyLamy;AureAtika;PascalDemolon;CyrilGelblat;;;CyrilGelblat;XavierdeMoulins;;;0,02658;Comedie;;;;;;;France;13;4;2016;2;3,8;97;4104000;168685
233757;Paroledekamikaze;FujioHayashi;MasaSawada;BertrandBonello;;MasaSawada;;;;;;;0,02287;Documentaire;;;;;;;France;3;6;2015;2;3;74;;893
233796;Wiener-Dog;GretaGerwig;JulieDelpy;KieranCulkin;DannyDeVito;ToddSolondz;;;ToddSolondz;;;;0,02552;Comedie dramatique;;;;;;;USA;19;10;2016;2;3,5;88;477453;20594
233834;SongsMyBrothersTaughtMe;JohnReddy;JashaunSt.John;TayshaFuller;EleonoreHendricks;ChloeZhao;;;ChloeZhao;;;;0,02412;Drame;;;;;;;USA;9;9;2015;2;3,9;94;34793;20103
233845;Dope;ShameikMoore;TonyRevolori;KierseyClemons;ZoeKravitz;RickFamuyiwa;;;RickFamuyiwa;;;;0,01448;Comedie; Policier; Drame;;;;;USA;4;11;2015;2;3,4;103;7000000;24466
233854;TheWitch;AnyaTaylor-Joy;RalphIneson;KateDickie;HarveyScrimshaw;RobertEggers;;;RobertEggers;;;;0,02973;Epouvante-horreur;;;;;;;USA;15;6;2016;2;3,9;93;1000000;58580
233862;LaLignedecouleur;FatoumaDiallo;Jean-MichelPetit-Charles;YumiFujimori;MalikaMansouri;LaurencePetit-Jouvet;;;LaurencePetit-Jouvet;;;;0,00336;Documentaire;;;;;;;France;17;6;2015;2;2,6;79;;819
233871;MeandEarlandTheDyingGirl;ThomasMann(II);OliviaCooke;RJCyler;NickOfferman;AlfonsoGomez-Rejon;;;JesseAndrews;JesseAndrews;JesseAndrews;;0,02846;Comedie; Drame;;;;;;USA;18;11;2015;2;3,8;106;8000000;2262
233908;SouthsideWithYou;ParkerSawyers;TikaSumpter;VanessaBellCalloway;PhillipEdwardVanLear;RichardTanne;;;RichardTanne;;;;0,01448;Biopic; Romance;;;;;;USA;31;8;2016;2;2,6;83;1500000;13067
233913;LaLoidumarche;VincentLindon;KarineDeMirbeck;MatthieuSchaller;SoufianeGuerrab;StephaneBrize;;;StephaneBrize;OlivierGorce;;;0,02412;Drame;;;;;;;France;19;5;2015;1;3,8;93;112391;29619
233917;DoraoderdiesexuellenNeurosenunsererEltern;VictoriaSchulz;LarsEidinger;JennySchily;UrsJucker;StinaWerenfels;;;StinaWerenfels;BorisTreyer;;;0,00762;Drame;;;;;;;Autre;7;6;2017;2;2,3;92;;337
233934;Cosmos;SabineAzema;Jean-FrancoisBalmer;JonathanGenet;JohanLibereau;AndrzejZulawski;;;AndrzejZulawski;WitoldGombrowicz;;;0,01481;Comedie dramatique; Policier;;;;;;France;9;12;2015;2;2,7;102;1780416,72;4323
233937;CensoredVoices;;;;;MorLoushy;;;MorLoushy;DanielSivan;RanTal;;0,00467;Documentaire;;;;;;;Autre;21;10;2015;2;3,4;87;450000;956
233939;Toncoeurestplusnoirquelanuit;Jean-YvesArrive;CaroleLesguillon;FrancoisZabaleta;;FrancoisZabaleta;;;;;;;0,02324;Drame;;;;;;;France;25;10;2017;2;2;85;;24
233954;Buonianulla;GianniDiGregorio;MarcoMarzocca;ValentinaLodovini;DanielaGiordano;GianniDiGregorio;;;GianniDiGregorio;;;;0,01487;Comedie;;;;;;;Autre;18;2;2015;2;2,9;87;341470;9681
233989;Optimistene;GerdBergersen;LillemorBerthelsen;MaryHolstBremstad;Aase-MaritBorke;GunhildWesthagenMagnor;;;GunhildWesthagenMagnor;;;;0,01622;Documentaire;;;;;;;Autre;29;4;2015;2;3,6;90;448400;8016
233993;Sembene!;OusmaneSembene;"ThereseM&#039;BissineDiop";;;SambaGadjigo;JasonSilverman;;SambaGadjigo;JasonSilverman;;;0,01009;Documentaire;;;;;;;Autre;14;7;2021;2;3,4;86;28059;80
233994;TheVisit;;;;;MichaelMadsen(II);;;MichaelMadsen(II);;;;0,0137;Documentaire;;;;;;;Autre;4;11;2015;2;3,5;83;5000000;147220
233998;Spider-Man:IntotheSpider-Verse;;;;;BobPersichetti;PeterRamsey;RodneyRothman;PhilLord;RodneyRothman;BrianMichaelBendis;;0,02583;Action; Animation; Famille;;;;;USA;12;12;2018;2;4,2;117;;218728
234023;TheFounder;MichaelKeaton;NickOfferman;JohnCarrollLynch;LauraDern;JohnLeeHancock;;;RobertSiegel;;;;0,02372;Biopic; Drame;;;;;;USA;28;12;2016;2;3,1;115;7000000;45991
234027;Foud'amour;MelvilPoupaud;DominiqueBlanc;DianeRouxel;LiseLametrie;PhilippeRamos;;;PhilippeRamos;;;;0,01481;Comedie dramatique;;;;;;;France;16;9;2015;2;3,4;107;;11448
234088;Chorus;SebastienRicard;FannyMallette;GenevieveBujold;PierreCurzi;FrancoisDelisle;;;FrancoisDelisle;;;;0,01724;Drame;;;;;;;Autre;20;1;2016;2;3,4;97;1480000;5173
234099;TheSuperMarioBros.Movie;;;;;AaronHorvath;MichaelJelenic;;MatthewFogel;;;;0,02973;Animation; Comedie; Famille;;;;;USA;5;4;2023;2;3,1;92;100000000;1866914
234103;ShortSkin;MatteoCreatini;FranscescaAgostini;NicolaNocchi;MarianaRaschilla;DuccioChiarini;;;DuccioChiarini;OttaviaMadeddu;MarcoPettenello;;0,02284;Comedie;;;;;;;Autre;17;6;2015;2;3,1;86;150000;2223
234104;CykelmyggenogMinibillen;;;;;JannikHastrup;FlemmingQuistMoller;;FlemmingQuistMoller;HeleneGrisvard;;;0,01464;Animation; Famille;;;;;;Autre;3;2;2016;2;3;75;2160000;1730
234109;Minlillasyster;RebeckaJosephson;AmyDeasismont;AnnikaHallin;HenrikNorlen;SannaLenken;;;SannaLenken;;;;0,01516;Comedie dramatique;;;;;;;Autre;16;12;2015;2;3,3;95;355306;6080
234111;AntonTchekhov1890;NicolasGiraud;LolitaChammah;RobinsonStevenin;JacquesBonnaffe;ReneFeret;;;ReneFeret;;;;0,00836;Biopic; Drame;;;;;;France;18;3;2015;2;3,9;96;21462;19081
234143;Tangerine;KitanaKikiRodriguez;MyaTaylor;"MickeyO&#039;Hagan";JamesRansone;SeanBaker;;;SeanBaker;ChrisBergoch;;;0,02552;Comedie; Drame;;;;;;USA;30;12;2015;2;3,6;88;100000;383
234150;45Years;CharlotteRampling;TomCourtenay;GeraldineJames;DollyWells;AndrewHaigh;;;AndrewHaigh;DavidConstantine;;;0,02467;Drame;;;;;;;Autre;27;1;2016;2;3,9;95;4247285;76662
234154;LaVieestbelge;AmaryllisUitterlinden;ArthurDupont;JosVerbist;MarcWeiss;VincentBal;;;PierreDeClercq;VincentBal;PierreDeClercq;;0,01265;Comedie;;;;;;;Autre;13;7;2016;2;3,3;100;;3212
234157;Ixcanul;MariaMercedesCroy;MariaTelon;ManuelAntun;JustoLorenzo;JayroBustamante;;;JayroBustamante;;;;0,02552;Drame;;;;;;;Autre;25;11;2015;2;3,8;91;295157;25046
234159;Umrika;SurajSharma;TonyRevolori;PrateikBabbar;SmitaTambe;PrashantNair;;;PrashantNair;;;;0,02552;Bollywood; Drame;;;;;;Autre;29;7;2015;2;3,3;105;138706;10310
234164;TheCircle;EmmaWatson;TomHanks;JohnBoyega;KarenGillan;JamesPonsoldt;;;JamesPonsoldt;DaveEggers;;;0,02658;Drame; Science Fiction; Thriller;;;;;USA;12;7;2017;2;2,6;110;18000000;154698
234179;ALoveYou;AntoineGouy;PaulLefevre;FannyValette;DominiquePinon;PaulLefevre;;;PaulLefevre;PaulLefevre;;;0,02372;Comedie;;;;;;;France;24;6;2015;2;2,6;90;77357;22668
234193;MistressAmerica;GretaGerwig;LolaKirke;MatthewShear;HeatherLind;NoahBaumbach;;;NoahBaumbach;GretaGerwig;;;0,02846;Comedie;;;;;;;USA;6;1;2016;2;3,1;84;2500431;18595
234215;LaLoideLaJungle;VincentMacaigne;VimalaPons;PascalLegitimus;MathieuAmalric;AntoninPeretjatko;;;AntoninPeretjatko;FredericCiriez;AntoninPeretjatko;;0,02287;Comedie;;;;;;;France;15;6;2016;2;3,6;99;;44892
234222;L'Echappee,alapoursuited'AnnieLeBrun;AnnieLeBrun;MichelFau;;;ValerieMinetto;;;CecileVargaftig;ValerieMinetto;;;0,00815;Documentaire;;;;;;;France;29;4;2015;2;3,2;78;;122
234231;MotNaturen;OleGiaever;MarteMagnusdotterSolem;SivertGiaeverSolem;RebekkaNystabakk;OleGiaever;MarteVold;;OleGiaever;;;;0,02284;Comedie; Drame;;;;;;Autre;9;9;2015;2;3,5;80;760000;4429
