ID,actors_score,directors_score,scenaristes_score,distrib_score,Action,Animation,Aventure,Biopic,Comedie,Comedie dramatique,Comedie musicale,Drame,Epouvante-horreur,Famille,Fantastique,Guerre,Historique,Musical,Policier,Romance,Science Fiction,Thriller,Western,France,USA,Angleterre,Autres,jour_sortie,mois_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,budget_dollars
272489,0.491657192,1.139090157,0.172203638,0.01549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,9,2,3.6,90,16233,2000
258705,0.688942737,1.613331941,0.674968855,0.02287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,11,2,2.4,110,13756,2000
262084,0.227947282,1.190040674,0.0,0.01086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,2,3.1,98,219,2000
238374,0.0,1.584208371,0.0,0.01421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,9,5,2.9,149,20678,2000
190229,0.710224714,1.072165391,0.225001448,0.02538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,2,2.6,88,116694,2000
177383,0.288407843,0.739158264,0.0,0.0247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,3,2,1.9,86,870,2000
132168,0.315962909,0.649263937,0.361357188,0.05556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,11,2,2.7,90,24,2008
242113,0.334643949,1.218012876,0.261312549,0.0247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,5,2,3.5,95,2885,2031
252388,0.187638529,0.99021411,0.0,0.02257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,9,2,3.0,98,2017,2077
130295,0.419353098,1.585792428,0.65607087,0.01328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,2,2.5,80,349,2077
255387,0.327652982,0.880295382,0.0,0.01481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,12,2,2.9,95,8022,2087
180893,0.714260948,0.993381015,0.304209368,0.02175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,4.0,88,1190,2130
259482,0.0,1.162500428,0.0,0.02412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,3,2,3.5,82,20122,2160
229821,0.175132109,0.856519867,0.11429564,0.02324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,9,2,3.6,81,131,2160
270668,0.319919148,0.989895969,0.011695906,0.01516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,10,2,3.1,97,456,2161
180608,0.401732652,1.290037087,0.0,0.02516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,8,2,3.6,98,24066,2239
244482,0.364382839,1.051153948,0.088645707,0.01481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,2,3.1,87,842,2259
272977,0.382003932,1.002106952,0.01754386,0.01297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,2,3.8,98,1008,2278
284852,0.0,1.121012724,0.14399861,0.02516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,2,3.8,118,2092,2279
192885,0.043091599,1.154540894,0.343372538,0.02467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,11,2,4.1,118,30078,2289
279464,0.345514691,1.970182303,1.090911298,0.02284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,2,2,2.9,107,2096,2333
142524,0.0,1.353946336,0.0,0.01356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25,3,2,3.3,85,375,2342
225925,0.0,1.258385161,0.31318395,0.01724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,10,2,3.9,93,8510,2343
144278,0.521061882,1.325313618,0.360893984,0.00813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,11,2,3.3,97,142,2367
145952,0.11978087,1.333729602,0.352535763,0.0123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,31,3,2,3.7,90,3093,2372
299598,0.208557823,1.298029287,0.348163339,0.01481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,12,2,3.9,105,1350,2378
273905,0.202453629,1.124977246,0.207920792,0.00792,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,6,2,2.4,84,248,2469
273879,0.411587204,1.301330808,0.348482726,0.0247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,11,2,3.6,85,3351,2493
271175,0.068334994,0.876235583,0.0,0.02324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,2,2,3.0,75,48,2500
242103,0.140251903,1.043167332,0.162005674,0.01441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,2,2.7,108,341,2500
227703,0.711163795,1.364485806,0.397965263,0.02266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,2,3.4,106,38332,2500
186288,0.0,0.995494504,0.0,0.02134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,3,2,3.6,90,4038,2534
263043,0.427668944,0.185339635,0.201609635,0.02973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,6,2,2.3,109,2441,2540
180611,0.455880479,1.155120358,0.0,0.0247,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,4,2,3.1,91,7290,2542
246522,0.103834037,0.098647021,0.108447687,0.01549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,3.5,115,8519,2578
139405,0.388105707,1.283958664,0.34288692,0.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,2,2,3.5,115,639,2625
267234,0.194190524,1.341875946,0.0,0.01424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,17,4,2,3.4,94,3852,2632
135613,0.303593952,1.648880698,0.718031905,0.00714,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,5,2,4.1,190,124,2659
141650,0.100389986,1.078139427,0.0,0.01356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,4,2,3.5,90,521,2662
216269,0.430475105,1.382474531,0.0,0.01134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,4,2,2.9,87,1729,2749
242732,0.0,0.810812352,0.0,0.02466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,2,4.1,99,3542,2943
172758,0.609163975,1.435374161,0.249319669,0.01475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,28,3,2,3.0,92,13535,2959
294157,0.0,0.901133943,0.173701581,0.01731,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3.9,43,6401,2960
204797,0.24977807,1.648880698,0.718031905,0.01097,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,11,2,3.1,119,732,2999
295763,0.0,0.93430915,0.0,0.00562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,4,2,3.2,86,230,3000
242491,0.602015327,1.625769375,0.695639343,0.02973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,16,11,2,2.6,94,102231,3000
128868,0.815244061,2.131095413,1.258953569,0.02338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,2,2.9,105,284058,3021
253364,0.596682475,0.972553456,0.326732673,0.01481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,7,2,2.4,110,4353,3064
144373,0.324590972,1.00349986,0.043953971,0.02093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,2,3.7,128,5011,3079
222825,0.14966885,1.387083655,0.461127267,0.02284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,11,2,4.3,164,650,3089
273591,0.079200384,2.455883459,1.596037363,0.01642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,8,2,3.4,89,6467,3126
128159,0.051319908,1.163705977,0.179549534,0.02466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,10,2,2.8,93,230,3148
238997,0.606699649,1.249127029,0.497901573,0.02658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,1,3.8,104,37752,3176
194903,0.485312637,1.156308522,0.180309712,0.02284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,12,2,2.8,95,5694,3223
287142,0.590942386,1.19271347,0.274506398,0.00594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3,2,2.6,93,6161,3254
237830,0.614648173,1.233145072,0.506624007,0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,11,2,3.1,105,50383,3262
297810,0.266563506,0.759166851,0.0,0.01481,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20,4,2,3.6,109,1447,3320
128938,0.029149069,0.479525395,0.0,0.02334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,1,2,3.5,80,1591,3334
246814,0.0,0.247977884,0.110242603,0.01424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,2,2,3.5,71,7898,3375
193022,0.19875551,1.00936417,0.01754386,0.00399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,2,3.6,101,100,3376
239138,0.0,0.998973249,0.0769498,0.00524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,11,2,3.8,100,275,3393
28469,0.485497198,1.140052164,0.154659778,0.01849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,5,2,3.0,112,5432,3401
183955,0.220454057,1.488439946,0.527272082,0.01448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,3,2,3.5,98,4480,3457
134174,0.563949014,1.768149827,0.829651047,0.02668,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,2,2,3.7,89,135612,3457
200055,0.524146783,1.240915376,0.305077876,0.02587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1.9,90,160229,3462
145729,0.48635509,0.498378278,0.556134561,0.02583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,11,2,3.0,107,75871,3500
235116,0.218400073,1.23120738,0.260089167,0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,2,3.5,90,3139,3500
263555,0.340916291,1.277989029,0.315442071,0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,8,2,3.6,99,17414,3518
144631,0.596531662,1.260503946,0.286202304,0.02266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,9,2,1.9,95,20368,3528
224206,0.544336382,1.258611535,0.291123849,0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,12,2,3.8,97,20627,3580
228421,0.587266697,1.215686355,0.238955474,0.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,4,2,3.8,110,11884,3600
121409,0.428914212,1.246362754,0.293845174,0.02093,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,2,2,2.8,80,3934,3601
226533,0.459469425,1.201840824,0.424100814,0.02668,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,2,2,3.9,78,36947,3623
220810,0.191591624,1.141540363,0.160507732,0.01074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,6,2,3.6,101,1671,3642
228259,0.0,1.570476491,0.622503507,0.01503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,9,2,3.1,82,1681,3643
283852,0.430522499,1.416337634,0.498176133,0.00686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9,2,3.3,85,556,3655
295181,0.0,0.970219763,0.011695906,0.01097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,10,2,3.3,83,350,3688
243839,0.54537264,1.054689232,0.353714319,0.02412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,1,2,2.3,86,5370,3700
220100,0.079858348,0.973118104,0.023391813,0.0247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,3.6,72,450,3704
177524,0.043223968,0.248216106,0.272248277,0.01328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,2,3.2,110,436,3722
293161,0.248520881,0.966306548,0.0,0.00585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,4,2,2.4,92,1084,3861
299546,0.221729802,1.008605404,0.0,0.01464,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,2,3.0,93,1333,3869
258279,0.325650729,0.015151515,0.0,0.01459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,10,2,2.4,104,134,3884
220886,0.467719819,0.149253709,0.160507732,0.011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,2,3.2,92,1328,3886
228419,0.0,0.513000679,0.0,0.02552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,5,4,2.8,133,745,3909
256034,0.385252954,1.138560866,0.152104684,0.03024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,6,2,2.5,116,24397,3927
190615,0.517304191,1.537434306,0.59100562,0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,12,2,3.2,101,45992,3952
272016,0.337024475,1.205046913,0.225298421,0.01158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7,2,3.3,111,3578,3983
231981,0.272195105,1.023768265,0.120606798,0.01086,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,2,2.0,80,90,4000
193235,0.609113383,1.603208463,0.0,0.02266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,5,2,2.6,98,94501,4000
180390,0.117615366,0.932970914,0.0,0.01105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,2,3.5,96,1337,4075
139473,1.004348766,2.874457474,0.01754386,0.00485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2,3.6,80,946,4100
183297,0.242505176,1.295961633,0.33072781,0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,9,2,2.0,72,6995,4278
190646,0.481692204,1.133559203,0.157489433,0.02552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,6,2,2.6,133,5275,4308
114798,0.551646228,1.346256797,0.530947832,0.00613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,5,2,3.3,95,288,4311
242764,0.519961358,0.983556926,0.0,0.02287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,1,2.5,98,2418,4320
241016,0.0,0.675435682,0.011695906,0.01503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,3.6,73,3032,4332
286148,0.427738205,1.449381664,0.219175907,0.02538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,2,3.6,100,45509,4343
145934,0.210434735,1.724610175,0.809507267,0.01328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,2,4.2,90,2448,4372
194641,0.243512517,1.298975678,0.0,0.02284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,2,3.2,104,23565,4420
145945,0.0,1.384822076,0.0,0.0247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27,1,2,3.1,100,1282,4432
255513,0.20869173,1.370942391,0.39619276,0.02552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,2,4.1,117,24808,4499
237370,0.369964062,1.429715914,0.466071225,0.0247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,8,2,4.1,125,2251,4502
260950,0.890321485,1.693623208,0.773029935,0.02472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,1,2,2.2,112,7166,4509
188146,0.545621674,0.32480771,0.353714319,0.02334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19,10,2,2.2,90,4035,4512
271482,0.0,0.963077334,0.0,0.01282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,12,2,4.0,94,3288,4572
142075,0.011367479,0.994229425,0.0,0.02334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,2,3.2,85,1537,4578
255425,0.531986121,1.397260238,0.435311103,0.02412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,5,2,3.9,113,100977,4605
234801,0.393820685,1.110904272,0.138150657,0.01475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,9,2,3.6,87,6131,4636
199981,0.620415837,1.489154451,0.272711482,0.02587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,5,2,2.3,97,77006,4640
266455,0.225392334,1.141540363,0.160507732,0.0247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,12,2,3.5,123,2504,4672
257996,0.0,1.127612354,0.0,0.01299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,10,2,3.6,108,1268,4685
262863,0.379568791,1.570476491,0.622503507,0.01503,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,11,2,2.9,114,503,4686
222586,0.600422442,1.116968882,0.35052979,0.01481,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,19,11,2,2.9,118,13021,4691
245611,0.057855644,1.351356693,0.412657055,0.01481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,10,2,3.5,108,6050,4730
263882,0.0,0.196040493,0.112500724,0.00486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,2,3.5,86,234,4738
275910,0.416330732,0.067000278,0.0,0.02134,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,7,2,3.6,118,12867,4810
267960,0.257803008,0.983998739,0.0,0.02552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,3,2,3.7,118,8223,4844
145913,0.173771423,1.119490286,0.347425574,0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,8,2,3.3,80,2934,4900
141092,0.311777166,1.315415618,0.344110302,0.01009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,12,2,4.1,109,1549,4989
273496,0.0,0.995843495,0.011695906,0.01245,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,9,2,3.3,75,1924,5000
261420,0.525888302,1.001630991,0.0,0.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,8,2,3.5,99,19214,5000
248853,0.800400603,1.711135891,0.108447687,0.02472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,12,2,3.9,88,15371,5000
232911,0.650213248,1.384619641,0.420763129,0.04368,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,9,2,2.8,139,68009,5000
231261,0.571603303,1.190046014,0.227259568,0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,3,2,2.4,97,827,5000
189660,0.155079994,1.286576636,0.316202248,0.02093,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,2,3.6,90,2099,5000
235862,0.7655318,1.607347766,1.327298604,0.02579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,2,3.0,90,83248,5033
314260,0.342780413,0.879998831,0.0,0.01124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,4,4,3.2,117,195,5055
186748,0.566466811,0.845617721,0.0,0.01401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,11,2,3.1,82,330,5097
253727,0.0,1.878159097,0.0,0.02538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,11,2,4.2,86,49009,5204
259243,0.311678847,0.970733824,0.035087719,0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,3.8,89,11762,5267
227170,0.513511098,0.999655489,0.011695906,0.01461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,7,2,2.9,90,912,5319
266584,0.477990259,1.193159135,0.597042217,0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,1,2,3.1,98,22258,5400
276991,0.078545635,1.503067292,0.577384054,0.02324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,10,2,2.5,55,89,5400
278451,0.140171862,0.889347428,0.0,0.02324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,12,2,1.6,90,12,5400
227244,0.0,1.111457334,0.142203694,0.01422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,10,2,3.4,96,1128,5400
245961,0.046789942,1.147245331,0.189450524,0.02472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9,2,3.8,115,11948,5454
283743,0.415501068,1.699191996,0.418801982,0.01642,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,6,2,3.4,136,8267,5512
230483,0.155637155,0.478990856,0.51840583,0.01439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,5,2,3.2,105,6358,5526
227273,0.728009989,1.428656539,0.272711482,0.02587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,2,3.0,103,46320,5587
144605,0.522624307,1.165687941,0.189450524,0.02287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,6,2,3.4,95,14940,5594
217763,0.506570069,1.295675969,0.329990045,0.01724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,9,2,3.3,96,3538,5613
134745,0.165713611,1.332433158,0.388802038,0.0261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,1,2,2.9,70,927,5631
182888,0.666050949,1.352772364,0.436809046,0.02516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,1,2,2.8,93,10781,5652
228496,0.204165993,1.221450213,0.259517633,0.01439,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,2,3.7,93,7389,5662
225032,0.564391266,0.145445278,0.146256731,0.02257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3,2,3.1,99,17770,5711
135830,0.375311284,1.166813017,0.201609635,0.02472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,4,2,1.0,117,32,5737
244677,0.396834933,1.0579817,0.106652771,0.01481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,2,3.2,121,968,5746
221375,0.325307277,0.642390739,0.630942042,0.01158,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19,6,2,2.6,83,574,5788
220994,0.524979087,1.230212359,0.291884027,0.01724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,12,2,3.2,93,15138,5819
271642,0.0,0.513000679,0.560673215,0.02281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,9,2,4.1,120,4393,5844
260697,0.0,0.964852868,0.023391813,0.01548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,3.5,90,373,5850
221001,0.442749508,1.002106952,0.01754386,0.01074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,3.7,72,2452,5885
244454,0.0,1.142682314,0.231312605,0.00989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,9,2,3.7,76,336,5937
237313,0.289937597,1.382830191,0.429737711,0.01443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,2,3.5,107,2493,5940
