,ID_x,titre_original,acteur_1,acteur_2,acteur_3,acteur_4,real_1,real_2,real_3,scen_1,scen_2,scen_3,scen_4,score_disctrib,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,pays,jour_sortie,mois_sortie,annee_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,Budget_dollards,ID_y,annee,titre,premiere_semaine,budget
5706,221661,DiRenjie:Shendulongwang,MarkChao,FengShaofeng,CarinaLau,Angelababy,TsuiHark,,,Kuo-fuChen,Chia-LuChang,TsuiHark,,"0,02192",Action, Aventure, Arts Martiaux,,,,,Hong-Kong,6.0,8.0,2014.0,2.0,3.9,134.0,40254.0,,,,,,
5707,221713,LesVisiteurs-LaRevolution,JeanReno,ChristianClavier,FranckDubosc,KarinViard,Jean-MariePoire,,,Jean-MariePoire,ChristianClavier,,,"0,02338",Comédie, Fantastique,,,,,,France,6.0,4.0,2016.0,2.0,2.0,109.0,1150047.0,26735018.0,,,,,
5708,221729,AMostViolentYear,OscarIsaac,JessicaChastain,DavidOyelowo,AlbertBrooks,J.C.Chandor,,,J.C.Chandor,,,,"0,02587",Policier, Drame, Thriller,,,,,U.S.A.,31.0,12.0,2014.0,2.0,4.1,125.0,173590.0,20000000.0,14770.0,2014.0,AMostViolentYear,173590.0,19000000
5709,221805,Aufild'Ariane,ArianeAscaride,JacquesBoudet,Jean-PierreDarroussin,AnaisDemoustier,RobertGuediguian,,,RobertGuediguian,SergeValletti,,,"0,02412",Comédie, Drame,,,,,,France,18.0,6.0,2014.0,2.0,3.1,96.0,39161.0,478252.0,,,,,
5710,221811,LeProchainFilm,FredericPierrot,SabrinaSeyvecou,AntoineChappey,MarilyneCanto,ReneFeret,,,ReneFeret,,,,"0,00836",Comédie,,,,,,,France,21.0,8.0,2013.0,2.0,3.2,80.0,9018.0,,,,,,
5711,221814,Conlapataquebrada,CarlosHipolito,,,,DiegoGalan,,,DiegoGalan,,,,"0,00430",Documentaire,,,,,,,Espagne,18.0,6.0,2014.0,2.0,2.9,82.0,1385.0,6263.0,,,,,
5712,221859,Respire,JosephineJapy,LoudeLaage,IsabelleCarre,ClaireKeim,MelanieLaurent,,,JulienLambroschini,MelanieLaurent,Anne-SophieBrasme,,"0,02338",Drame,,,,,,,France,12.0,11.0,2014.0,2.0,3.5,92.0,103120.0,42297.0,14681.0,2014.0,Respire,103120.0,"3621789,72"
5713,221869,LaDernierenuit,MohamedDekhi,RemiBoutetdeMonvel,AntoineFichaux,ClementDecoster,FranckLlopis,,,FranckLlopis,FranckLlopis,,,"0,01154",Drame,,,,,,,France,25.0,6.0,2014.0,2.0,1.0,92.0,90.0,,,,,,
5714,221875,TheFinestHours,ChrisPine,CaseyAffleck,BenFoster,HollidayGrainger,CraigGillespie,,,PaulTamasy,ScottSilver,EricJohnson(III),,"0,02489",Action, Drame, Historique,,,,,U.S.A.,24.0,2.0,2016.0,2.0,2.7,117.0,53209.0,80000000.0,15621.0,2016.0,TheFinestHours,53209.0,70000000
5715,221891,LeRenardJaune,RichardBohringer,MichaelLonsdale,ClaudeBrasseur,Jean-FrancoisStevenin,Jean-PierreMocky,,,Jean-PierreMocky,DavidAlexander(III),,,"0,01032",Policier,,,,,,,France,26.0,6.0,2013.0,2.0,2.6,84.0,2372.0,,,,,,
5716,221892,LaRancondelaGloire,BenoitPoelvoorde,RoschdyZem,ChiaraMastroianni,NadineLabaki,XavierBeauvois,,,EtienneComar,XavierBeauvois,XavierBeauvois,,"0,02658",Comédie dramatique,,,,,,,France,7.0,1.0,2015.0,2.0,2.6,114.0,21196.0,175844.0,14842.0,2015.0,LaRancondelaGloire,21196.0,"8760669,48"
5717,221896,Onafaillietreamies,KarinViard,EmmanuelleDevos,RoschdyZem,AnneLeNy,AnneLeNy,,,AnneLeNy,AnneLeNy,,,"0,02658",Comédie,,,,,,,France,25.0,6.0,2014.0,2.0,3.5,91.0,177279.0,2577351.0,14363.0,2014.0,Onafaillietreamies,177279.0,"5847676,2"
5718,221898,LaProchainefoisjeviserailecoeur,GuillaumeCanet,AnaGirardot,Jean-YvesBerteloot,PatrickAzam,CedricAnger,,,CedricAnger,YvanStefanovitch,,,"0,00898",Policier, Drame,,,,,,France,12.0,11.0,2014.0,2.0,3.7,111.0,190185.0,5508000.0,14486.0,2014.0,LaProchainefoisjeviserailecoeur,190185.0,4320000
5719,221899,Maintenantoujamais,LeilaBekhti,NicolasDuvauchelle,ArthurDupont,LeoLorleac&#039;h,SergeFrydman,,,SergeFrydman,,,,"0,02658",Drame,,,,,,,France,3.0,9.0,2014.0,2.0,3.3,95.0,87377.0,,,,,,
5720,221904,AliceThroughtheLookingGlass,MiaWasikowska,JohnnyDepp,LindsayDuncan,SachaBaronCohen,JamesBobin,,,LindaWoolverton,LewisCarroll,,,"0,02489",Comédie, Famille, Fantastique,,,,,U.S.A.,1.0,6.0,2016.0,2.0,2.7,113.0,455543.0,,,,,,
5721,221905,TheTheoryofLove,ClementChauvin,SheilaCoren-Tissot,ClaireCounil,AdrienBuzenet,JayOswald,,,JayOswald,,,,"0,00704",Comédie,,,,,,,France,10.0,7.0,2013.0,2.0,1.8,77.0,83.0,,,,,,
5722,221929,PeurDeRien,ManalIssa,VincentLacoste,PaulHamy,DamienChapelle,DanielleArbid,,,DanielleArbid,JuliePeyr,PierreSchoeller,,"0,02467",Drame,,,,,,,France,10.0,2.0,2016.0,2.0,3.6,120.0,20660.0,2051518.0,,,,,
5723,221960,TheHundred-FootJourney,HelenMirren,OmPuri,ManishDayal,CharlotteLeBon,LasseHallstrom,,,StevenKnight,RichardC.Morais,,,"0,04368",Comédie dramatique,,,,,,,U.S.A.,10.0,9.0,2014.0,2.0,2.3,123.0,92995.0,22000000.0,14435.0,2014.0,TheHundred-FootJourney,92995.0,22000000
5724,221967,ShortTerm12,BrieLarson,JohnGallagherJr.,StephanieBeatriz,RamiMalek,DestinDanielCretton,,,DestinDanielCretton,,,,"0,01549",Drame,,,,,,,U.S.A.,23.0,4.0,2014.0,2.0,4.0,101.0,27143.0,1013100.0,14259.0,2013.0,ShortTerm12,27143.0,1600000
5725,222006,Devil'sDue,AllisonMiller,ZachGilford,SamAnderson,VanessaRay,MattBettinelli-Olpin,TylerGillett,,LindsayDevlin,,,,"0,02846",Epouvante-horreur,,,,,,,U.S.A.,7.0,5.0,2014.0,2.0,1.6,89.0,116708.0,7000000.0,13832.0,2014.0,Devil'sDue,116708.0,7000000
5726,222008,Eden,FelixdeGivry,PaulineEtienne,HugoConzelmann,GretaGerwig,MiaHansen-Love,,,MiaHansen-Love,,,,"0,02467",Biopic, Drame, Musical,,,,,France,19.0,11.0,2014.0,2.0,3.0,131.0,31663.0,,14784.0,2014.0,Eden,31663.0,"5584379,76"
5727,222021,Nymphomaniac:VolumeII,CharlotteGainsbourg,StellanSkarsgard,StacyMartin,ShiaLaBeouf,LarsvonTrier,,,LarsvonTrier,,,,"0,02516",Drame, Erotique,,,,,,Danemark,29.0,1.0,2014.0,2.0,2.8,124.0,34065.0,9400000.0,,,,,
5728,222030,Tuveuxoutuveuxpas,SophieMarceau,PatrickBruel,AndreWilms,SylvieVartan,TonieMarshall,,,TonieMarshall,TonieMarshall,NicolasMercier,,"0,03340",Comédie, Romance,,,,,,France,1.0,10.0,2014.0,2.0,2.0,87.0,431620.0,9307095.0,14154.0,2014.0,Tuveuxoutuveuxpas,431620.0,"11524141,08"
5729,222075,HuntingElephants,SassonGabai,MoniMoshonov,PatrickStewart,GilBlank,ReshefRegevLevi,,,ReshefRegevLevi,RegevLevi,,,"0,00741",Comédie, Policier,,,,,,U.S.A.,29.0,10.0,2014.0,2.0,2.9,108.0,3893.0,2800000.0,,,,,
5730,222086,Workers,JesusPadilla,SusanaSalazar,BarbaraPerrinRivemar,SergioLimon,JoseLuisValle,,,JoseLuisValle,,,,"0,01452",Comédie, Drame,,,,,,Allemagne,30.0,10.0,2013.0,2.0,3.8,122.0,2971.0,,,,,,
5731,222096,Situationamoureuse:C'estcomplique,ManuPayet,AnaisDemoustier,EmmanuelleChriqui,PhilippeDuquesne,ManuPayet,RodolpheLauga,,ManuPayet,NicolasPeufaillit,RomainLevy,,"0,02587",Comédie,,,,,,,France,19.0,3.0,2014.0,2.0,3.0,98.0,214765.0,2816433.0,14125.0,2014.0,Situationamoureuse:C'estcomplique,214765.0,"5147902,08"
5732,222120,Amy,AmyWinehouse,MarkRonson,TonyBennett,PeteDoherty,AsifKapadia,,,,,,,"0,02658",Documentaire,,,,,,,U.S.A.,8.0,7.0,2015.0,2.0,3.9,127.0,40529.0,,,,,,
5733,222121,LaRueeversl'art,,,,,MarianneLamour,,,CatherineLamour,DanieleGranet,,,"0,02334",Documentaire,,,,,,,France,16.0,10.0,2013.0,2.0,2.9,86.0,3834.0,,,,,,
5734,222124,Youth,DavidCunio,EitanCunio,MosheIvgy,ShiriliDeshe,TomShoval,,,TomShoval,,,,"0,02467",Drame,,,,,,,Israël,5.0,3.0,2014.0,2.0,3.2,107.0,2910.0,,,,,,
5735,222165,AlvinAndTheChipmunks:TheRoadChip,JasonLee,KimberlyWilliams-Paisley,JoshGreen(III),TonyHale,WaltBecker,,,RandiMayemSinger,RossBagdasarian,JaniceKarman,,"0,02846",Aventure, Animation, Comédie, Famille,,,,U.S.A.,3.0,2.0,2016.0,2.0,1.8,92.0,488106.0,,,,,,
5736,222167,ThePurge:Anarchy,FrankGrillo,CarmenEjogo,ZachGilford,KieleSanchez,JamesDeMonaco,,,JamesDeMonaco,,,,"0,02973",Action, Epouvante-horreur, Thriller,,,,,U.S.A.,23.0,7.0,2014.0,2.0,2.9,103.0,252330.0,9000000.0,14124.0,2014.0,ThePurge:Anarchy,252330.0,9000000
5737,222172,Lesjoursheureux,RaymondAubrac,RobertChambeiron,DanielCordier,Jean-LouisCremieux-Brilhac,GillesPerret,,,,,,,"0,01266",Documentaire,,,,,,,France,6.0,11.0,2013.0,2.0,3.6,97.0,5243.0,300000.0,,,,,
5738,222174,Oceane,LouLesage,OlivierClastre,DianaLaszlo,KevynDiana,PhilippeAppietto,NathalieSauvegrain,,PhilippeAppietto,NathalieSauvegrain,,,"0,00792",Comédie,,,,,,,France,11.0,9.0,2013.0,2.0,3.1,105.0,3170.0,658800.0,,,,,
5739,222182,L'etrangecouleurdeslarmesdetoncorps,KlausTange,SamLouwyck,UrsulaBedena,Jean-MichelVovk,HeleneCattet,BrunoForzani,,HeleneCattet,BrunoForzani,,,"0,02470",Epouvante-horreur, Thriller,,,,,,Belgique,12.0,3.0,2014.0,2.0,3.1,102.0,121.0,2030400.0,,,,,
5740,222215,KokoleClown,,,,,DaveFleischer,MaxFleischer,,DaveFleischer,,,,"0,01731",Animation,,,,,,,U.S.A.,2.0,10.0,2013.0,2.0,4.3,46.0,1386.0,,,,,,
5741,222221,TheTheoryofEverything,EddieRedmayne,FelicityJones,TomPrior,HarryLloyd,JamesMarsh,,,AnthonyMcCarten,JaneHawking,,,"0,02973",Biopic, Drame,,,,,,Grande-Bretagne,21.0,1.0,2015.0,2.0,3.3,123.0,97907.0,,14805.0,2014.0,TheTheoryofEverything,97907.0,15000000
5742,222226,TermsandConditionsMayApply,RaymondKurzweil,JoeLipari,Richard&#039;Moby&#039;Hall,MarkZuckerberg,CullenHoback,,,,,,,"0,01459",Documentaire,,,,,,,U.S.A.,6.0,1.0,2016.0,2.0,2.6,77.0,1082.0,,,,,,
5743,222244,Fraternalmente,FabianForte,RodrigoPedreira,DalilaRomero,JorgelinaVera,JavierGorleri,,,JavierGorleri,,,,"0,02324",Comédie dramatique,,,,,,,Argentine,24.0,7.0,2013.0,2.0,3.0,87.0,59.0,,,,,,
