distrib_score,Action,Animation,Aventure,Biopic,Comedie,Comedie dramatique,Comedie musicale,Drame,Epouvante-horreur,Famille,Fantastique,Guerre,Historique,Musical,Policier,Romance,Science Fiction,Thriller,Western,France,USA,Angleterre,Autres,jour_sortie,mois_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,budget_dollars,acteur_score,directors_score,scenarist_score,nombre_jour,jour_sortie_norm,cos_jour_mois,sin_jour_mois,cos_mois,sin_mois,cos_jour_semaine,sin_jour_semaine
0.01724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,6,2,3.2,97,10590,10628,4.496916925584869,1.2118217034027028,0.2763013143419605,30,0.9,0.8090169943749473,-0.5877852522924734,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,4,2,3.5,71,3306,10687,2.3317301720255577,1.460559561286807,0.5912801806496439,30,0.9666666666666667,0.9781476007338056,-0.20791169081775987,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,2,4.5,108,1663,10716,1.216284213027143,1.7997524912780036,0.0,31,0.1935483870967742,0.3473052528448203,0.9377521321470804,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,2,2.6,91,1786,10735,3.7585437056666255,0.664153323521032,0.023391812865497,30,0.5,-1.0,1.2246467991473532e-16,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.01266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,5,2,2.6,111,1170,10748,1.73956773806366,1.332425060524999,0.4068091019628279,31,0.3225806451612903,-0.4403941515576344,0.8978045395707416,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.01328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,2,2,2.0,80,1919,10757,3.176542402756433,1.756191366811927,0.9333564935440912,28,0.6428571428571429,-0.6234898018587337,-0.7818314824680297,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,11,2,3.3,59,75,10800,1.6690162094978442,1.5007831917013346,0.6048289039430259,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,4,2,3.2,112,816,10824,3.21677043791461,0.988856173454924,0.0350877192982456,30,0.16666666666666666,0.5000000000000001,0.8660254037844386,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,4,2,3.4,115,13419,10824,1.8287230916403467,0.5838377859685939,0.2932736397578637,30,0.4666666666666667,-0.9781476007338057,0.20791169081775931,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,2,2,3.1,109,1082028,10854,4.325612173110711,2.7056323515276235,1.6491769720265743,28,1.0357142857142858,0.9749279121818235,0.22252093395631503,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28,12,2,3.1,98,4685,10860,2.5794593693071026,1.60320856978904,0.741423717923575,31,0.9032258064516129,0.8207634412072763,-0.5712682150947924,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,2,2.6,115,266,10905,3.8874889776747126,1.5832979467529016,0.7298940420357826,31,0.12903225806451613,0.6889669190756866,0.72479278722912,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.02587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,7,2,3.7,84,142877,10975,0.0,2.076084196078805,0.0,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.02516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,2,3.1,93,5217,10983,3.1603282576987066,1.5097739006594375,0.6084187366105032,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,10,2,3.8,93,1023,11026,0.0,0.4924987211845013,0.0,31,0.41935483870967744,-0.8743466161445821,0.48530196253108104,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.01481,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,10,2,2.8,113,2520,11057,3.0840236426310463,1.8885761742606315,0.7362630999942099,31,0.0967741935483871,0.8207634412072763,0.5712682150947923,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,10,2,2.6,104,2117,11161,2.746662573738249,1.3964013503415649,0.746106189566325,31,0.45161290322580644,-0.9541392564000488,0.29936312297335804,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,2,3.7,105,9381,11263,2.6084266152235145,1.6005101831104187,0.6250586009364943,31,0.9032258064516129,0.8207634412072763,-0.5712682150947924,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01282,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,2,3.8,139,1284,11307,2.158859040572977,1.731442780822222,0.6543207801255507,28,0.7142857142857143,-0.2225209339563146,-0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.01297,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,3,2,3.3,128,1316,11315,1.8407206318662996,0.992570221794738,0.0350877192982456,31,0.5161290322580645,-0.9948693233918952,-0.10116832198743204,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21,12,2,3.1,94,26809,11411,5.436882018574267,1.4110752673970348,0.4552793140094994,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,12,2,3.2,115,23652,11434,4.370485491612045,1.4192202865441323,1.636958093092841,31,0.3225806451612903,-0.4403941515576344,0.8978045395707416,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.01526,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,10,2,2.9,102,1895,11449,3.033626825617047,1.2986583294260148,0.3283613590561093,31,0.22580645161290322,0.1514277775045767,0.9884683243281114,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,2,2,3.3,119,144010,11567,4.7181537698307805,2.4785798304693256,1.6926583999656333,28,0.7857142857142857,0.22252093395631423,-0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.01731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,4,2,2.8,90,3183,11604,1.2494512327421976,1.1626155483881446,0.1201660064138841,30,0.9,0.8090169943749473,-0.5877852522924734,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,3,2,3.7,108,140947,11616,4.27915802273573,3.8140801222546017,2.7596082188864046,31,0.8387096774193549,0.5289640103269624,-0.8486442574947509,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.0247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3,2,3.3,83,891,11659,0.9811111729737934,1.370702243249598,0.5886167564124833,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,7,2,3.3,82,8775,11678,2.4665977926729177,0.3624316560096376,0.453592727693822,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.01503,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29,11,2,2.8,91,218,11700,0.0,0.9871510619409728,0.023391812865497,30,0.9666666666666667,0.9781476007338056,-0.20791169081775987,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.02412,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,11,2,3.7,95,83670,11720,3.736403512269632,1.840562720002866,0.885907945633273,30,0.4,-0.8090169943749473,0.5877852522924732,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,15,5,2,2.9,99,4844,11759,1.8729782326269107,1.2597599931304682,0.2734716595598439,31,0.4838709677419355,-0.9948693233918952,0.10116832198743228,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.00882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,10,2,2.7,81,1714,11864,1.4310724209109404,0.8960454071921858,0.023391812865497,31,0.0967741935483871,0.8207634412072763,0.5712682150947923,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,2,4.0,130,5574,11894,2.558654163042042,0.8391326702957362,1.024572236510578,31,0.967741935483871,0.9795299412524945,-0.20129852008866028,1.0,0.0,0.6234898018587336,0.7818314824680298
0.01148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,2,3.5,93,584,11907,0.0,1.5747482927286156,0.6487828748919034,30,0.4666666666666667,-0.9781476007338057,0.20791169081775931,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10,2,2.7,83,1982,11947,4.008029757418741,1.2826593138676738,1.0178912628104917,31,0.22580645161290322,0.1514277775045767,0.9884683243281114,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,10,2,2.8,93,20098,11953,4.507372163877592,2.150705141115325,1.9013375021712695,31,0.5483870967741935,-0.954139256400049,-0.2993631229733574,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,4,2,3.4,103,10057,12000,3.291480432653256,1.433359116568414,1.3933182791963408,30,0.43333333333333335,-0.913545457642601,0.40673664307580004,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,10,2,2.8,82,4259,12008,1.959284238991464,0.5676813866299631,0.0,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,2,3.4,113,372944,12027,4.730257487534345,3.147479576697373,2.090429416456077,30,0.2,0.30901699437494745,0.9510565162951535,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.02093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,2,2.3,79,88,12052,2.0077544833879615,1.1904267841764022,0.3068727925424121,31,0.4838709677419355,-0.9948693233918952,0.10116832198743228,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,3.3,106,8643,12076,1.6860675771344664,0.990269035128742,0.0,30,0.03333333333333333,0.9781476007338057,0.20791169081775931,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,8,2,3.7,98,34156,12158,3.680606923545257,1.6956745235407549,0.8251478798134482,31,0.7741935483870968,0.15142777750457667,-0.9884683243281114,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2,3.9,91,35593,12189,2.813143730636199,1.6379891128435529,0.5871412268561321,31,0.5806451612903226,-0.874346616144582,-0.4853019625310812,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.0247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,6,2,4.3,130,14199,12260,3.1612302544283644,1.7789316584401855,0.8031101921737165,30,0.8,0.30901699437494723,-0.9510565162951536,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,3,2,3.6,141,3487,12273,3.6242623370143696,0.958159977800848,0.0,31,0.4838709677419355,-0.9948693233918952,0.10116832198743228,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,12,2,3.7,102,8954,12286,3.5764551835680245,0.9865439798166512,0.0467836257309941,31,0.41935483870967744,-0.8743466161445821,0.48530196253108104,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.0334,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,3,2,2.7,132,13224,12350,3.9293764913767584,2.0095484435096607,1.6583868913207112,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,6,2,3.0,80,6989,12358,2.804124101873527,1.482951316991466,0.642580047478432,30,0.43333333333333335,-0.913545457642601,0.40673664307580004,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,9,2,2.5,93,3778,12396,3.2638355672062698,1.5244598389120083,0.7010595796421748,30,0.6333333333333333,-0.6691306063588585,-0.743144825477394,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.01086,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29,4,2,2.8,99,281,12423,0.0,1.249749874675721,0.7937004226738463,30,0.9666666666666667,0.9781476007338056,-0.20791169081775987,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,3,2,4.2,129,23628,12433,0.840748764028872,1.5061979311160836,1.2139424468762663,31,0.9354838709677419,0.9189578116202306,-0.3943558551133187,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,3,2,3.0,86,11134,12488,3.2780450369415113,1.2915836706329886,0.3438133287012911,31,0.7096774193548387,-0.2506525322587205,-0.9680771188662043,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,10,2,2.6,114,30792,12563,4.498969566867077,1.8405358992986112,1.0222412733633297,31,0.41935483870967744,-0.8743466161445821,0.48530196253108104,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,12,2,3.9,110,68436,12573,0.5834001087409799,0.5579545080876837,0.5586392255524364,31,0.8064516129032258,0.34730525284481945,-0.9377521321470808,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,8,2,3.7,82,1986,12619,0.0,1.2274798026105778,0.2067198230858739,31,0.3870967741935484,-0.758758122692791,0.6513724827222223,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.02287,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,11,2,3.7,115,26068,12663,3.900020256974165,1.9765900481849368,1.3063666298718155,30,0.5333333333333333,-0.9781476007338057,-0.20791169081775907,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.00468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,8,2,2.7,92,106,12700,2.0644943971582577,0.9615123542921225,0.0350877192982456,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,2,3.2,87,53138,12730,3.8002882807497222,1.3968104049928989,0.0,30,0.9,0.8090169943749473,-0.5877852522924734,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,10,2,3.5,83,8394,12738,0.0,2.204187664458851,1.3360770712045738,31,0.8387096774193549,0.5289640103269624,-0.8486442574947509,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.01109,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,12,2,3.8,100,12118,12768,2.6764611198077177,1.3927447688370154,0.5930171964564878,31,0.22580645161290322,0.1514277775045767,0.9884683243281114,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.01265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,4,2,2.9,96,813,12795,1.3673442116785857,1.0749087492586735,0.7879906836184467,30,0.6333333333333333,-0.6691306063588585,-0.743144825477394,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02412,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,30,9,2,3.7,100,18127,12810,3.818380056078253,1.3325819412712951,0.6869113057315919,30,1.0,1.0,-2.4492935982947064e-16,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.01245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,10,2,3.3,92,646,12959,0.0,1.0084019192022615,0.3526795803519231,31,0.967741935483871,0.9795299412524945,-0.20129852008866028,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.00826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,4.0,97,189,12960,1.5405681716207158,1.403381363028487,0.5139250767181982,30,0.13333333333333333,0.6691306063588582,0.7431448254773941,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,6,2,3.2,94,15045,12979,2.281923433526253,0.0202020202020202,0.0467836257309941,30,0.5333333333333333,-0.9781476007338057,-0.20791169081775907,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.01473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,2,2,2.9,86,84891,13000,3.10413361574644,1.487023436536353,0.6003126628452319,28,0.9285714285714286,0.900968867902419,-0.43388373911755834,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.01475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,5,2,3.4,133,25459,13000,2.7096065787092223,0.826158895854072,0.8357007177797576,31,0.12903225806451613,0.6889669190756866,0.72479278722912,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5,2,2.8,78,2766,13013,0.0,1.3080904268766154,0.0,31,0.5161290322580645,-0.9948693233918952,-0.10116832198743204,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,11,2,3.2,82,100,13163,0.0,1.0104687025647527,0.0,30,0.7,-0.30901699437494756,-0.9510565162951535,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2.3,95,767,13251,2.6741843778544037,0.0,0.0,28,0.14285714285714285,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.01422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,5,2,3.1,90,1422,13327,2.5346434455438747,1.7045894688021634,0.8143783818110164,31,0.41935483870967744,-0.8743466161445821,0.48530196253108104,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,2,3.5,85,41738,13420,0.0,1.363524700883766,0.4822609595424737,30,0.26666666666666666,-0.10452846326765333,0.9945218953682734,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.01516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,2,3.6,98,559,13614,0.0,1.3522628527672302,0.4230212494933704,31,0.06451612903225806,0.9189578116202306,0.39435585511331855,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.01423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,2,3.6,120,3200,13671,2.1891451994825823,1.228548714098394,0.0,31,0.22580645161290322,0.1514277775045767,0.9884683243281114,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.00774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,7,2,3.4,71,4231,13689,0.0,1.4022334576575264,0.4977129291876556,31,0.7096774193548387,-0.2506525322587205,-0.9680771188662043,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,2,3.5,101,58616,13693,4.305925587360373,1.59253579166353,0.6522064770144247,31,0.3225806451612903,-0.4403941515576344,0.8978045395707416,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.02466,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,3.8,96,8150,13702,2.6890533094650313,1.6123374602145435,0.6450268116794701,28,0.14285714285714285,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.01439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5,2,3.5,79,7135,13746,1.8633362308419117,0.9536441658371224,1.104540335188018,31,0.5161290322580645,-0.9948693233918952,-0.10116832198743204,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.01731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,1,3,2.8,107,39367,13804,0.0,1.2731951398679635,0.3321174222685426,31,0.9032258064516129,0.8207634412072763,-0.5712682150947924,1.0,0.0,-0.22252093395631434,0.9749279121818236
0.00815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,4,2,2.1,121,2033,13805,3.8188678831197262,0.4782868639039104,0.4912934417380618,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.01112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2,2.3,106,1520,13826,3.903572586679122,1.309357260082327,0.7928898152973192,31,0.25806451612903225,-0.05064916883871264,0.9987165071710528,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.01384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,3,2,2.7,120,2928,13865,0.0,0.6050186629139672,0.0,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,3,2,3.1,97,22686,13906,3.1141805691466184,1.275655100143776,0.3509929940362457,31,0.967741935483871,0.9795299412524945,-0.20129852008866028,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.00476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,4,2,2.3,83,3628,14000,0.0,1.189802389555047,0.023391812865497,30,0.5666666666666667,-0.9135454576426011,-0.4067366430757998,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.0247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,2.8,105,547,14078,2.5460733677058713,1.631478576092512,0.7693317718868661,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,1.0,0.0,0.6234898018587336,0.7818314824680298
